domain,intent,text,spans,logical_form
banking,balance,mbongo Oyo eza Na compte chase na NGA ekoki ko somba mutuka?,25:30:SL:BANK_NAME,[IN:balance [SL:BANK_NAME chase] ]
banking,balance,mbongo Oyo eza Na compte mpesa na nga Eko kokoka PONA kosomba billet ya match?,"25:30:SL:PAYMENT_COMPANY,62:77:SL:SHOPPING_ITEM",[IN:balance [SL:PAYMENT_COMPANY mpesa] [SL:SHOPPING_ITEM billet ya match] ]
banking,balance,mbongo ya compte principal Na NGA ekoki ko somba machine à laver?,"10:26:SL:ACCOUNT_TYPE,49:64:SL:SHOPPING_ITEM",[IN:balance [SL:ACCOUNT_TYPE compte principal] [SL:SHOPPING_ITEM machine à laver] ]
banking,balance,mosolo boni naza Na yango Na bank?,,[IN:balance ]
banking,balance,"Na bondeli yo, mbongo boni eza na MasterCard na NGA?",,[IN:balance ]
banking,balance,Na lingi ma yeba mbongo boni eza na compte bancaire na nga,,[IN:balance ]
banking,balance,Na lingi na Mona mbongo boni eza na compte na nga,,[IN:balance ]
banking,balance,"Na lingi na somba elamba, mbongo Oyo eza Na compte ma NGA ya sofibank ekoki ko somba yango?","18:24:SL:SHOPPING_ITEM,61:69:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM elamba] [SL:BANK_NAME sofibank] ]
banking,balance,Na nionso mbongo boni eza na compte bancaire na nga ?,,[IN:balance ]
banking,balance,naza Na mbongo boni Na compte courant na NGA?,23:37:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE compte courant] ]
banking,balance,Naza Na mbongo boni Na compte na NGA?,,[IN:balance ]
banking,balance,Oki ko yebisa NGA mbongo boni eza na compte courant na NGA?,37:51:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE compte courant] ]
banking,balance,Okoki ko Tala mbongo boni eza na compte bancaire na NGA?,,[IN:balance ]
banking,balance,Oyebi mbongo Oyo eza Na compte courant na NGA ?,24:38:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE compte courant] ]
banking,balance,Tala mbongo bonibnaza Na yango na bank?,,[IN:balance ]
banking,balance,valeur ya compte na NGA eza Nini?,,[IN:balance ]
banking,balance,Yebisa NGA mbongo boni eza na compte courant na NGA?,30:44:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE compte courant] ]
banking,balance,Yebisa NGA mbongo boni eza na compte na NGA ya Airtel money?,47:59:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Airtel money] ]
banking,balance,Yebisa NGA mbongo boni Na za Na tango Sikoyo Na compte bancaire na nga,38:44:SL:TIME,[IN:balance [SL:TIME Sikoyo] ]
banking,balance,"Yebisa NGA, mbongo boni naz ana yango",,[IN:balance ]
banking,balance,naza na combien  eza na mpesa na nga?,24:29:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY mpesa] ]
banking,balance,mbongo boni eza na orange money na NGA?,19:31:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY orange money] ]
banking,balance,est-ce Na koki kozala na MWA mbongo ebele PONA konoende mobembo Na compte épargne na nga ?,67:81:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE compte épargne] ]
banking,balance,est-ce naza na mbongo ko leka 100$ Na orangemoney na NGA?,"30:34:SL:MONEY,38:49:SL:PAYMENT_COMPANY",[IN:balance [SL:MONEY 100$] [SL:PAYMENT_COMPANY orangemoney] ]
banking,balance,mbongo boni eza na Airtel money na NGA?,19:31:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Airtel money] ]
banking,balance,mbongo boni naza na yango Na Mpesa Na NGA?,29:34:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Mpesa] ]
banking,balance,mbongo eza ya ko koka Na compte épargne na NGA PONA ko somba télé ?,"25:39:SL:ACCOUNT_TYPE,61:65:SL:SHOPPING_ITEM",[IN:balance [SL:ACCOUNT_TYPE compte épargne] [SL:SHOPPING_ITEM télé] ]
banking,balance,Na koki ko somba jus Na compte mpesa ma NGA?,"17:20:SL:DISH_OR_FOOD,31:36:SL:PAYMENT_COMPANY",[IN:balance [SL:DISH_OR_FOOD jus] [SL:PAYMENT_COMPANY mpesa] ]
banking,bill_balance,Na sanza oyo naza na ba Niongo nini,3:12:SL:DATE,[IN:bill_balance [SL:DATE sanza oyo] ]
banking,bill_balance,Talo ya ba niongo nionso ya snel na regideso esali boni,"28:32:SL:PAYMENT_COMPANY,36:44:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:PAYMENT_COMPANY regideso] ]
banking,bill_balance,Lakisa Ngai ba Niongo ya sanza oyo,25:34:SL:DATE,[IN:bill_balance [SL:DATE sanza oyo] ]
banking,bill_balance,Lakisa ngai ba niongo ya snel na ya ndaku,25:29:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY snel] ]
banking,bill_balance,Lakisa ngai Niongo ya Regideso na ya mapa ,"22:30:SL:PAYMENT_COMPANY,37:41:SL:DISH_OR_FOOD",[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] [SL:DISH_OR_FOOD mapa] ]
banking,bill_balance,Niongo ya Moïse etikali boni?,10:15:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME Moïse] ]
banking,bill_balance,Niongo ya Regideso na snel etikali boni ,"10:18:SL:PAYMENT_COMPANY,22:26:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] [SL:PAYMENT_COMPANY snel] ]
banking,bill_balance,Niongo ya Regideso na ya ndaku ezali Talo boni ,10:18:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,Niongo ya snel ezali 2000 FC  Yebisa ngai soki nakosi,"10:14:SL:PAYMENT_COMPANY,21:28:SL:MONEY",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:MONEY 2000 FC] ]
banking,bill_balance,Pesa ngai talo ya makala na ya méga ,"18:24:SL:SHOPPING_ITEM,31:35:SL:BILL_TYPE",[IN:bill_balance [SL:SHOPPING_ITEM makala] [SL:BILL_TYPE méga] ]
banking,bill_balance,Pesa ngai talo ya Niongo ya ndaku na ya abonnement canal+,"18:33:SL:BILL_TYPE,40:50:SL:BILL_TYPE,51:57:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE Niongo ya ndaku] [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY canal+] ]
banking,bill_balance,Pesa ngai talo ya Niongo ya Regideso ,28:36:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,Pesa ngai talo ya visa ,,[IN:bill_balance ]
banking,bill_balance,Talela ngai ba niongo Oyo etikali,,[IN:bill_balance ]
banking,bill_balance,Talela ngai talo ya visa ,,[IN:bill_balance ]
banking,bill_balance,Yebisa ngai talo ya mpako ya mutuka na ngai ,20:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mpako ya mutuka] ]
banking,bill_balance,Lakisa ngai talo ya abonnement ya easy tv,"20:30:SL:BILL_TYPE,34:41:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY easy tv] ]
banking,bill_balance,Yebisa ngai talo ya kozua abonnement na easy tv,"26:36:SL:BILL_TYPE,40:47:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY easy tv] ]
banking,bill_balance, Talo ya abonnement ya startime ezali lolenge Nini ,"9:19:SL:BILL_TYPE,23:31:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY startime] ]
banking,bill_balance,Lakisa ngai talo ya abonnement ya startime ,"20:30:SL:BILL_TYPE,34:42:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY startime] ]
banking,bill_balance,Na lingi na yeba talo ya  abonnement ya startime ,"26:36:SL:BILL_TYPE,40:48:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY startime] ]
banking,bill_balance, ba niongo ya snel na regideso etikali talo boni?,"14:18:SL:PAYMENT_COMPANY,22:30:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:PAYMENT_COMPANY regideso] ]
banking,bill_balance,bimisela ngai talo ya niongo ya Mputu,32:37:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME Mputu] ]
banking,bill_balance,Nako futa lisusu mosolo boni pona ba niongo,,[IN:bill_balance ]
banking,bill_balance, Niongo nionso etikali boni ,,[IN:bill_balance ]
banking,bill_balance,Ba niongo Nini naza na ngo ,,[IN:bill_balance ]
banking,bill_balance, abonnement ya startime ezali na ba Niongo boni ,"1:11:SL:BILL_TYPE,15:23:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY startime] ]
banking,bill_balance,Na mbongo ya makala na tikali na Niongo lisusu ,13:19:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM makala] ]
banking,bill_balance,Esengeli na futa mosolo boni pona mapa ?,34:38:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD mapa] ]
banking,bill_balance,Lakisa ngai ba niongo nionso,,[IN:bill_balance ]
banking,bill_balance,Lakisa ngai ba niongo nionso naza na ngo,,[IN:bill_balance ]
banking,bill_balance,lakisa ngai ba niongo nionso ya sanza oyo,29:41:SL:DATE,[IN:bill_balance [SL:DATE ya sanza oyo] ]
banking,bill_balance,Lakisa ngai ba niongo ya lisungi na vodacom ,36:43:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY vodacom] ]
banking,bill_balance,Lakisa ngai ba niongo ya lisungi ya Vodacom na africell ,"36:43:SL:PAYMENT_COMPANY,47:55:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY Vodacom] [SL:PAYMENT_COMPANY africell] ]
banking,bill_balance,Lakisa ngai ba niongo ya lotiliki ,25:33:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE lotiliki] ]
banking,bill_balance,Lakisa ngai ba niongo ya Regideso ,25:33:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,lakisa ngai ba niongo ya Regideso na ya makala ,"25:33:SL:PAYMENT_COMPANY,40:46:SL:SHOPPING_ITEM",[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] [SL:SHOPPING_ITEM makala] ]
banking,bill_balance,Lakisa ngai ba niongo ya snel na sanza oyo,"25:29:SL:PAYMENT_COMPANY,33:42:SL:DATE",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:DATE sanza oyo] ]
banking,bill_balance,Lakisa ngai ba niongo ya sukali,25:31:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD sukali] ]
banking,bill_balance,Lakisa ngai niongo ya Regideso ,22:30:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,lakisa ngai talo ya abonnement easy tv,"20:30:SL:BILL_TYPE,31:38:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY easy tv] ]
banking,bill_balance,lakisa ngai talo ya ba niongo na sanza oyo,30:42:SL:DATE,[IN:bill_balance [SL:DATE na sanza oyo] ]
banking,bill_balance,Lakisa ngai talo ya ba Niongo nionso naza na ngo,,[IN:bill_balance ]
banking,bill_balance,Lakisa ngai talo ya Niongo ya snel na regideso ,"30:34:SL:PAYMENT_COMPANY,38:46:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:PAYMENT_COMPANY regideso] ]
banking,bill_balance,Mbongo ya niongo ya makala ezali boni,20:26:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM makala] ]
banking,bill_balance,Na dollars talo ya mega ezali boni?,"3:10:SL:CURRENCY,19:23:SL:BILL_TYPE",[IN:bill_balance [SL:CURRENCY dollars] [SL:BILL_TYPE mega] ]
banking,bill_balance,Na orangemoney mosoli etikali talo boni,3:14:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY orangemoney] ]
banking,bill_balance,Na sanza Oyo ba niongo ya ndaku ezali boni,"3:12:SL:DATE,16:31:SL:BILL_TYPE",[IN:bill_balance [SL:DATE sanza Oyo] [SL:BILL_TYPE niongo ya ndaku] ]
banking,bill_balance,Na sanza Oyo niongo ya lisungi na africell etikali boni,"3:12:SL:DATE,34:42:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:DATE sanza Oyo] [SL:PAYMENT_COMPANY africell] ]
banking,bill_balance,Na sanza Oyo niongo ya lisungi ya Orange etikali boni,"3:12:SL:DATE,34:40:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:DATE sanza Oyo] [SL:PAYMENT_COMPANY Orange] ]
banking,bill_balance,Na sanza Oyo niongo ya Regideso ezali boni,"3:12:SL:DATE,23:31:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:DATE sanza Oyo] [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,Niongo ya lisungi na Airtel ezali boni,21:27:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Airtel] ]
banking,bill_balance,Niongo ya madesu ezali boni ,10:16:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD madesu] ]
banking,bill_balance,Niongo ya snel ezali talo boni ?,10:14:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY snel] ]
banking,bill_balance,Pesa ngai talo nionso ya ba factures ,,[IN:bill_balance ]
banking,bill_balance,Pesa ngai talo ya abonnement canal +,"18:28:SL:BILL_TYPE,29:36:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY canal +] ]
banking,bill_balance,Pesa ngai talo ya abonnement easy tv ,"18:28:SL:BILL_TYPE,29:36:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY easy tv] ]
banking,bill_balance,Pesa ngai Talo ya abonnement ya canal+,"18:28:SL:BILL_TYPE,32:38:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY canal+] ]
banking,bill_balance,Pesa ngai talo ya ba niongo naza na ngo,,[IN:bill_balance ]
banking,bill_balance,Pesa ngai Talo ya ba niongo nionso ,,[IN:bill_balance ]
banking,bill_balance,Pesa ngai talo ya ba niongo ya moto ,,[IN:bill_balance ]
banking,bill_balance,Pesa ngai Talo ya ba niongo ya snel na regideso ,"31:35:SL:PAYMENT_COMPANY,39:47:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY snel] [SL:PAYMENT_COMPANY regideso] ]
banking,bill_balance,Pesa ngai talo ya Niongo ya makala na miliki,"28:34:SL:SHOPPING_ITEM,38:44:SL:DISH_OR_FOOD",[IN:bill_balance [SL:SHOPPING_ITEM makala] [SL:DISH_OR_FOOD miliki] ]
banking,bill_balance,Pesa ngai Talo ya Niongo ya mapa na sanza oyo,"28:32:SL:DISH_OR_FOOD,36:45:SL:DATE",[IN:bill_balance [SL:DISH_OR_FOOD mapa] [SL:DATE sanza oyo] ]
banking,bill_balance,Talela ngai ba niongo ya Regideso ,25:33:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,Talela ngai na tikali na Niongo nini,,[IN:bill_balance ]
banking,bill_balance,Talela ngai Talo ya ba factures ,,[IN:bill_balance ]
banking,bill_balance,Yebisa ngai abonnement ya startime na Niongo ya Regideso ezali talo boni,"26:34:SL:PAYMENT_COMPANY,48:56:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:PAYMENT_COMPANY startime] [SL:PAYMENT_COMPANY Regideso] ]
banking,bill_balance,Yebisa ngai ba niongo ya makala na lisungi ya Airtel eza talo boni,"25:31:SL:SHOPPING_ITEM,46:52:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:SHOPPING_ITEM makala] [SL:PAYMENT_COMPANY Airtel] ]
banking,bill_balance,Yebisa ngai Niongo ya lisungi na vodacom etikali boni,33:40:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY vodacom] ]
banking,bill_balance,Yebisa ngai talo ya ba niongo ya fulu ,23:37:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE niongo ya fulu] ]
banking,bill_balance,Yebisa ngai talo ya facture ya Regideso,20:39:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE facture ya Regideso] ]
banking,bill_balance,Pesa ngai talo ya abonnement ya easy tv na ya lisungi ya Vodacom,"18:28:SL:BILL_TYPE,32:39:SL:PAYMENT_COMPANY,57:64:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY easy tv] [SL:PAYMENT_COMPANY Vodacom] ]
banking,bill_balance,Lakisa ngai talo nionso ya ko tonga,,[IN:bill_balance ]
banking,bill_balance,Lakisa ngai talo ya abonnement canal+ na startime ,"20:30:SL:BILL_TYPE,31:37:SL:PAYMENT_COMPANY,41:49:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE abonnement] [SL:PAYMENT_COMPANY canal+] [SL:PAYMENT_COMPANY startime] ]
banking,bill_balance,Lakisa ngai talo ya ba Niongo nionso,,[IN:bill_balance ]
banking,bill_balance,Niongo ya lupangu etikali boni ,0:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Niongo ya lupangu] ]
banking,bill_balance,Pesa ngai talo ya assurance na sonas ,"18:27:SL:BILL_TYPE,31:36:SL:PAYMENT_COMPANY",[IN:bill_balance [SL:BILL_TYPE assurance] [SL:PAYMENT_COMPANY sonas] ]
banking,bill_balance,Pesa ngai talo ya Niongo ya Tshombo ,28:35:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM Tshombo] ]
banking,bill_balance,Yebisa ngai talo ya makala ezali boni,20:26:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM makala] ]
banking,freeze_account,Na lingi compte na NGA ekangama ,,[IN:freeze_account ]
banking,freeze_account,oza na makoki ya kokanga compte na NGA ,,[IN:freeze_account ]
banking,freeze_account,compte bancaire esengeli ekangama ,,[IN:freeze_account ]
banking,freeze_account,kanga compte citi na NGA sikoyo ,"13:17:SL:BANK_NAME,25:31:SL:TIME",[IN:freeze_account [SL:BANK_NAME citi] [SL:TIME sikoyo] ]
banking,freeze_account,kanga compte na NGA na bank sikoyo,28:34:SL:TIME,[IN:freeze_account [SL:TIME sikoyo] ]
banking,freeze_account,Kata Nzela nionso na compte na NGA ,,[IN:freeze_account ]
banking,freeze_account,Na bondeli yo kanga compte mpesa na NGA sikoyo,"27:32:SL:PAYMENT_COMPANY,40:46:SL:TIME",[IN:freeze_account [SL:PAYMENT_COMPANY mpesa] [SL:TIME sikoyo] ]
banking,freeze_account,Na bondeli yo kanga Mpesa na NGA na makasi,20:25:SL:PAYMENT_COMPANY,[IN:freeze_account [SL:PAYMENT_COMPANY Mpesa] ]
banking,freeze_account,"Na bondeli yo, pesa Nzela ya kokangala na compte afrimoney na nga",49:58:SL:PAYMENT_COMPANY,[IN:freeze_account [SL:PAYMENT_COMPANY afrimoney] ]
banking,freeze_account,Na lingi compte na NGA ekangama,,[IN:freeze_account ]
banking,freeze_account,Na lingi na kanga compte bancaire na nga ,,[IN:freeze_account ]
banking,freeze_account,Na lingi na kanga compte na NGA sikoyo,32:38:SL:TIME,[IN:freeze_account [SL:TIME sikoyo] ]
banking,freeze_account,NGA compte épargne na NGA na bcc,"4:18:SL:ACCOUNT_TYPE,29:32:SL:BANK_NAME",[IN:freeze_account [SL:ACCOUNT_TYPE compte épargne] [SL:BANK_NAME bcc] ]
