domain,intent,text,spans,logical_form
banking,balance,Ho romela tjhelete Amerika ho tswa Afrika Borwa e tlo nka matsatsi a ma kae ho fihla ho yena?,"19:26:SL:COUNTRY,35:47:SL:COUNTRY",[IN:balance [SL:COUNTRY Amerika] [SL:COUNTRY Afrika Borwa] ]
banking,balance,Na o hloka bukana ya boitsibiso ho sheba tshelete e setseng ka akhaontong ka Discovery,77:86:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Discovery] ]
banking,balance,Ke na le bokae ka kareteng ya akhaontong ya ka Investec?,47:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Investec] ]
banking,balance,banka e o bolokela tjhelete.,,[IN:balance ]
banking,balance,Ho na le bokae ka akhaontong ya FNB,32:35:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ]
banking,balance,Bankeng ya ABSA ho na le bokae?,11:15:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ]
banking,balance,"Ke batla ho reka tamati, na tjhelete ya ka e tla lekana",17:23:SL:DISH_OR_FOOD,[IN:balance [SL:DISH_OR_FOOD tamati] ]
banking,balance,Ho setse bokae ka ho FNB,21:24:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ]
banking,balance,ha ke batla ho reka koloi ka tjhelete eka bankeng eka lekana?,,[IN:balance ]
banking,balance,banka e ka thusa ka ho nkadima tjhelete?,,[IN:balance ]
banking,balance,"sheba tjhelete hore e kene bankeng, ke bokae",,[IN:balance ]
banking,balance,Na banka e ka o fa tjhelete ya hao e setseng kaofela,,[IN:balance ]
banking,balance,Dikoloto tsa banka di tshwanetse ho patalwa ka nako.,,[IN:balance ]
banking,balance,Ho setse bokae tjheleteng eo ke e kadimmeng bankeng ,,[IN:balance ]
banking,balance,Ha o kadima tjhelete bankeng ho hlokahala eng,,[IN:balance ]
banking,balance,"Ke batla ho reka mose, na tjhelete e ka bankeng ya FNB e tla lekana",51:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ]
banking,balance,ho patala dikoloto ka nako ho boloka tjhelete.,,[IN:balance ]
banking,balance,Ke kolota bokae sekolong,,[IN:balance ]
banking,balance,Ke kolota ntlo bokae,,[IN:balance ]
banking,balance,Tjhelete e setseng ke bokae,,[IN:balance ]
banking,balance,Ke na le bokae ka akhaontong ya Nedbank,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nedbank] ]
banking,balance,ke hloka eng ha ke batla ho bula akhaonto ya banka?,,[IN:balance ]
banking,balance,ke sebedisa jwang banka ka founu?,,[IN:balance ]
banking,balance,ha nka lahlehelwa ke karata ya banka ke etsa jwang?,,[IN:balance ]
banking,balance,ke e thola jwang karata ya sekoloto?,,[IN:balance ]
banking,balance,nka ntlafatsa jwang dintlha tsa ka bankeng?,,[IN:balance ]
banking,balance,Na ke na le tjhelete e lekaneng ya ho reka koloi?,,[IN:balance ]
banking,balance,nka kgona ho ntsha tjhelete e kae motjhining ka letsatsi?,,[IN:balance ]
banking,balance,nka kgona ho fetola nomoro ya ka ya karata ya banka?,,[IN:balance ]
banking,balance,ha ke batla ho kwala akhaonto ke etsa jwang?,,[IN:balance ]
banking,balance,ha ke batla ho kadima tjhelete ke etsa jwang?,,[IN:balance ]
banking,balance,nka kgona ho kopanya akhaonto tsa ka?,,[IN:balance ]
banking,balance,nka kgona ho ntsha tjhelete motjhining wa banka engwe?,,[IN:balance ]
banking,balance,ha ke ntsha tjhelete ka motjhini wa banka engwe e lefisa bokae?,,[IN:balance ]
banking,balance,Ditshebeletso tsa banka ya FNB ke bokae,27:30:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ]
banking,balance,o ka kgona ho sheba tjhelete e ka akhaontong ya ya hao kafounu?,,[IN:balance ]
banking,balance,Ho na le bokae ka akhaontong ya Capitec?,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Capitec] ]
banking,balance,Na ke na le R500 ka akhaontong ya FNB,"12:16:SL:MONEY,34:37:SL:BANK_NAME",[IN:balance [SL:MONEY R500] [SL:BANK_NAME FNB] ]
banking,balance,Ho setse bokae ka akhaontong ya Nedbank,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nedbank] ]
banking,balance,Ho na le tjhelete e kae ka ho Discovery bank?,30:44:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Discovery bank] ]
banking,balance,o sireletsa jwang tjhelete ya hao masholung ha e le ka bankeng?,,[IN:balance ]
banking,balance,tjhelete e setseng ka mokotleng ke bokae,,[IN:balance ]
banking,balance,Ditshebeletso tsa banka ya ABSA ke bokae,27:31:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ]
banking,balance,Na ho na le tjhelete e lekaneng ka bankeng ya FNB,46:49:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ]
banking,balance,Ho setse bokae ka sepatjheng,,[IN:balance ]
banking,bill_balance,Ho setse bokae hore ke qete sekoloto sa yunivesithi?,,[IN:bill_balance ]
banking,bill_balance,Ho setse bokae hore ke qete sekoloto sa sekolo sa bana?,28:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa sekolo] ]
banking,bill_balance,Ke setse ka bokae hore ke qete sekoloto sa iPhone 14?,43:52:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM iPhone 14] ]
banking,bill_balance,Ha ke lahlehelwa ke mosebetsi kena le sekoloto sa banka ke etse jwang?,38:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ]
banking,bill_balance,Theko ya motlakase wa ha ka ke bokae,,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa metsi a ha ka ke bokae,12:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ]
banking,bill_balance,Ke kolota bokae sekolong sa ngwana,,[IN:bill_balance ]
banking,bill_balance,Rente ke bokae,,[IN:bill_balance ]
banking,bill_balance,Ke hloka bokae ho lefa karete ya Edgars,,[IN:bill_balance ]
banking,bill_balance,Motlakase wa lapeng ke bokae,0:9:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Motlakase] ]
banking,bill_balance,Wifi ya ha ka ke bokae,0:4:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Wifi] ]
banking,bill_balance,Ke bokae ho lefa masepala,,[IN:bill_balance ]
banking,bill_balance,Motho a thusang ka tlung o lefuwa bokae,,[IN:bill_balance ]
banking,bill_balance,Dikoloto tsa ka ke bokae ha di kopane,,[IN:bill_balance ]
banking,bill_balance,Ke kolota bokae Woolworths,,[IN:bill_balance ]
banking,bill_balance,Ditjheho tsa ka tsa kgwedi ke bokae,,[IN:bill_balance ]
banking,bill_balance,Ke kolota DSTV bokae?,10:14:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE DSTV] ]
banking,bill_balance,Bili ya ka ya bohobe le nama ke bokae?,,[IN:bill_balance ]
banking,bill_balance,Motlakase ke bokae,0:9:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Motlakase] ]
banking,bill_balance,Ke pateste bokae lebenkeleng,,[IN:bill_balance ]
banking,bill_balance,Ka kgwedi ke patla founu ya konteraka bokae,,[IN:bill_balance ]
banking,bill_balance,"Ke rekela bana diteki, ke bokae?",,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa koloi e se e le bokae?,0:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa koloi] ]
banking,bill_balance,Petrole ya ka ke bokae,0:7:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Petrole] ]
banking,bill_balance,Diesel yaka ke bokae,0:6:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Diesel] ]
banking,bill_balance,Ke kolota restjhurente bokae?,,[IN:bill_balance ]
banking,bill_balance,Ke kolota bokae masepaleng,,[IN:bill_balance ]
banking,bill_balance,Ke kolota bokae laeborari?,,[IN:bill_balance ]
banking,bill_balance,Nka patala Sekoloto saka ka app ya banka?,,[IN:bill_balance ]
banking,bill_balance,Nka thola kae sekoloto saka sa banka,,[IN:bill_balance ]
banking,bill_balance,Nka nka nako e kae ho patala sekoloto sa banka,29:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ]
banking,bill_balance,Ka kgwedi nka patala bokae bakeng sa motlakase,37:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE motlakase] ]
banking,bill_balance,Ka kgwedi nka patala bokae bakeng sa metsi,37:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ]
banking,bill_balance,Ka kgwedi nka patala bokae bakeng sa wifi,37:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE wifi] ]
banking,bill_balance,Ka kgwedi nka patala bokae bakeng sa kgase,37:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kgase] ]
banking,bill_balance,Ka kgwedi nka patala bokae bakeng sa dijo tsa Spur,46:50:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME Spur] ]
banking,bill_balance,Mphe sekoloto saka sa metsi,22:27:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ]
banking,bill_balance,Mphe sekoloto saka sa motlakase,22:31:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE motlakase] ]
banking,bill_balance,Nka kgona ho patala sekoloto sa hotele ka tjhelete e tshwarehang,20:38:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa hotele] ]
banking,bill_balance,Nka kgona ho patala sekoloto sa hotele ka karete ya banka,,[IN:bill_balance ]
banking,bill_balance,Nka kgona ho patala sekoloto saka kaofela sa koloi?,,[IN:bill_balance ]
banking,bill_balance,Nka kgona ho patala sekoloto saka kaofela sa ntlo?,,[IN:bill_balance ]
banking,bill_balance,Sekoloto saka sa diaparo ke bokae,,[IN:bill_balance ]
banking,bill_balance,Ke hloka ho tseba koloi yaka e kolota bokae,,[IN:bill_balance ]
banking,bill_balance,Nka reka founu ka sekoloto sa bokae,,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa kontraka ya ntlo ke bokae,,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa kontraka ya founu ke bokae,0:29:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa kontraka ya founu] ]
banking,bill_balance,Sekoloto sa kontraka ya laptop ke bokae,24:30:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM laptop] ]
banking,bill_balance,Sekoloto sa kontraka ya medical aidi ke bokae,,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa kontraka ya koloi ke bokae,,[IN:bill_balance ]
banking,bill_balance,A na ke na le sekoloto se hlahang credit score yaka na,,[IN:bill_balance ]
banking,bill_balance,Nka kgona ho bona credit score yaka,,[IN:bill_balance ]
banking,bill_balance,Sekoloto saka sa dieta tsa Woolworths ke bokae?,,[IN:bill_balance ]
banking,bill_balance,Sekoloto saka sa dieta tsa Nike ke bokae?,,[IN:bill_balance ]
banking,bill_balance,Ke kolota ADT bokae?,10:13:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ADT] ]
banking,bill_balance,Ke tshwanela ho patala bokae ho Sixty 60?,,[IN:bill_balance ]
banking,bill_balance,Ke tshwanela ho patala bokae Nandos?,29:35:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME Nandos] ]
banking,bill_balance,Ke tshwanela ho patala bokae akhaontong ya thelevishene?,29:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE akhaontong ya thelevishene] ]
banking,bill_balance,Ke tshwanela ho patala bokae sekolotong sa sehatsetsi?,,[IN:bill_balance ]
banking,bill_balance,Ke tshwanela ho patala bokae Makro?,,[IN:bill_balance ]
banking,bill_balance,Ke tshwanela ho patala bokae News Cafe?,29:38:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME News Cafe] ]
banking,bill_balance,E nka nako e kae ho patala sekoloto sa sekete,,[IN:bill_balance ]
banking,bill_balance,E nka nako e kae ho patala sekoloto sa miliyone,39:47:SL:NUMBER,[IN:bill_balance [SL:NUMBER miliyone] ]
banking,bill_balance,E nka nako e kae ho patala sekoloto sa dikete tse hlano,39:55:SL:MONEY,[IN:bill_balance [SL:MONEY dikete tse hlano] ]
banking,bill_balance,E nka nako e kae ho patala sekoloto sa dikete tse leshome,39:57:SL:MONEY,[IN:bill_balance [SL:MONEY dikete tse leshome] ]
banking,bill_balance,E nka nako e kae ho patala sekoloto sa dikete tse bedi,,[IN:bill_balance ]
banking,bill_balance,E nka nake e kae ho qeta sekoloto sa kaloi,,[IN:bill_balance ]
banking,bill_balance,E nka nake e kae ho qeta sekoloto sa banka,25:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ]
banking,bill_balance,E nka nake e kae ho qeta sekoloto sa bonto ya ntlo,,[IN:bill_balance ]
banking,bill_balance,Ke dintho tse feng tse ke sa kgona ho dinka ka sekoloto,,[IN:bill_balance ]
banking,bill_balance,Dikoloto tsa kgwedi e fetileng di entse bokae?,,[IN:bill_balance ]
banking,bill_balance,Dikoloto tsa selemo se fetileng kaofela di entse bokae?,,[IN:bill_balance ]
banking,bill_balance,Lay bye ya Ackermas e setse ka bokae?,,[IN:bill_balance ]
banking,bill_balance,Sekoloto sa Truworths se setse ka bokae hore ke se qete?,0:21:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa Truworths] ]
banking,bill_balance,Sekoloto sa Foschini ke bokae?,0:20:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa Foschini] ]
banking,bill_balance,Ke patetse bokae Mr Price kajeno?,,[IN:bill_balance ]
banking,bill_balance,Ke patetse bokae ha ke reka ditapole Shoprite kajeno?,28:36:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD ditapole] ]
banking,bill_balance,Ke patetse bokae Telkom ha ke me ke rekela ngwana tablet kajeno?,50:56:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM tablet] ]
banking,bill_balance,iPad yaka e setse ka bokae hore ke qete ho e patala?,0:4:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM iPad] ]
banking,bill_balance,Sekoloto sa ka sa Adidas ke bokae?,0:24:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa ka sa Adidas] ]
banking,freeze_account,Nthuse ho kwala akhaonto ya Tym Bank,,[IN:freeze_account ]
banking,freeze_account,Ke batla ho kwala akhaoto ya Nedbank hanghang,29:36:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Ke eng dintho tse ka etsang hore akhaonto e kwalwe.,,[IN:freeze_account ]
banking,freeze_account,Mphe melao ya ho kwala diakhaonto,,[IN:freeze_account ]
banking,freeze_account,Kwala akhaontho ya ABSA,19:23:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ]
banking,freeze_account,ho bula akhaonto e kwetsweng ho nka nako ekae?,,[IN:freeze_account ]
banking,freeze_account,banka e ka kwala akhaonto ka mabaka afe?,,[IN:freeze_account ]
banking,freeze_account,banka hae kwetse akhaonto ho etsahala eng?,,[IN:freeze_account ]
banking,freeze_account,ho etsahalang ka tjhelete eka bankeng ha nka hlokofahala?,,[IN:freeze_account ]
banking,freeze_account,ha okaya tronkong onale tjhelete bankeng ho etswahalang ka yona?,,[IN:freeze_account ]
banking,freeze_account,hanka bula akhaonto e ne emisuoe ka fihla tjhelete esa lekane ke etsa jwang?,,[IN:freeze_account ]
banking,freeze_account,banka eka nthusa ho bula akhaonto e emisuoeng ke banka engoe?,,[IN:freeze_account ]
banking,freeze_account,Nka fumana thuso kae ha akhaonto ya ka e kwetswe?,,[IN:freeze_account ]
banking,freeze_account,na banka e ka lefa tjhelete e utswitsweng ka akhaontong ya ka?,,[IN:freeze_account ]
banking,freeze_account,banka e kwala akhaonto ka tlasa mabaka afe?,,[IN:freeze_account ]
banking,freeze_account,banka e ka nka nako e kae ho bula akhaonto ya motho o senang molato?,,[IN:freeze_account ]
banking,freeze_account,Kwalang akhaonto ya NSFAS,20:25:SL:PAYMENT_COMPANY,[IN:freeze_account [SL:PAYMENT_COMPANY NSFAS] ]
banking,freeze_account,Nthuseng ho kwala diakhaonto tsa ka kaofela,,[IN:freeze_account ]
banking,freeze_account,Na akhaonto ya ka ya Capitec e kwetswe?,21:28:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ]
banking,freeze_account,Ke tlameha ho kwala akhaoto ya bana ya ABSA,39:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ]
banking,freeze_account,"Banka e kwedtse khaonto ya Nedbank, nka thusahala jwang.",27:34:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Ke kopa o kwale akhaonto ya ka,,[IN:freeze_account ]
banking,freeze_account,Emisa ho kenya tjhelete ka akhaontonng e kwetsweng,,[IN:freeze_account ]
banking,freeze_account,"Ka kopo, kwala akhaonto ya ka ya banka",,[IN:freeze_account ]
banking,freeze_account,Kwala akhaonto ya Discovery,18:27:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ]
banking,freeze_account,Kwala akhaonto hanghang,,[IN:freeze_account ]
banking,freeze_account,Kwala akhaonto eo hona jwale,,[IN:freeze_account ]
banking,freeze_account,Emisa ditshebeletso tsa akhaonto ya ka ya banka,,[IN:freeze_account ]
banking,freeze_account,"ka kopo, kwala akhaonto ya ka ya FNB",33:36:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Ke kopa o kwale akhaonto ya ka ya Nedbank,34:41:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Emisa ditshebeletso tsa akhaonto ya ka ya banka ya Nedbank,51:58:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Emisa ditshebeletso tsa akhaonto ya Capitec,36:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ]
banking,freeze_account,Kwala akhaonto ya ABSA hona jwale,18:22:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ]
banking,freeze_account,oka kgona ho patala dikoloto tsa hao ha banka e kwetse diakhaonto tsa hao?,,[IN:freeze_account ]
banking,freeze_account,Ke kopa o thibe akhaonto ya Discovery ,28:37:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ]
banking,freeze_account,Letsetsa Discovery o kope ba kwale akhaonto,9:18:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ]
banking,freeze_account,Kwala akhaonto ya Tyme Bank hle,18:27:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Tyme Bank] ]
banking,freeze_account,Ho etsahala eng ha akhaonto e kwetswe,,[IN:freeze_account ]
banking,freeze_account,Kwala karete ya banka ya Tyme Bank,25:34:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Tyme Bank] ]
banking,freeze_account,Kwalang akhaoto ya ka hle,,[IN:freeze_account ]
banking,freeze_account,ke kopa le kwale diakhaonto tsohle tsa ABSA,39:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ]
banking,freeze_account,ke batla akhaoto ya ka e kwale hona jwale,,[IN:freeze_account ]
banking,freeze_account,Kwalang akhaoto ya ka hanghang,,[IN:freeze_account ]
banking,freeze_account,Ho na le bokae ka akhaontong ya FNB?,32:35:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Thibela tjhelete ka akhaontong ya FNB,34:37:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Kwala ditshebeletso tsohle tse ka akhaontong ya Capitec,48:55:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ]
banking,freeze_account,Thibela ditshebeletso tsa ho ntsha tjhelete ka akhaonteng  ya FNB,62:65:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Kwala akhaoto ya Nedbank,17:24:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Thibela ditshebeletso tsa ho kenya tjhelete ka akhaonteng  ya FNB,62:65:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Emisa akhaoto ya Nedbank,17:24:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ]
banking,freeze_account,Emisa akhaoto ya FNB nakwananyana,17:20:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,"Ha ke sa batla akhaonto ya banka ya FNB, e kwale hanghang",36:39:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,Ke hloka hore akhaoto ya Capitec e kwalwe hona jwale,25:32:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ]
banking,freeze_account,Kwala akhaonto ya ABSA,18:22:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ]
banking,freeze_account,Sheba hore akhaonto ya FNB e kwetswe na,23:26:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ]
banking,freeze_account,"Kwala akhaonto ya Nedbank, ABSA le Capitec","18:25:SL:BANK_NAME,27:31:SL:BANK_NAME,35:42:SL:BANK_NAME",[IN:freeze_account [SL:BANK_NAME Nedbank] [SL:BANK_NAME ABSA] [SL:BANK_NAME Capitec] ]
banking,freeze_account,Na nka kgona ho kwala akhaonto tse pedi ka nako e le nngwe,,[IN:freeze_account ]
banking,freeze_account,Ke batla akhaoto ya ka e kwalwe,,[IN:freeze_account ]
banking,freeze_account,Kwala diakhaonto kaofela,,[IN:freeze_account ]
