domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,balance,Also find out how much my CBZ bottle is currently worth.,"19:41:SL:ACCOUNT_TYPE,46:49:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE hombodo yangu yepfimbi] [SL:BANK_NAME CBZ] ],ACCOUNT_TYPE: hombodo yangu yepfimbi $$ BANK_NAME: CBZ,sna
banking,balance,How much money is in my Agribank account now?,18:26:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Agribank] ],BANK_NAME: Agribank,sna
banking,balance,My shopping bag is empty,0:34:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE Homwe yangu yekutenga nekubhadhara] ],ACCOUNT_TYPE: Homwe yangu yekutenga nekubhadhara,sna
banking,balance,How much money is left in my purse,0:22:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE Mugwama rangu repfimbi] ],ACCOUNT_TYPE: Mugwama rangu repfimbi,sna
banking,balance,"Tell me, what is the value of my purse?",13:46:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE homwe yangu yekutenga nekutengesa] ],ACCOUNT_TYPE: homwe yangu yekutenga nekutengesa,sna
banking,balance,How much money do I have in my Wise pocket.,41:45:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Wise] ],PAYMENT_COMPANY: Wise,sna
banking,balance,What money is left on my Visa card,,[IN:balance ],,sna
banking,balance,How much money is in my Smart Save wallet?,37:47:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE Smart Save] ],ACCOUNT_TYPE: Smart Save,sna
banking,balance,My Wise wallet is left with Euro coins.,"0:18:SL:ACCOUNT_TYPE,31:35:SL:CURRENCY",[IN:balance [SL:ACCOUNT_TYPE Homwe yangu yeWise] [SL:CURRENCY Euro] ],ACCOUNT_TYPE: Homwe yangu yeWise $$ CURRENCY: Euro,sna
banking,balance,How much money do I have in my Ecobank account to buy a new Apple phone?,"30:49:SL:SHOPPING_ITEM,71:78:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM nharembozva yeApple] [SL:BANK_NAME Ecobank] ],SHOPPING_ITEM: nharembozva yeApple $$ BANK_NAME: Ecobank,sna
banking,balance,Do I have enough money left to buy the keeper's football boots?,"33:48:SL:SHOPPING_ITEM,52:62:SL:PERSONAL_NAME",[IN:balance [SL:SHOPPING_ITEM shangu dzebhora] [SL:PERSONAL_NAME Muchengeti] ],SHOPPING_ITEM: shangu dzebhora $$ PERSONAL_NAME: Muchengeti,sna
banking,balance,I also want to know how many ZiG's my bank wallet has.,51:54:SL:CURRENCY,[IN:balance [SL:CURRENCY ZiG] ],CURRENCY: ZiG,sna
banking,balance,How much money is left in my Stanbic bank account,48:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Stanbic] ],BANK_NAME: Stanbic,sna
banking,balance,Is there enough money in my Cabs pocket to buy a lawnmower?,"27:31:SL:BANK_NAME,49:72:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Cabs] [SL:SHOPPING_ITEM muchina wekucheka huswa] ],BANK_NAME: Cabs $$ SHOPPING_ITEM: muchina wekucheka huswa,sna
banking,balance,Would you like to know how much money my CBZ bank wallet has?,51:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME CBZ] ],BANK_NAME: CBZ,sna
banking,balance,That the money in my Barclays wallet would be enough to buy a shaving machine?,"30:38:SL:BANK_NAME,57:83:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Barclays] [SL:SHOPPING_ITEM muchina wekugubvisa ndebvu] ],BANK_NAME: Barclays $$ SHOPPING_ITEM: muchina wekugubvisa ndebvu,sna
banking,balance,Is my Zimbank account enough to buy the mouthpiece I need?,"27:34:SL:BANK_NAME,57:70:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Zimbank] [SL:SHOPPING_ITEM muromo wegejo] ],BANK_NAME: Zimbank $$ SHOPPING_ITEM: muromo wegejo,sna
banking,balance,How much foreign currency do I have in my bank account,,[IN:balance ],,sna
banking,balance,My wallet is full of U.S. dollars.,30:48:SL:CURRENCY,[IN:balance [SL:CURRENCY madhora ekuAmerica] ],CURRENCY: madhora ekuAmerica,sna
banking,balance,How much money is in my bank account?,,[IN:balance ],,sna
banking,balance,Do you have any more ZiGs in my Barclays bag?,"7:10:SL:CURRENCY,40:48:SL:BANK_NAME",[IN:balance [SL:CURRENCY ZiG] [SL:BANK_NAME Barclays] ],CURRENCY: ZiG $$ BANK_NAME: Barclays,sna
banking,balance,Do I have any USD left?,8:11:SL:CURRENCY,[IN:balance [SL:CURRENCY USD] ],CURRENCY: USD,sna
banking,balance,Can you also tell me that I have a Pula root of money,40:44:SL:CURRENCY,[IN:balance [SL:CURRENCY Pula] ],CURRENCY: Pula,sna
banking,balance,Do I have enough money left in Stanbic Bank?,"20:24:SL:SHOPPING_ITEM,27:33:SL:SHOPPING_ITEM,48:60:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM duri] [SL:SHOPPING_ITEM mutswi] [SL:BANK_NAME Stanbic Bank] ],SHOPPING_ITEM: duri $$ SHOPPING_ITEM: mutswi $$ BANK_NAME: Stanbic Bank,sna
banking,balance,Is the money in Ecobank enough to buy two bicycle wheels?,"11:18:SL:BANK_NAME,41:66:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Ecobank] [SL:SHOPPING_ITEM mavhiri maviri ebhasikoro] ],BANK_NAME: Ecobank $$ SHOPPING_ITEM: mavhiri maviri ebhasikoro,sna
banking,balance,Is my money in Steward Bank enough to buy tickets for the Dynamos-Highlanders football game on Sunday?,"17:29:SL:BANK_NAME,52:60:SL:SHOPPING_ITEM,62:108:SL:CALENDAR_EVENT,116:122:SL:DATE",[IN:balance [SL:BANK_NAME Steward Bank] [SL:SHOPPING_ITEM matikiti] [SL:CALENDAR_EVENT mutambo webhora pakati peDynamos neHighlanders] [SL:DATE Svondo] ],BANK_NAME: Steward Bank $$ SHOPPING_ITEM: matikiti $$ CALENDAR_EVENT: mutambo webhora pakati peDynamos neHighlanders $$ DATE: Svondo,sna
banking,balance,Do I have enough money in my Agribank wallet to buy a garbage hat?,"28:44:SL:SHOPPING_ITEM,71:79:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM nguwani yemurara] [SL:BANK_NAME Agribank] ],SHOPPING_ITEM: nguwani yemurara $$ BANK_NAME: Agribank,sna
banking,balance,Do I have enough money in Nedbank to buy food for this month?,"13:20:SL:BANK_NAME,64:74:SL:DATE",[IN:balance [SL:BANK_NAME Nedbank] [SL:DATE mwedzi uno] ],BANK_NAME: Nedbank $$ DATE: mwedzi uno,sna
banking,balance,Do you know how much money I have in my purse?,32:64:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE homwe yangu yekutenga nebhadhara] ],ACCOUNT_TYPE: homwe yangu yekutenga nebhadhara,sna
banking,balance,How much money is in my purse?,13:33:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE homwe yangu yepfimbi] ],ACCOUNT_TYPE: homwe yangu yepfimbi,sna
banking,balance,How much money is left in my shopping bag?,,[IN:balance ],,sna
banking,balance,How much money do I have in my purse?,14:34:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE gwama rangu repfimbi] ],ACCOUNT_TYPE: gwama rangu repfimbi,sna
banking,balance,Tell me how much money I have left in my purse,,[IN:balance ],,sna
banking,balance,All my money in my pockets is accounted for,,[IN:balance ],,sna
banking,balance,What money is left in my Standard Bank account,40:53:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Standard Bank] ],BANK_NAME: Standard Bank,sna
banking,balance,I want to know how much money my pocket has in Cabs.,38:42:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Cabs] ],BANK_NAME: Cabs,sna
banking,balance,Tell me how much money is left in my Nedbank wallet?,31:38:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sna
banking,balance,I have all the money mixed up in all my CBZ and AFZ bank accounts,"69:72:SL:BANK_NAME,76:79:SL:BANK_NAME",[IN:balance [SL:BANK_NAME CBZ] [SL:BANK_NAME AFZ] ],BANK_NAME: CBZ $$ BANK_NAME: AFZ,sna
banking,balance,Can I put more than three hundred and fifty dollars in my Ecobank account?,"25:48:SL:MONEY,75:82:SL:BANK_NAME",[IN:balance [SL:MONEY mazana matatu nemashanu] [SL:BANK_NAME Ecobank] ],MONEY: mazana matatu nemashanu $$ BANK_NAME: Ecobank,sna
banking,balance,How much money is in my Cabs purse?,14:18:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Cabs] ],BANK_NAME: Cabs,sna
banking,balance,How much money is in my Women's Bank wallet?,29:41:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Women's Bank] ],BANK_NAME: Women's Bank,sna
banking,balance,A little money in my CBZ bag,38:41:SL:BANK_NAME,[IN:balance [SL:BANK_NAME CBZ] ],BANK_NAME: CBZ,sna
banking,balance,How much is left in my Steward Bank account?,31:43:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Steward Bank] ],BANK_NAME: Steward Bank,sna
banking,balance,Can I buy owls with my Ecobank wallet?,"18:24:SL:SHOPPING_ITEM,57:64:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM mahewu] [SL:BANK_NAME Ecobank] ],SHOPPING_ITEM: mahewu $$ BANK_NAME: Ecobank,sna
banking,balance,How much money do you have to buy this month's gadgets in Ecocash,"28:36:SL:SHOPPING_ITEM,38:48:SL:DATE,51:58:SL:PAYMENT_COMPANY",[IN:balance [SL:SHOPPING_ITEM magetsti] [SL:DATE mwedzi uno] [SL:PAYMENT_COMPANY Ecocash] ],SHOPPING_ITEM: magetsti $$ DATE: mwedzi uno $$ PAYMENT_COMPANY: Ecocash,sna
banking,balance,Can you have enough money for me to burn Rera with five people tomorrow,"47:51:SL:PLACE_NAME,60:67:SL:NUMBER,68:76:SL:DATE",[IN:balance [SL:PLACE_NAME Rera] [SL:NUMBER vashanu] [SL:DATE mangwana] ],PLACE_NAME: Rera $$ NUMBER: vashanu $$ DATE: mangwana,sna
banking,bill_balance,Check if I am in debt to Promécs Consulting Engineers and the bill is how much?,,[IN:bill_balance ],,sna
banking,bill_balance,How much do I have left to complete the Webdev bill?,,[IN:bill_balance ],,sna
banking,bill_balance,How are my YouTube and Amazon Web Services bills?,0:45:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE MaBhiri angu ekuYoutube neAmazon Web Services] ],BILL_TYPE: MaBhiri angu ekuYoutube neAmazon Web Services,sna
banking,bill_balance,How much money am I expected to withdraw from my Mastercard this month?,"34:44:SL:PAYMENT_COMPANY,51:61:SL:DATE",[IN:bill_balance [SL:PAYMENT_COMPANY Mastercard] [SL:DATE mwedzi uno] ],PAYMENT_COMPANY: Mastercard $$ DATE: mwedzi uno,sna
banking,bill_balance,Is it true that I have $800 left on the balance of my Harare store?,"33:54:SL:MONEY,64:92:SL:BILL_TYPE,107:113:SL:CITY_OR_PROVINCE",[IN:bill_balance [SL:MONEY madhora mazana masere] [SL:BILL_TYPE chikwereti chechitoro changu] [SL:CITY_OR_PROVINCE Harare] ],MONEY: madhora mazana masere $$ BILL_TYPE: chikwereti chechitoro changu $$ CITY_OR_PROVINCE: Harare,sna
banking,bill_balance,How much is charged to my Charamba eye doctor?,47:57:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME vaCharamba] ],PERSONAL_NAME: vaCharamba,sna
banking,bill_balance,"My total church enrollment, how much is required in the month of March?",62:68:SL:DATE,[IN:bill_balance [SL:DATE Kurume] ],DATE: Kurume,sna
banking,bill_balance,How much is the bill for my tractor and the shovel I took from Sinotruck to pay off?,0:29:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Bhiri rangu retirakita negejo] ],BILL_TYPE: Bhiri rangu retirakita negejo,sna
banking,bill_balance,How much is my dentist's bill this month?,53:63:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,My bill with the Harare council has to be completed so can you expect me to be too?,"0:21:SL:BILL_TYPE,26:32:SL:CITY_OR_PROVINCE",[IN:bill_balance [SL:BILL_TYPE Bhiri rangu nekanzuru] [SL:CITY_OR_PROVINCE Harare] ],BILL_TYPE: Bhiri rangu nekanzuru $$ CITY_OR_PROVINCE: Harare,sna
banking,bill_balance,How much is the rent and water and electricity bill?,"7:23:SL:BILL_TYPE,28:35:SL:BILL_TYPE,38:45:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE mutengo wekuroja] [SL:BILL_TYPE yemvura] [SL:BILL_TYPE magetsi] ],BILL_TYPE: mutengo wekuroja $$ BILL_TYPE: yemvura $$ BILL_TYPE: magetsi,sna
banking,bill_balance,Mark all the monthly payments that have been fully paid on the same monthly bill.,23:28:SL:DATE,[IN:bill_balance [SL:DATE ndira] ],DATE: ndira,sna
banking,bill_balance,How much is left on my child's school bill at Shekinah Kindergarten? ,"19:36:SL:BILL_TYPE,54:75:SL:PLACE_NAME",[IN:bill_balance [SL:BILL_TYPE bhiri rekuchikoro] [SL:PLACE_NAME Shekinah Kindergarten] ],BILL_TYPE: bhiri rekuchikoro $$ PLACE_NAME: Shekinah Kindergarten,sna
banking,bill_balance,How much is my Toll Gates maintenance bill for this month?,"0:37:SL:BILL_TYPE,40:50:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Bhiri rangu rekuZinara remaToll Gates] [SL:DATE mwedzi uno] ],BILL_TYPE: Bhiri rangu rekuZinara remaToll Gates $$ DATE: mwedzi uno,sna
banking,bill_balance,How much did all the clothes I took from Gentleman's Closet last month cost to pay the bill?,49:66:SL:DATE,[IN:bill_balance [SL:DATE mwedzi wakadarika] ],DATE: mwedzi wakadarika,sna
banking,bill_balance,ZBC says the bill for listening to the radio in my Subaru B4 is how much?,15:39:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bhiri rekuterera wairesi] ],BILL_TYPE: bhiri rekuterera wairesi,sna
banking,bill_balance,How much water do I have to take this month to the council?,"0:14:SL:BILL_TYPE,40:50:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Imarii yemvura] [SL:DATE mwedzi uno] ],BILL_TYPE: Imarii yemvura $$ DATE: mwedzi uno,sna
banking,bill_balance,How much do I pay Zesa each month?,35:51:SL:DATE,[IN:bill_balance [SL:DATE mwedzi woga woga] ],DATE: mwedzi woga woga,sna
banking,bill_balance,"Also, know how much money I need to pay all my bills.",,[IN:bill_balance ],,sna
banking,bill_balance,Tell me how much all my expenses amount to per month?,,[IN:bill_balance ],,sna
banking,bill_balance,"Also, let me know how much my bills for all my expenses, including school expenses, are.",17:86:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE zvikwereti zvangu zvezvose zvandinoshandisa kusanganisira nekuchikoro] ],BILL_TYPE: zvikwereti zvangu zvezvose zvandinoshandisa kusanganisira nekuchikoro,sna
banking,bill_balance,How much do I need to earn each month to pay all my household bills?,25:33:SL:DATE,[IN:bill_balance [SL:DATE pamwedzi] ],DATE: pamwedzi,sna
banking,bill_balance,How much does Liquid say I owe them for this month?,52:62:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,How much should I pay if you combine the electricity bill for Zesa with the water bill for Z Drink?,"50:81:SL:BILL_TYPE,84:116:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE mari irikudiwa kuZesa yemagetsi] [SL:BILL_TYPE mari irikudiwa neveZinwa yemvura] ],BILL_TYPE: mari irikudiwa kuZesa yemagetsi $$ BILL_TYPE: mari irikudiwa neveZinwa yemvura,sna
banking,bill_balance,"So if I can manage $450, can I afford all the expenses I have to cover?",25:62:SL:MONEY,[IN:bill_balance [SL:MONEY mazana mana nemakumi mashanu amadhora] ],MONEY: mazana mana nemakumi mashanu amadhora,sna
banking,bill_balance,How much does DSTV cost this month to keep watching the show?,19:29:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,"Tell me, if I want to watch Netflix until the end of this year, how much do I have to pay?",51:67:SL:DATE,[IN:bill_balance [SL:DATE gore rino rapera] ],DATE: gore rino rapera,sna
banking,bill_balance,How much is my Telone account charging to complete this month of April?,"69:79:SL:DATE,82:90:SL:DATE",[IN:bill_balance [SL:DATE mwedzi uno] [SL:DATE Kubvumbi] ],DATE: mwedzi uno $$ DATE: Kubvumbi,sna
banking,bill_balance,"Tell me, if you add up all my bills, is there enough money in Steward's bank account?",66:73:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Steward] ],BANK_NAME: Steward,sna
banking,bill_balance,The Edgars have sent a phone message saying how much is my bill this month?,60:70:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,Africom charges me a lot for my phone bill.,36:49:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bhiri renhare] ],BILL_TYPE: bhiri renhare,sna
banking,bill_balance,How much is the remaining bill for the bricks I need from Beta Bricks?,0:24:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Bhiri rasara rezvidhinha] ],BILL_TYPE: Bhiri rasara rezvidhinha,sna
banking,bill_balance,How much is the total amount of the tax I am being charged for this part of the car?,47:60:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mutero wemota] ],BILL_TYPE: mutero wemota,sna
banking,bill_balance,How much do I owe this month to Enviro Gas?,29:39:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,Tell me how much I still owe Pinnacle Properties?,,[IN:bill_balance ],,sna
banking,bill_balance,Show me the remaining bill to pay the mortgage to the NBS bank.,"35:52:SL:BILL_TYPE,64:67:SL:BANK_NAME",[IN:bill_balance [SL:BILL_TYPE chikwereti chemba] [SL:BANK_NAME NBS] ],BILL_TYPE: chikwereti chemba $$ BANK_NAME: NBS,sna
banking,bill_balance,What is the Consolation Bill?,0:16:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Bhiri reNyaradzo] ],BILL_TYPE: Bhiri reNyaradzo,sna
banking,bill_balance,I want to know the total amount I have to pay for all my expenses for this month of April.,"82:92:SL:DATE,95:103:SL:DATE",[IN:bill_balance [SL:DATE mwedzi uno] [SL:DATE Kubvumbi] ],DATE: mwedzi uno $$ DATE: Kubvumbi,sna
banking,bill_balance,"To become a full-service CIMAS member, how much does my monthly bill start at?",,[IN:bill_balance ],,sna
banking,bill_balance,How much was my gas bill a month ago?,"0:17:SL:DATE,18:38:SL:BILL_TYPE",[IN:bill_balance [SL:DATE Mwedzi wakadarika] [SL:BILL_TYPE bhiri rangu repeturu] ],DATE: Mwedzi wakadarika $$ BILL_TYPE: bhiri rangu repeturu,sna
banking,bill_balance,The amount of money that I have been paid by the council for this and last month's bill.,54:64:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,How much is the golfing bill next month?,"0:24:SL:BILL_TYPE,25:38:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Bhiri rekunotamba gorofu] [SL:DATE mwedzi unouya] ],BILL_TYPE: Bhiri rekunotamba gorofu $$ DATE: mwedzi unouya,sna
banking,bill_balance,Tomorrow afternoon let me remember all the money I owe Teacherz Furniture's.,"0:8:SL:DATE,9:17:SL:TIME",[IN:bill_balance [SL:DATE Mangwana] [SL:TIME masikati] ],DATE: Mangwana $$ TIME: masikati,sna
banking,bill_balance,Check out what Starlink is charging me.,,[IN:bill_balance ],,sna
banking,bill_balance,"In full, give me the information of the amount of money I am to pay to the supporters of Mwanga Lodge for our stay of five days.","73:85:SL:HOTEL_NAME,116:123:SL:NUMBER",[IN:bill_balance [SL:HOTEL_NAME Mwanga Lodge] [SL:NUMBER mashanu] ],HOTEL_NAME: Mwanga Lodge $$ NUMBER: mashanu,sna
banking,bill_balance,How much money am I currently required to withdraw from Econet?,,[IN:bill_balance ],,sna
banking,bill_balance,I have decided to leave the Board and so how much do I owe them?,,[IN:bill_balance ],,sna
banking,bill_balance,How much do I have to pay for my lawyer's services?,,[IN:bill_balance ],,sna
banking,bill_balance,I need the money that is left in ZiG to pay for my son's school for the first semester of this year.,"22:25:SL:CURRENCY,99:108:SL:DATE",[IN:bill_balance [SL:CURRENCY ZiG] [SL:DATE gore rino] ],CURRENCY: ZiG $$ DATE: gore rino,sna
banking,bill_balance,Remind me of the fixed balance for the construction of my house in Greystone Park.,70:84:SL:PLACE_NAME,[IN:bill_balance [SL:PLACE_NAME Greystone Park] ],PLACE_NAME: Greystone Park,sna
banking,bill_balance,How much is Fidelity Life charging me this month?,40:50:SL:DATE,[IN:bill_balance [SL:DATE mwedzi uno] ],DATE: mwedzi uno,sna
banking,bill_balance,I'll take care of the balance on the bill at Ball Hardware.,,[IN:bill_balance ],,sna
banking,bill_balance,How much do I have left to pay off my Jet subscription?,33:69:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE chikwereti chekunyoresa kwangu kuJet] ],BILL_TYPE: chikwereti chekunyoresa kwangu kuJet,sna
banking,bill_balance,How much is this month's Telecel phone bill?,"0:14:SL:BILL_TYPE,17:27:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Bhiri rekufona] [SL:DATE mwedzi uno] ],BILL_TYPE: Bhiri rekufona $$ DATE: mwedzi uno,sna
banking,bill_balance,How is my bill for the next four months?,14:38:SL:DATE,[IN:bill_balance [SL:DATE mwedzi mina iri kutevera] ],DATE: mwedzi mina iri kutevera,sna
banking,bill_balance,Please let me know how much I have to pay for food at my home next month.,54:67:SL:DATE,[IN:bill_balance [SL:DATE mwedzi unouya] ],DATE: mwedzi unouya,sna
