domain,intent,text,spans,logical_form,xtreme-up,source_language
utility,alarm,I need a wake-up call at four in the morning.,30:56:SL:TIME,[IN:alarm [SL:TIME ejo sa moya  za mu gitondo] ],TIME: ejo sa moya  za mu gitondo,kin
utility,alarm,I want you to set my evening alarm for four o'clock,48:56:SL:TIME,[IN:alarm [SL:TIME saa moya] ],TIME: saa moya,kin
utility,alarm,Please set the alarm for 6 a.m.,31:62:SL:TIME,[IN:alarm [SL:TIME saa kumi n'ebyiri za mu gitondo] ],TIME: saa kumi n'ebyiri za mu gitondo,kin
utility,alarm,"set the alarm for 5am, please ",22:44:SL:TIME,[IN:alarm [SL:TIME saa tanu za mu gitondo] ],TIME: saa tanu za mu gitondo,kin
utility,alarm,I want an alarm for ten o'clock tomorrow morning,"21:43:SL:TIME,44:47:SL:DATE",[IN:alarm [SL:TIME saa  kumi za mugitongo] [SL:DATE ejo] ],TIME: saa  kumi za mugitongo $$ DATE: ejo,kin
utility,alarm,I need the three o'clock and five o'clock alarms,"20:28:SL:TIME,40:47:SL:TIME",[IN:alarm [SL:TIME saa tatu] [SL:TIME sa tanu] ],TIME: saa tatu $$ TIME: sa tanu,kin
utility,alarm,set the alarm for 2 p.m. and 4 p.m.,"24:47:SL:TIME,54:59:SL:TIME",[IN:alarm [SL:TIME saa mbili za nimugoroba] [SL:TIME saa 4] ],TIME: saa mbili za nimugoroba $$ TIME: saa 4,kin
utility,alarm,you can set my alarm for 4:00 and 2:00,"33:40:SL:TIME,47:56:SL:TIME",[IN:alarm [SL:TIME sa moya] [SL:TIME saa mbili] ],TIME: sa moya $$ TIME: saa mbili,kin
utility,alarm,Please set my alarm for 12 and 1,"33:50:SL:TIME,57:65:SL:TIME",[IN:alarm [SL:TIME saa kumi n'ebyiri] [SL:TIME saa moya] ],TIME: saa kumi n'ebyiri $$ TIME: saa moya,kin
utility,alarm,Please set the alarm for tomorrow morning at 4:00 and 3:30,"33:47:SL:DATE,48:55:SL:TIME,62:77:SL:TIME",[IN:alarm [SL:DATE ejo mu gitondo] [SL:TIME sa moya] [SL:TIME sa tatu n'igice] ],DATE: ejo mu gitondo $$ TIME: sa moya $$ TIME: sa tatu n'igice,kin
utility,alarm,I need an alarm at 4 a.m. on Wednesday,"0:12:SL:DATE,35:57:SL:TIME",[IN:alarm [SL:DATE ku wa gatatu] [SL:TIME saa moya za mu gitondo] ],DATE: ku wa gatatu $$ TIME: saa moya za mu gitondo,kin
utility,alarm,Set an alarm for Saturday at 2 a.m.,"0:16:SL:DATE,17:39:SL:TIME",[IN:alarm [SL:DATE Ku wa gantandatu] [SL:TIME saa mbili za mugitondo] ],DATE: Ku wa gantandatu $$ TIME: saa mbili za mugitondo,kin
utility,alarm,yesterday I was hoping you would set my alarm for five o'clock,"0:3:SL:DATE,39:47:SL:TIME",[IN:alarm [SL:DATE ejo] [SL:TIME saa tanu] ],DATE: ejo $$ TIME: saa tanu,kin
utility,alarm,I want the alarm to go off at 3 a.m. tomorrow,37:44:SL:TIME,[IN:alarm [SL:TIME sa tatu] ],TIME: sa tatu,kin
utility,alarm,you will speak the alarm tomorrow at moya,"17:20:SL:DATE,21:28:SL:TIME",[IN:alarm [SL:DATE ejo] [SL:TIME sa moya] ],DATE: ejo $$ TIME: sa moya,kin
utility,alarm,set a reminder at 3,19:24:SL:TIME,[IN:alarm [SL:TIME saa 3] ],TIME: saa 3,kin
utility,alarm,come wake me up at four in the morning,14:34:SL:TIME,[IN:alarm [SL:TIME sa yine za mugitondo] ],TIME: sa yine za mugitondo,kin
utility,alarm,call my phone at 5 a.m.,26:44:SL:TIME,[IN:alarm [SL:TIME saa 5 za mugitongo] ],TIME: saa 5 za mugitongo,kin
utility,alarm,I have set the alarm clock on it.,,[IN:alarm ],,kin
utility,alarm,Please set the alarm for tomorrow at two o'clock,"33:36:SL:DATE,37:45:SL:TIME",[IN:alarm [SL:DATE ejo] [SL:TIME sa mbili] ],DATE: ejo $$ TIME: sa mbili,kin
utility,alarm,set the alarm for two in the morning,21:44:SL:TIME,[IN:alarm [SL:TIME saa mbili za mu gitondo] ],TIME: saa mbili za mu gitondo,kin
utility,alarm,i want you to set my alarm for 3 am and 4 am,"39:58:SL:TIME,62:81:SL:TIME",[IN:alarm [SL:TIME saa 3 za mu gitondo] [SL:TIME saa 4 za mu gitongo] ],TIME: saa 3 za mu gitondo $$ TIME: saa 4 za mu gitongo,kin
utility,alarm,I would like to set alarms for 1:00 and 2:00 pm,"32:40:SL:TIME,44:67:SL:TIME",[IN:alarm [SL:TIME saa moya] [SL:TIME saa mbili za nimugoroba] ],TIME: saa moya $$ TIME: saa mbili za nimugoroba,kin
utility,alarm,please set the alarm for 10:00 a.m. on Monday and Tuesday,"34:42:SL:TIME,46:73:SL:TIME",[IN:alarm [SL:TIME saa kumi] [SL:TIME saa ku n'imwa za mu gitondo] ],TIME: saa kumi $$ TIME: saa ku n'imwa za mu gitondo,kin
utility,alarm,set the alarm for the first hour and the one hour after,"21:31:SL:TIME,41:57:SL:TIME",[IN:alarm [SL:TIME saa mbilli] [SL:TIME isaha nyuma yaho] ],TIME: saa mbilli $$ TIME: isaha nyuma yaho,kin
utility,alarm,Please set the alarm for noon and 1 pm,"32:40:SL:TIME,44:49:SL:TIME",[IN:alarm [SL:TIME saa sita] [SL:TIME saa 1] ],TIME: saa sita $$ TIME: saa 1,kin
utility,alarm,I set the alarm for 12:30.,24:49:SL:TIME,[IN:alarm [SL:TIME saa kumi n'ebyili n'igice] ],TIME: saa kumi n'ebyili n'igice,kin
utility,alarm,"I'm setting the alarm for nine o'clock in the morning, please",24:48:SL:TIME,[IN:alarm [SL:TIME saa cyenda za mu gitongo] ],TIME: saa cyenda za mu gitongo,kin
utility,alarm,I set the alarm for tomorrow in the garden at one o'clock.,24:47:SL:DATE,[IN:alarm [SL:DATE ejo mu gitongo saa moya] ],DATE: ejo mu gitongo saa moya,kin
banking,pay_bill,Can I pay my bills in foreign currencies?,,[IN:pay_bill ],,kin
banking,pay_bill,What documents do I need to submit to pay?,,[IN:pay_bill ],,kin
banking,transfer,Can you please help me transfer money from one account to another?,,[IN:transfer ],,kin
banking,transfer,Can you transfer money between two accounts?,,[IN:transfer ],,kin
banking,transfer,Are there no BK people working outside the bank?,12:14:SL:BANK_NAME,[IN:transfer [SL:BANK_NAME BK] ],BANK_NAME: BK,kin
banking,transfer,Can money be withdrawn from Momo and sent to BK?,"39:43:SL:ACCOUNT_TYPE,61:63:SL:BANK_NAME",[IN:transfer [SL:ACCOUNT_TYPE Momo] [SL:BANK_NAME BK] ],ACCOUNT_TYPE: Momo $$ BANK_NAME: BK,kin
banking,transfer,Is it possible to transfer money from Airtel Money to Mobile Money?,"47:59:SL:ACCOUNT_TYPE,70:82:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Airtel Money] [SL:ACCOUNT_TYPE Mobile Money] ],ACCOUNT_TYPE: Airtel Money $$ ACCOUNT_TYPE: Mobile Money,kin
banking,transfer,Does Airtel send money to BK?,"4:10:SL:PAYMENT_COMPANY,36:38:SL:BANK_NAME",[IN:transfer [SL:PAYMENT_COMPANY Airtel] [SL:BANK_NAME BK] ],PAYMENT_COMPANY: Airtel $$ BANK_NAME: BK,kin
banking,transfer,What code do they use to withdraw money from Mobile Money?,49:61:SL:ACCOUNT_TYPE,[IN:transfer [SL:ACCOUNT_TYPE Mobile Money] ],ACCOUNT_TYPE: Mobile Money,kin
banking,transfer,Can you deposit 15000 for me on Mobile Money?,"19:44:SL:MONEY,50:62:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY amafaranga ibihumbi 15000] [SL:ACCOUNT_TYPE Mobile Money] ],MONEY: amafaranga ibihumbi 15000 $$ ACCOUNT_TYPE: Mobile Money,kin
banking,transfer,Did you deposit the money in my account?,,[IN:transfer ],,kin
banking,transfer,How much does Equity bank deduct for a hundred thousand?,"4:15:SL:BANK_NAME,41:55:SL:MONEY",[IN:transfer [SL:BANK_NAME Equity bank] [SL:MONEY ibihumbi ijana] ],BANK_NAME: Equity bank $$ MONEY: ibihumbi ijana,kin
banking,transfer,How much does Nyabugogo rent a room for a month?,4:13:SL:PLACE_NAME,[IN:transfer [SL:PLACE_NAME Nyabugogo] ],PLACE_NAME: Nyabugogo,kin
banking,transfer,Do you bring me seventy thousand pieces of silver to buy clothes?,13:48:SL:MONEY,[IN:transfer [SL:MONEY amafaranga ibihumbi mirongo irindwi] ],MONEY: amafaranga ibihumbi mirongo irindwi,kin
banking,transfer,How much do fish cost at night if you go to Lake Kivu?,"0:7:SL:DISH_OR_FOOD,41:59:SL:PLACE_NAME",[IN:transfer [SL:DISH_OR_FOOD Isamaki] [SL:PLACE_NAME ku kiyaga cya Kivu] ],DISH_OR_FOOD: Isamaki $$ PLACE_NAME: ku kiyaga cya Kivu,kin
banking,transfer,What months do prices fall in here?,,[IN:transfer ],,kin
banking,transfer,Where is the cheapest meat in this city of Rubavu?,"8:14:SL:DISH_OR_FOOD,44:50:SL:CITY_OR_PROVINCE",[IN:transfer [SL:DISH_OR_FOOD inyama] [SL:CITY_OR_PROVINCE Rubavu] ],DISH_OR_FOOD: inyama $$ CITY_OR_PROVINCE: Rubavu,kin
banking,transfer,Where can I get a roast chicken?,36:49:SL:DISH_OR_FOOD,[IN:transfer [SL:DISH_OR_FOOD inkoko yokeje] ],DISH_OR_FOOD: inkoko yokeje,kin
banking,balance,Can you help us find out which account has more money?,,[IN:balance ],,kin
banking,balance,Who can tell me how they look at the money left in the account?,,[IN:balance ],,kin
banking,balance,Can you show me a bank account with a lot of money?,,[IN:balance ],,kin
banking,balance,How much money is left in the account after you pay it off?,,[IN:balance ],,kin
banking,balance,How much money is left after all the interest is deducted?,,[IN:balance ],,kin
banking,balance,Can you tell me how much money I have in my account?,,[IN:balance ],,kin
banking,balance,"I don't know how much money I have left in my account, can you check it for me?",,[IN:balance ],,kin
banking,balance,"If someone had taken money from my account, would you have given me the balance?",,[IN:balance ],,kin
banking,balance,Who can help me with my bank account?,,[IN:balance ],,kin
banking,balance,How do I know how much money is left in my account?,,[IN:balance ],,kin
banking,balance,Who is going to check my bank account?,,[IN:balance ],,kin
banking,balance,Is it possible to withdraw money from my account?,,[IN:balance ],,kin
banking,balance,Can you direct me to an agent who can see the money in my account?,,[IN:balance ],,kin
banking,balance,Who can tell me the amount in my account?,,[IN:balance ],,kin
banking,balance,How can a person determine the balance of an account?,,[IN:balance ],,kin
banking,balance,Who is responsible for helping a person who needs to know the amount of money in an account?,,[IN:balance ],,kin
banking,freeze_account,Can you guide me through the process of changing the last action step by step?,,[IN:freeze_account ],,kin
banking,freeze_account,Do you have any suggestions for how to manage my Airtel Money account so that it is secure in the future?,55:67:SL:ACCOUNT_TYPE,[IN:freeze_account [SL:ACCOUNT_TYPE Airtel Money] ],ACCOUNT_TYPE: Airtel Money,kin
banking,freeze_account,How can I cancel my expired ATM card to prevent fraud?,,[IN:freeze_account ],,kin
banking,freeze_account,What information do I need to provide to make my identity available in the event of an ATM card being suspended?,,[IN:freeze_account ],,kin
banking,freeze_account,Is there a specific way to report an expired ATM card and request a replacement?,,[IN:freeze_account ],,kin
banking,freeze_account,Are there any security measures in place when replacing ATM cards?,,[IN:freeze_account ],,kin
banking,freeze_account,Can I choose whether to get a replacement ATM card or to choose another one?,,[IN:freeze_account ],,kin
banking,freeze_account,What steps can I take to ensure that I have access to cash in an emergency and my ATM card has expired?,,[IN:freeze_account ],,kin
banking,freeze_account,Is there a way to expedite the issuance of ATM cards?,,[IN:freeze_account ],,kin
banking,freeze_account,Is there a charge for replacing ATM cards?,,[IN:freeze_account ],,kin
banking,freeze_account,Can you guide me through the process of getting a new ATM card step by step?,,[IN:freeze_account ],,kin
banking,freeze_account,Do you have any tips for managing my money while I wait for my ATM card to be replaced?,,[IN:freeze_account ],,kin
banking,freeze_account,I received a notice of theft from my Equity Bank account. How can I report the theft and initiate an investigation?,67:78:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,freeze_account,Is there a specific process for recovering stolen funds if I receive a notice of theft from my Equity Bank account?,123:134:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,freeze_account,I received a notice of theft from my Equity Bank account. Are there security measures in place to prevent further unauthorized access?,67:78:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,freeze_account,I received a notice of theft from my Equity Bank account. Can you advise me on how to suspend my account temporarily?,67:78:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,transactions,How long does Bank of Kigali keep records of transactions on my account?,23:38:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,transactions,"Can I download a specially designed form (e.g., PDF) for easier documentation and taxation?",,[IN:transactions ],,kin
banking,transactions,Is it possible to receive a detailed record of all activities during a given period?,,[IN:transactions ],,kin
banking,transactions,"If I need a copy of a specific legal document, how can I get it from the bank?",,[IN:transactions ],,kin
banking,transactions,Does Bank of Kigali provide all the tools to group and track transactions on my account for budgeting purposes?,4:19:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,transactions,Can I have a chat with my customer service representative to discuss specific transactions on my account?,,[IN:transactions ],,kin
banking,transactions,Does Bank of Kigali offer a dedicated hotline for account related inquiries and assistance?,4:19:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,transactions,Can I set up an email or SMS alert so that I am always informed of new activity on my account?,,[IN:transactions ],,kin
banking,transactions,How else can I see all the activity on my account?,,[IN:transactions ],,kin
banking,transactions,Is there a way to track my account activity via voice or the Bank of Kigali's security app?,119:134:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,transactions,Can Bank of Kigali provide account monitoring services?,4:19:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,transactions,"For transactions that are designed to be automatically settled, can I explain the limits used to avoid excessive overdrafts in my banking?",,[IN:transactions ],,kin
banking,transactions,Does Bank of Kigali offer reward programs that encourage the use of debit cards and make daily purchases?,"4:19:SL:BANK_NAME,102:112:SL:TIME",[IN:transactions [SL:BANK_NAME Banki ya Kigali] [SL:TIME buri munsi] ],BANK_NAME: Banki ya Kigali $$ TIME: buri munsi,kin
banking,transactions,"When traveling abroad, is it acceptable to use your Bank of Kigali debit card for everyday transactions?",65:81:SL:BANK_NAME,[IN:transactions [SL:BANK_NAME Banki  ya Kigali] ],BANK_NAME: Banki  ya Kigali,kin
banking,transactions,Is the weather at Restaurant Urumqi suitable for casual friends?,26:33:SL:RESTAURANT_NAME,[IN:transactions [SL:RESTAURANT_NAME Urumuri] ],RESTAURANT_NAME: Urumuri,kin
banking,transactions,"Does the restaurant offer outdoor seating, or is it customary to serve food indoors?",,[IN:transactions ],,kin
banking,pay_bill,How can I get a tax return for all my transactions?,66:73:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE imisoro] ],BILL_TYPE: imisoro,kin
banking,pay_bill,How can I cancel my payment?,,[IN:pay_bill ],,kin
banking,pay_bill,What were the consequences of refusing the only available check?,,[IN:pay_bill ],,kin
banking,pay_bill,Can I pay my bill using a QR code through Equity Bank?,64:75:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,pay_bill,How can I pay for government services such as taxes and customs?,,[IN:pay_bill ],,kin
banking,pay_bill,What are the requirements to pay for water through Professor Sacco?,56:70:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Umwalimu Sacco] ],BANK_NAME: Umwalimu Sacco,kin
banking,pay_bill,Can I pay my bill using a vending machine?,,[IN:pay_bill ],,kin
banking,pay_bill,How can I pay for government services without leaving home?,20:50:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE fagitire kuri serivisi za leta] ],BILL_TYPE: fagitire kuri serivisi za leta,kin
banking,pay_bill,What are the maximum customer service hours during checkout?,,[IN:pay_bill ],,kin
banking,pay_bill,Is there an additional charge for late payments to Equity Bank?,73:84:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Equity Bank] ],BANK_NAME: Equity Bank,kin
banking,pay_bill,Can I withdraw more than once a day from Bank of Kigali?,57:72:SL:BANK_NAME,[IN:pay_bill [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,pay_bill,How can I track the payment history?,,[IN:pay_bill ],,kin
banking,pay_bill,How much money was spent on my account last month?,52:68:SL:DATE,[IN:pay_bill [SL:DATE mu kwezi gushize] ],DATE: mu kwezi gushize,kin
banking,pay_bill,"Can you reduce the amount of money I spend on categories (e.g., food, activities, entertainment)?",,[IN:pay_bill ],,kin
banking,spending_history,How much interest have I paid in the last two years?,39:60:SL:TIME,[IN:spending_history [SL:TIME mu myaka ibiri ishize] ],TIME: mu myaka ibiri ishize,kin
banking,spending_history,Do other people access my account without my permission?,,[IN:spending_history ],,kin
banking,spending_history,"What is the estimated amount of money spent (fee, food) this month on my account?",74:83:SL:DATE,[IN:spending_history [SL:DATE uku kwezi] ],DATE: uku kwezi,kin
banking,spending_history,Can you compare my spending habits with other Bank of Kigali customers with similar profiles?,69:84:SL:BANK_NAME,[IN:spending_history [SL:BANK_NAME Banki ya Kigali] ],BANK_NAME: Banki ya Kigali,kin
banking,spending_history,What is the monthly average amount of money spent on referrals to my account?,39:49:SL:TIME,[IN:spending_history [SL:TIME buri kwezi] ],TIME: buri kwezi,kin
banking,spending_history,Can you explain my spending on my account?,,[IN:spending_history ],,kin
banking,spending_history,"How much money have I spent on recreation (entertainment, sports) since my last paycheck?",79:88:SL:DATE,[IN:spending_history [SL:DATE igihembwe] ],DATE: igihembwe,kin
banking,spending_history,How much money was spent on the banquet table?,,[IN:spending_history ],,kin
banking,spending_history,How much money have I spent on my account?,,[IN:spending_history ],,kin
banking,spending_history,"What is the total amount of household (electricity, water, gas) expenses on my account?",,[IN:spending_history ],,kin
banking,spending_history,"Can you analyze my spending during the COVID-19 pandemic, specifically my account balance?",,[IN:spending_history ],,kin
banking,spending_history,How much is paid for my account?,,[IN:spending_history ],,kin
banking,spending_history,How much is the check-cashing fee and how much has been spent on my account?,,[IN:spending_history ],,kin
banking,spending_history,"Can I open a retirement account (e.g., IRA) through Bank of Uganda, and how much have I spent on my account?","19:36:SL:ACCOUNT_TYPE,47:50:SL:ACCOUNT_TYPE,65:80:SL:BANK_NAME",[IN:spending_history [SL:ACCOUNT_TYPE konti y'izabukuru] [SL:ACCOUNT_TYPE IRA] [SL:BANK_NAME Banki ya Kigali] ],ACCOUNT_TYPE: konti y'izabukuru $$ ACCOUNT_TYPE: IRA $$ BANK_NAME: Banki ya Kigali,kin
banking,spending_history,Is Rwanda safe for tourists?,0:8:SL:COUNTRY,[IN:spending_history [SL:COUNTRY U Rwanda] ],COUNTRY: U Rwanda,kin
banking,spending_history,What are the main attractions in Rwanda?,38:44:SL:COUNTRY,[IN:spending_history [SL:COUNTRY Rwanda] ],COUNTRY: Rwanda,kin
banking,balance,I want to know how much money is left in my account,,[IN:balance ],,kin
banking,balance,How would one view the balance of an account?,,[IN:balance ],,kin
banking,pay_bill,what is the deadline for paying for gas?,39:42:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE gaz] ],BILL_TYPE: gaz,kin
banking,pay_bill,Can I pay off my loan by April 30?,38:56:SL:DATE,[IN:pay_bill [SL:DATE tariki 30 z'ukwa 4] ],DATE: tariki 30 z'ukwa 4,kin
banking,pay_bill,I would like to pay my rent by bank transfer,18:33:SL:BILL_TYPE,[IN:pay_bill [SL:BILL_TYPE ubukode bw'inzu] ],BILL_TYPE: ubukode bw'inzu,kin
banking,transfer,How can I withdraw money from my Airtel Money account on MTN Mobile Money?,"31:43:SL:ACCOUNT_TYPE,58:74:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE Airtel Money] [SL:ACCOUNT_TYPE MTN Mobile Money] ],ACCOUNT_TYPE: Airtel Money $$ ACCOUNT_TYPE: MTN Mobile Money,kin
banking,transfer,How can I transfer money from one account to another?,,[IN:transfer ],,kin
