intent,text,domain,spans,logical_form,split
transfer,send 2000 dollars between chase and rabobank accounts,clinc,,[SL: transfer],train
transfer,send 1200 dollars between usaa and navy federal accounts,clinc,,[SL: transfer],train
transfer,send 400 dollars between city bank and usaa accounts,clinc,,[SL: transfer],train
translate,what expression would i use to say i love you if i were an italian,clinc,,[SL: translate],train
translate,"can you tell me how to say 'i do not speak much spanish', in spanish",clinc,,[SL: translate],train
translate,"what is the equivalent of, 'life is good' in french",clinc,,[SL: translate],train
translate,"tell me how to say, 'it is a beautiful morning' in italian",clinc,,[SL: translate],train
translate,"if i were mongolian, how would i say that i am a tourist",clinc,,[SL: translate],train
translate,how do i say 'hotel' in finnish,clinc,,[SL: translate],train
translate,"i need you to translate the sentence, 'we will be there soon' into portuguese",clinc,,[SL: translate],train
translate,please tell me how to ask for a taxi in french,clinc,,[SL: translate],train
translate,"can you tell me how i would say, 'more bread please' in french",clinc,,[SL: translate],train
translate,what is the correct way to say 'i am a visitor' in french,clinc,,[SL: translate],train
travel_notification,im going to be in canada from august 10th until august 12th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in slovakia from january 16th until january 19th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in paraguay from january 7th until january 10th,clinc,,[SL: travel_notification],train
travel_notification,i'm going to be in thailand from october 15th until october 23rd,clinc,,[SL: travel_notification],train
travel_notification,im going to be in jamaica from october 4th until october 8th,clinc,,[SL: travel_notification],train
