domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,balance,How many shillings are left in my Tigo-pesa account?,"6:14:SL:CURRENCY,54:63:SL:PAYMENT_COMPANY",[IN:balance [SL:CURRENCY shilingi] [SL:PAYMENT_COMPANY Tigo-pesa] ],CURRENCY: shilingi $$ PAYMENT_COMPANY: Tigo-pesa,swa
banking,balance,I'd like to check the balance in the school building account.,,[IN:balance ],,swa
banking,balance,How much money do I have in my Deposit bank account right now?,"49:54:SL:BANK_NAME,61:70:SL:TIME",[IN:balance [SL:BANK_NAME Amana] [SL:TIME sasa hivi] ],BANK_NAME: Amana $$ TIME: sasa hivi,swa
banking,balance,Please check the balance in my Nmb bank account.,48:51:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nmb] ],BANK_NAME: Nmb,swa
banking,balance,How much balance is left in my trading account?,40:65:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti yangu ya biashara] ],ACCOUNT_TYPE: akaunti yangu ya biashara,swa
banking,balance,How much money do I have in my investment account?,36:62:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti yangu ya uwekezaji] ],ACCOUNT_TYPE: akaunti yangu ya uwekezaji,swa
banking,balance,Check the balance in my retirement account.,21:46:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti yangu ya kustaafu] ],ACCOUNT_TYPE: akaunti yangu ya kustaafu,swa
banking,balance,How much money is left in my Tigo-pesa account?,56:65:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Tigo-pesa] ],PAYMENT_COMPANY: Tigo-pesa,swa
banking,balance,How much money is left in my emergency account?,,[IN:balance ],,swa
banking,balance,How much money is left in my children's savings account?,36:52:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti ya akiba] ],ACCOUNT_TYPE: akaunti ya akiba,swa
banking,balance,Check my holiday account balance.,,[IN:balance ],,swa
banking,balance,How much is left in my M-pesa account?,51:57:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY M-pesa] ],PAYMENT_COMPANY: M-pesa,swa
banking,balance,How much is in my Crdb bank account?,52:56:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Crdb] ],BANK_NAME: Crdb,swa
banking,balance,How many shillings are left in the hospital construction account?,3:11:SL:CURRENCY,[IN:balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,balance,Please let me know the balance on my Hello-money account.,58:67:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Halo-pesa] ],PAYMENT_COMPANY: Halo-pesa,swa
banking,balance,Check the balance on my Nmb bank account.,38:41:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nmb] ],BANK_NAME: Nmb,swa
banking,balance,Please make sure that I have enough balance to send seventy thousand shillings to Ahmedi in my Azam-pesa account.,"54:74:SL:MONEY,79:85:SL:PERSONAL_NAME,107:116:SL:PAYMENT_COMPANY",[IN:balance [SL:MONEY shilingi elfu sabini] [SL:PERSONAL_NAME Ahmedi] [SL:PAYMENT_COMPANY Azam-pesa] ],MONEY: shilingi elfu sabini $$ PERSONAL_NAME: Ahmedi $$ PAYMENT_COMPANY: Azam-pesa,swa
banking,balance,How much is left in my Commercial Bank account?,47:57:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Commercial] ],BANK_NAME: Commercial,swa
banking,balance,Check the balance in my emergency account.,21:45:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti yangu ya dharura] ],ACCOUNT_TYPE: akaunti yangu ya dharura,swa
banking,balance,How much is left in my NBC bank account?,47:50:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nbc] ],BANK_NAME: Nbc,swa
banking,balance,Please let me know how much money is in the school building account?,,[IN:balance ],,swa
banking,balance,Look at the amount of money left in my children's savings account.,44:60:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti ya akiba] ],ACCOUNT_TYPE: akaunti ya akiba,swa
banking,balance,Please let me know the balance on my NBC Bank account.,59:62:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nbc] ],BANK_NAME: Nbc,swa
banking,balance,How much money is left in my T-money account?,50:56:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY T-pesa] ],PAYMENT_COMPANY: T-pesa,swa
banking,balance,How many shillings are left in my Crdb bank account?,"7:15:SL:CURRENCY,55:59:SL:BANK_NAME",[IN:balance [SL:CURRENCY shilingi] [SL:BANK_NAME Crdb] ],CURRENCY: shilingi $$ BANK_NAME: Crdb,swa
banking,balance,Check the amount of money in my Azam-pesa account.,49:58:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Azam-pesa] ],PAYMENT_COMPANY: Azam-pesa,swa
banking,balance,How many shillings are left in the account for the construction of the laboratory?,3:11:SL:CURRENCY,[IN:balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,balance,Check the current balance in my Paypal account.,47:53:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Paypal] ],PAYMENT_COMPANY: Paypal,swa
banking,balance,Please make sure I have enough balance to send four hundred shillings to Haruna in my Nmb Bank account.,"54:71:SL:MONEY,76:82:SL:PERSONAL_NAME,104:107:SL:BANK_NAME",[IN:balance [SL:MONEY shilingi laki nne] [SL:PERSONAL_NAME Haruna] [SL:BANK_NAME Nmb] ],MONEY: shilingi laki nne $$ PERSONAL_NAME: Haruna $$ BANK_NAME: Nmb,swa
banking,balance,How much is in my Tigo-pesa account?,47:56:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Tigo-pesa] ],PAYMENT_COMPANY: Tigo-pesa,swa
banking,balance,Look at the amount of money in my NBC Bank account.,57:60:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nbc] ],BANK_NAME: Nbc,swa
banking,balance,Do I need to know the balance of my Hello-money account?,56:65:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Halo-pesa] ],PAYMENT_COMPANY: Halo-pesa,swa
banking,balance,How many shillings are left in my Emergency account?,"6:14:SL:CURRENCY,37:61:SL:ACCOUNT_TYPE",[IN:balance [SL:CURRENCY shilingi] [SL:ACCOUNT_TYPE akaunti yangu ya Dharura] ],CURRENCY: shilingi $$ ACCOUNT_TYPE: akaunti yangu ya Dharura,swa
banking,balance,How much money is in my vacation savings account?,,[IN:balance ],,swa
banking,balance,Check my school building account balance.,,[IN:balance ],,swa
banking,balance,I would like to know how much money is in my Hello-money account?,70:79:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Halo-pesa] ],PAYMENT_COMPANY: Halo-pesa,swa
banking,balance,I need to know the balance of my retirement account,,[IN:balance ],,swa
banking,balance,Look at my investment account balance.,17:43:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti yangu ya uwekezaji] ],ACCOUNT_TYPE: akaunti yangu ya uwekezaji,swa
banking,balance,Do I need to know my business account balance?,24:43:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE akaunti ya biashara] ],ACCOUNT_TYPE: akaunti ya biashara,swa
banking,balance,Please let me know the balance available in my Crdb Bank account?,65:69:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Crdb] ],BANK_NAME: Crdb,swa
banking,balance,What is my principal account balance?,,[IN:balance ],,swa
banking,balance,What is my NMB bank account balance?,34:37:SL:BANK_NAME,[IN:balance [SL:BANK_NAME NMB] ],BANK_NAME: NMB,swa
banking,balance,What is the balance of the Paypal account?,31:37:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Paypal] ],PAYMENT_COMPANY: Paypal,swa
banking,bill_balance,How much money is my bill for Showmax services this month?,0:9:SL:DATE,[IN:bill_balance [SL:DATE Mwezi huu] ],DATE: Mwezi huu,swa
banking,bill_balance,How much money do I owe on my Supagas gas bill?,"21:33:SL:BILL_TYPE,48:56:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE bili ya gesi] [SL:CURRENCY shilingi] ],BILL_TYPE: bili ya gesi $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my iCloud bill for the last two months?,"0:20:SL:BILL_TYPE,24:46:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya iCloud] [SL:DATE miezi miwili iliyopita] ],BILL_TYPE: Bili yangu ya iCloud $$ DATE: miezi miwili iliyopita,swa
banking,bill_balance,How much have my electricity and rent bills totaled this year?,"9:28:SL:BILL_TYPE,32:46:SL:BILL_TYPE,47:56:SL:DATE",[IN:bill_balance [SL:BILL_TYPE bili yangu ya stima] [SL:BILL_TYPE kodi ya nyumba] [SL:DATE mwaka huu] ],BILL_TYPE: bili yangu ya stima $$ BILL_TYPE: kodi ya nyumba $$ DATE: mwaka huu,swa
banking,bill_balance,How much do I have to pay to the Delicacy Catering chefs who served us food at the wedding?,"37:54:SL:RESTAURANT_NAME,82:88:SL:CALENDAR_EVENT",[IN:bill_balance [SL:RESTAURANT_NAME Delicacy Catering] [SL:CALENDAR_EVENT harusi] ],RESTAURANT_NAME: Delicacy Catering $$ CALENDAR_EVENT: harusi,swa
banking,bill_balance,How much is my car insurance bill this year?,19:28:SL:DATE,[IN:bill_balance [SL:DATE mwaka huu] ],DATE: mwaka huu,swa
banking,bill_balance,How much do I have to pay as a year's expressway bill?,65:76:SL:DATE,[IN:bill_balance [SL:DATE mwaka mzima] ],DATE: mwaka mzima,swa
banking,bill_balance,How much money do I have to pay for the things I bought from Kilimall?,,[IN:bill_balance ],,swa
banking,bill_balance,How much do I owe the Postal Service for using their services?,63:71:SL:CURRENCY,[IN:bill_balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,bill_balance,How many shillings do I have to pay this month as an iCloud bill?,"0:9:SL:DATE,15:23:SL:CURRENCY,45:79:SL:BILL_TYPE",[IN:bill_balance [SL:DATE Mwezi huu] [SL:CURRENCY shilingi] [SL:BILL_TYPE bili ya kutumia programu ya iCloud] ],DATE: Mwezi huu $$ CURRENCY: shilingi $$ BILL_TYPE: bili ya kutumia programu ya iCloud,swa
banking,bill_balance,Do I have any bills to pay to the water company this month?,"46:50:SL:DISH_OR_FOOD,51:60:SL:DATE",[IN:bill_balance [SL:DISH_OR_FOOD maji] [SL:DATE mwezi huu] ],DISH_OR_FOOD: maji $$ DATE: mwezi huu,swa
banking,bill_balance,How much do I owe the APA for car insurance?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my Dstv account billed?,,[IN:bill_balance ],,swa
banking,bill_balance,How much do they charge me for this month's bill?,38:47:SL:DATE,[IN:bill_balance [SL:DATE mwezi huu] ],DATE: mwezi huu,swa
banking,bill_balance,I would like to know the total of my gas and oil bills.,27:56:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bili zangu za petroli na gesi] ],BILL_TYPE: bili zangu za petroli na gesi,swa
banking,bill_balance,How much is the surplus on my barber's bill?,"13:34:SL:BILL_TYPE,38:46:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE bili yangu ya kinyozi] [SL:CURRENCY shilingi] ],BILL_TYPE: bili yangu ya kinyozi $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my electric bill?,"9:28:SL:BILL_TYPE,32:40:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE bili yangu ya stima] [SL:CURRENCY shilingi] ],BILL_TYPE: bili yangu ya stima $$ CURRENCY: shilingi,swa
banking,bill_balance,My electricity bill of two thousand shillings is full?,"0:19:SL:BILL_TYPE,23:52:SL:MONEY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya stima] [SL:MONEY shilingi ni elfu mbili kamili] ],BILL_TYPE: Bili yangu ya stima $$ MONEY: shilingi ni elfu mbili kamili,swa
banking,bill_balance,How much is my total water bill for the year?,"9:27:SL:BILL_TYPE,32:43:SL:DATE,47:55:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE bili yangu ya maji] [SL:DATE mwaka mzima] [SL:CURRENCY shilingi] ],BILL_TYPE: bili yangu ya maji $$ DATE: mwaka mzima $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is the surplus on my water and electricity bill?,51:59:SL:CURRENCY,[IN:bill_balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,bill_balance,How much money is on my electricity bill?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my Dstv account this month?,"38:42:SL:PAYMENT_COMPANY,43:52:SL:DATE,56:64:SL:CURRENCY",[IN:bill_balance [SL:PAYMENT_COMPANY Dstv] [SL:DATE mwezi huu] [SL:CURRENCY shilingi] ],PAYMENT_COMPANY: Dstv $$ DATE: mwezi huu $$ CURRENCY: shilingi,swa
banking,bill_balance,How much do I owe in total for my hospital bill?,"19:27:SL:CURRENCY,38:61:SL:BILL_TYPE",[IN:bill_balance [SL:CURRENCY shilingi] [SL:BILL_TYPE bili yangu ya hospitali] ],CURRENCY: shilingi $$ BILL_TYPE: bili yangu ya hospitali,swa
banking,bill_balance,What is the total amount of money I owe as a phone bill for the last two months?,57:79:SL:DATE,[IN:bill_balance [SL:DATE miezi miwili iliyopita] ],DATE: miezi miwili iliyopita,swa
banking,bill_balance,How many shillings do I owe on my Jumia account?,14:22:SL:CURRENCY,[IN:bill_balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,bill_balance,How much do I have to pay for the online shoe bill? ,"39:44:SL:SHOPPING_ITEM,58:66:SL:CURRENCY",[IN:bill_balance [SL:SHOPPING_ITEM viatu] [SL:CURRENCY shilingi] ],SHOPPING_ITEM: viatu $$ CURRENCY: shilingi,swa
banking,bill_balance,How much was my phone bill last year?,"0:18:SL:BILL_TYPE,22:32:SL:DATE,41:49:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya simu] [SL:DATE mwaka jana] [SL:CURRENCY shilingi] ],BILL_TYPE: Bili yangu ya simu $$ DATE: mwaka jana $$ CURRENCY: shilingi,swa
banking,bill_balance,How much money do I have to pay for food after using Glovo?,,[IN:bill_balance ],,swa
banking,bill_balance,Let me know how much I have to pay for Uber,,[IN:bill_balance ],,swa
banking,bill_balance,How much money do I owe for my Royal golf club bill,,[IN:bill_balance ],,swa
banking,bill_balance,How much is the bill for the Bolt taxi?,40:44:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Bolt] ],PAYMENT_COMPANY: Bolt,swa
banking,bill_balance,How much is my water and electricity bill for the last three months?,"0:18:SL:BILL_TYPE,22:27:SL:BILL_TYPE,31:53:SL:DATE,57:65:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya maji] [SL:BILL_TYPE stima] [SL:DATE miezi mitatu iliyopita] [SL:CURRENCY shilingi] ],BILL_TYPE: Bili yangu ya maji $$ BILL_TYPE: stima $$ DATE: miezi mitatu iliyopita $$ CURRENCY: shilingi,swa
banking,bill_balance,Help me find out the balance of my school quarter bill,24:51:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bili yangu ya karo ya shule] ],BILL_TYPE: bili yangu ya karo ya shule,swa
banking,bill_balance,How much is my DSTv bill this month?,"0:18:SL:BILL_TYPE,19:28:SL:DATE,32:40:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya DSTv] [SL:DATE mwezi huu] [SL:CURRENCY shilingi] ],BILL_TYPE: Bili yangu ya DSTv $$ DATE: mwezi huu $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my bill for the drinks we drank in Java?,"10:32:SL:BILL_TYPE,52:56:SL:RESTAURANT_NAME",[IN:bill_balance [SL:BILL_TYPE bili yangu ya vinywaji] [SL:RESTAURANT_NAME Java] ],BILL_TYPE: bili yangu ya vinywaji $$ RESTAURANT_NAME: Java,swa
banking,bill_balance,How much is the bill I have to pay for Safaricom Home Fiber this month?,"30:50:SL:BILL_TYPE,51:60:SL:DATE,64:72:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Safaricom Home Fiber] [SL:DATE mwezi huu] [SL:CURRENCY shilingi] ],BILL_TYPE: Safaricom Home Fiber $$ DATE: mwezi huu $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my GoTv account billed? ,,[IN:bill_balance ],,swa
banking,bill_balance,Does my Star Times account have any bills that are due to be paid?,,[IN:bill_balance ],,swa
banking,bill_balance,How much money do I have to pay for my water bill?,39:57:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bili yangu ya maji] ],BILL_TYPE: bili yangu ya maji,swa
banking,bill_balance,How much is my electricity bill?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my current phone bill?,"14:18:SL:TIME,35:43:SL:CURRENCY",[IN:bill_balance [SL:TIME sasa] [SL:CURRENCY shilingi] ],TIME: sasa $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my phone bill and water bill?,9:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bili zangu za simu na maji] ],BILL_TYPE: bili zangu za simu na maji,swa
banking,bill_balance,How much money do I have to pay for my M-therapy account?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my M-Borrow Solar account bill?,"25:37:SL:PAYMENT_COMPANY,41:49:SL:CURRENCY",[IN:bill_balance [SL:PAYMENT_COMPANY M-kopa Solar] [SL:CURRENCY shilingi] ],PAYMENT_COMPANY: M-kopa Solar $$ CURRENCY: shilingi,swa
banking,bill_balance,How much shilling do I have to pay for Simbanet this month?,"18:26:SL:CURRENCY,68:77:SL:DATE",[IN:bill_balance [SL:CURRENCY shilingi] [SL:DATE mwezi huu] ],CURRENCY: shilingi $$ DATE: mwezi huu,swa
banking,bill_balance,How much debt do I have to pay after leaving Kenyatta General Hospital?,43:68:SL:PLACE_NAME,[IN:bill_balance [SL:PLACE_NAME hospitali kuu ya Kenyatta] ],PLACE_NAME: hospitali kuu ya Kenyatta,swa
banking,bill_balance,How much do I owe for my waste disposal bill this month?,"10:18:SL:CURRENCY,29:57:SL:BILL_TYPE,58:67:SL:DATE",[IN:bill_balance [SL:CURRENCY shilingi] [SL:BILL_TYPE bili yangu ya uzoaji wa taka] [SL:DATE mwezi huu] ],CURRENCY: shilingi $$ BILL_TYPE: bili yangu ya uzoaji wa taka $$ DATE: mwezi huu,swa
banking,bill_balance,How much was my Internet bill last year?,"0:21:SL:BILL_TYPE,25:35:SL:DATE,47:55:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya mtandao] [SL:DATE mwaka jana] [SL:CURRENCY shilingi] ],BILL_TYPE: Bili yangu ya mtandao $$ DATE: mwaka jana $$ CURRENCY: shilingi,swa
banking,bill_balance,How much is my Netflix account billed?,37:45:SL:CURRENCY,[IN:bill_balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,bill_balance,Do I have a bill to pay to my Showmax account this month?,"45:52:SL:PAYMENT_COMPANY,53:62:SL:DATE",[IN:bill_balance [SL:PAYMENT_COMPANY Showmax] [SL:DATE mwezi huu] ],PAYMENT_COMPANY: Showmax $$ DATE: mwezi huu,swa
banking,bill_balance,How much was my gas bill this month?,"0:18:SL:BILL_TYPE,19:28:SL:DATE,50:58:SL:CURRENCY",[IN:bill_balance [SL:BILL_TYPE Bili yangu ya gesi] [SL:DATE mwezi huu] [SL:CURRENCY shilingi] ],BILL_TYPE: Bili yangu ya gesi $$ DATE: mwezi huu $$ CURRENCY: shilingi,swa
banking,bill_balance,Let me know how many shillings I have to pay as water bill this month,"13:21:SL:CURRENCY,51:63:SL:BILL_TYPE,64:73:SL:DATE",[IN:bill_balance [SL:CURRENCY shilingi] [SL:BILL_TYPE bili ya maji] [SL:DATE mwezi huu] ],CURRENCY: shilingi $$ BILL_TYPE: bili ya maji $$ DATE: mwezi huu,swa
banking,bill_balance,Does my KPLC account have any debts that I need to pay?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my Glovo bill?,0:19:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Bili yangu ya Glovo] ],BILL_TYPE: Bili yangu ya Glovo,swa
banking,bill_balance,How much is my Lancet lab bill?,,[IN:bill_balance ],,swa
banking,bill_balance,How much is my My Medication bill?,58:66:SL:CURRENCY,[IN:bill_balance [SL:CURRENCY shilingi] ],CURRENCY: shilingi,swa
banking,bill_balance,How much should I pay this month for my water bill? ,34:43:SL:DATE,[IN:bill_balance [SL:DATE mwezi huu] ],DATE: mwezi huu,swa
