intent,text,domain,spans,logical_form,split
book_flight,purchase a flight from slc to columbus on tuesday that returns on friday,clinc,,[SL: book_flight],train
book_flight,"purchase a flight from fiji to san diego on november 1 that returns on december 1, please",clinc,,[SL: book_flight],train
book_flight,purchase a flight from boise to sacramento on sunday and returning on wednesday,clinc,,[SL: book_flight],train
book_flight,buy a flight from phoenix to el paso on august 30 that returns on labor day,clinc,,[SL: book_flight],train
book_flight,book delta ticket madison to atlanta,clinc,,[SL: book_flight],train
book_flight,make delta reservation from madison to atlanta,clinc,,[SL: book_flight],train
book_flight,madison to atlanta delta ticket,clinc,,[SL: book_flight],train
book_flight,buy delta ticket madison to atlanta,clinc,,[SL: book_flight],train
book_flight,schedule flight from madison to atlanta on delta,clinc,,[SL: book_flight],train
book_flight,"book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019",clinc,,[SL: book_flight],train
book_flight,"book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019",clinc,,[SL: book_flight],train
book_flight,"book a flight from key west, fl to san antonio, tx on 18 february 2019 and returning on 5 march 2019",clinc,,[SL: book_flight],train
book_flight,"book a flight from tampa, fl to baltimore, md on 11 february 2019 and returning on 19 march 2019",clinc,,[SL: book_flight],train
book_flight,"book a flight from miami, fl to columbus, ga on 16 february 2019 and returning on 2 march 2019",clinc,,[SL: book_flight],train
book_flight,show me roundtrip flights from dallas to houston for march 7 and march 10,clinc,,[SL: book_flight],train
