domain,intent,text,spans,logical_form
banking,balance,Ku akawunti y'essomero mu Citi bbanka kuliko ensimbi ezimala okugulayo ebijanjaalo kkiro kikumi?,"26:37:SL:BANK_NAME,71:82:SL:DISH_OR_FOOD,83:95:SL:NUMBER",[IN:balance [SL:BANK_NAME Citi bbanka] [SL:DISH_OR_FOOD ebijanjaalo] [SL:NUMBER kkiro kikumi] ]
banking,balance,Ensimbi ze nninayo ku akawunti yange mu bbanka of Africa zimala okusasulira ebbanja lyange ery'omwezi guno?,"40:56:SL:BANK_NAME,95:106:SL:DATE",[IN:balance [SL:BANK_NAME bbanka of Africa] [SL:DATE omwezi guno] ]
banking,balance,Njagala kumanya nsimbi ze nsigazzaayo ku akawunti yange mu bbanka ya Stanbic bwe mmaze okuggyayo omusaala gwange.,69:76:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Stanbic] ]
banking,balance,Osobola okumbuulira ensimbi z'olinayo ku akawunti yo mu bbanka ya Cairo.,66:71:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Cairo] ]
banking,balance,Maama wo omulwadde yakuwadde ebikwata ku ATM ye byonna osobole okukebera ensimbi z'alinayo mu bbanka ya Absa.,104:108:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Absa] ]
banking,balance,Wakakibwa okwogera ensimbi z'olina ku akawunti yo eya Standard Chartered?,54:72:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Standard Chartered] ]
banking,balance,Ku akawunti yange eya Centenary bank nninako ssente mmeka?,22:36:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Centenary bank] ]
banking,balance,Ensimbi zange ku akawunti yange mu Eco bank nzikeberengako buli ddi?,35:43:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Eco bank] ]
banking,balance,Bwe wamaze okuggyayo ssente ku akawunti wabuuzizza ezisigaddeko?,,[IN:balance ]
banking,balance,Wasigazzaako ssente mmeka ku akawunti yo eya MTN MoMo?,45:53:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY MTN MoMo] ]
banking,balance,Bwe mbuuza okumanya ensimbi eziri ku akawunti yange mu bbanka ya Stanbic bansasuza?,65:72:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Stanbic] ]
banking,balance,Bbank ya Tropical embuulira ssente ezisigaddeyo ku akawunti yange buli lwe nzigyayo ensimbi?,9:17:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Tropical] ]
banking,balance,Mmanya ntya ensimbi ze nninayo ku akawunti mu Cairo bank nga mpita ku mutimbagano?,46:56:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Cairo bank] ]
banking,balance,"""Olinayo ssente mmeka ku akawunti yo mu Absa bank?",40:49:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Absa bank] ]
banking,balance,Nsobola okubuuza ensimbi ze nninayo mu bbanka ya Stanbic nga mpita ku mutimbagano?,49:56:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Stanbic] ]
banking,balance,Mmanya ntya ensimbi ze nninayo ku akawunti yange mu bbanka ya Equity nga nkozesa kkaadi ya ATM?,62:68:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Equity] ]
banking,balance,Bwe mba ntadde ssente ku akawunti yange nkola ntya okugizza obuggya?,,[IN:balance ]
banking,balance,Ku akawunti yange mu bbanka ya Stanbic nsigazako ssente mmeka?,31:38:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Stanbic] ]
banking,balance,Ku akawunti yonna mu bbanka ya Standard Chartered kulina kusigalako ssente mmeka?,31:49:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Standard Chartered] ]
banking,balance,Ku akawunti yo eya Bank of Africa olinako ssente mmeka?,19:33:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Bank of Africa] ]
banking,balance,Ndaba ntya ensimbi ze nsigazako ku akawunti yange nga nkozesa omutimbagano?,,[IN:balance ]
banking,balance,Mmanya ntya ensimbi ze nninayo ku akawunti yange mu Absa bank ku lunaku lwo mwezi  lwe mba njagadde?,52:61:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Absa bank] ]
banking,balance,Mmanya ntya ensimbi ze nninayo ku akawunti yange eya ddoola nga situuse mu bbanka?,53:59:SL:CURRENCY,[IN:balance [SL:CURRENCY ddoola] ]
banking,balance,Muganda wo wamubuulidde ensimbi z’olina ku akawunti yo eli mu KCB Bbanka ?,62:72:SL:BANK_NAME,[IN:balance [SL:BANK_NAME KCB Bbanka] ]
banking,balance,Nkeberera ensimbi ezikyasembyeyo okuba ku akawunti yange eya Citibank Uganda.,61:76:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Citibank Uganda] ]
banking,balance,Bungi bwa nsimbi ki obukkirizibwa okuba ku akawunti y’omwana mu bbanka ya Centenary?,74:83:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Centenary] ]
banking,balance,Nnyinza okumanya ensimbi ze nninayo ku akawunti yange nga nkozesa kkaadi ya ATM?,,[IN:balance ]
banking,balance,"""Kituufu nti tolinayo sente ku akawunti yo mu bbanka ya Centenary?",56:65:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Centenary] ]
banking,balance,Kiki ekibaawo singa akawunti yange mu bbanka ya Barclay ebangibwa ate nga tekulilko sente?,48:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Barclay] ]
banking,balance,Ani ambuulira ensimbi ze nninayo ku akawunti yange bwe ngenda mu bbanka?,,[IN:balance ]
banking,balance,Mmanya ntya ensimbi ze nnina ku credit card yange?,,[IN:balance ]
banking,balance,Omanyi bwe bakebera ensimbi eziri ku akawunti ya savings mu bbanka ya Baroda?,"49:56:SL:ACCOUNT_TYPE,70:76:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE savings] [SL:BANK_NAME Baroda] ]
banking,balance,Olina ssente mmeka ku kkaadi yo eya Visa?,,[IN:balance ]
banking,balance,Njagala kumanya nsimbi ze nnina ku akawunti yange ngule ffiriigi.,56:64:SL:SHOPPING_ITEM,[IN:balance [SL:SHOPPING_ITEM ffiriigi] ]
banking,balance,Ku akawunti mu Equity bbanka owezaako ensimbi weegulireyo ku ngoye?,"15:28:SL:BANK_NAME,61:66:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Equity bbanka] [SL:SHOPPING_ITEM ngoye] ]
banking,balance,Njagala kumanya nsimbi ze nnina ku akawunti yange eya Cente Plus mu bbanka ya Centenary.,"54:64:SL:ACCOUNT_TYPE,78:87:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE Cente Plus] [SL:BANK_NAME Centenary] ]
banking,balance,Olinayo ssente mmeka ku akawunti yo eya fixed deposit mu Barclays bbanka?,"40:53:SL:ACCOUNT_TYPE,57:72:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE fixed deposit] [SL:BANK_NAME Barclays bbanka] ]
banking,balance,Ensimbi z'olinayo mu DFCU zimala okugula  ekyuma ekyoza engoye?,"21:25:SL:BANK_NAME,42:62:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME DFCU] [SL:SHOPPING_ITEM ekyuma ekyoza engoye] ]
banking,balance,Nkeberera ku akawunti yange mu bbanka ya Housing Finance ng'okozesa agenti mmanye ensimbi ze nninayo.,41:56:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Housing Finance] ]
banking,balance,Ensimbi ze nninayo mu Absa bank zimala okugula emmotoka?,22:31:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Absa bank] ]
banking,balance,Kebera ku akawunti yo eya Citibank olabe oba ensimbi eziriko zimala okusasulira mutabani waffe ebisale by'essomero.,"26:34:SL:BANK_NAME,95:114:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Citibank] [SL:BILL_TYPE ebisale by'essomero] ]
banking,balance,Olinayo ssente mmeka ku akawunti yo mu Post bank?,39:48:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Post bank] ]
banking,balance,Ensimbi z'olina ku akawunti yo eya Absa bbanka zimala okusasulira amazzi?,"35:46:SL:BANK_NAME,66:72:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Absa bbanka] [SL:BILL_TYPE amazzi] ]
banking,balance,Nnyinza okubuulirako mikwano gyange ensimbi ze nninayo ku akawunti yange?,,[IN:balance ]
banking,balance,Olinayo ssente mmeka ku akawunti yo eya ddoola mu Post bank?,"40:46:SL:CURRENCY,50:59:SL:BANK_NAME",[IN:balance [SL:CURRENCY ddoola] [SL:BANK_NAME Post bank] ]
banking,balance,Osigazzawo ku ssente ku akawunti yo eli mu DFCU bank bw'omaze okugula emmere?,43:52:SL:BANK_NAME,[IN:balance [SL:BANK_NAME DFCU bank] ]
banking,balance,Mbuulira ssente mmeka z'olinayo ku akawunti eya bbanka ya Baroda ng'omaze okusasula ebisale by'essomero.,"58:64:SL:BANK_NAME,84:103:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Baroda] [SL:BILL_TYPE ebisale by'essomero] ]
banking,balance,Olinayo ku ssente ku akawunti yo mu bbanka ya Stanbic ogulire abaana engoye?,"46:53:SL:BANK_NAME,69:75:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Stanbic] [SL:SHOPPING_ITEM engoye] ]
banking,balance,Olinayo ku ssente ku akawunti yo mu Exim bbanka ezigula enju?,36:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Exim bbanka] ]
banking,balance,Ensimbi eziri ku akawunti mu Housing Finance bank zimala okusasulira amazzi n'amasannyalaze?,"29:49:SL:BANK_NAME,69:75:SL:BILL_TYPE,78:91:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Housing Finance bank] [SL:BILL_TYPE amazzi] [SL:BILL_TYPE amasannyalaze] ]
banking,balance,Ssente mwannyoko z'alinayo mu bbanka ya Finance trust zimala okugula tiketi emutwala e Dubai?,"40:53:SL:BANK_NAME,87:92:SL:CITY_OR_PROVINCE",[IN:balance [SL:BANK_NAME Finance trust] [SL:CITY_OR_PROVINCE Dubai] ]
banking,balance,Mulinayo ku nsimbi mu I&M bbanka eziyinza okukuyamba bwe wagwawo obwetaavu?,22:32:SL:BANK_NAME,[IN:balance [SL:BANK_NAME I&M bbanka] ]
banking,balance,Omanyi ensimbi ze tulinayo ku akawunti yaffe eyawamu mu bbanka ya Salam?,66:71:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Salam] ]
banking,balance,Nsigazzaayo ssente mmeka ku akawunti yange mu NCBA bank bwe mmaze okusasula engoye okuva mu Amerika?,"46:55:SL:BANK_NAME,76:82:SL:SHOPPING_ITEM,92:99:SL:COUNTRY",[IN:balance [SL:BANK_NAME NCBA bank] [SL:SHOPPING_ITEM engoye] [SL:COUNTRY Amerika] ]
banking,balance,Nkeberera ku nsimbi ze nninayo mu Diamond Trust bbanka.,34:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Diamond Trust bbanka] ]
banking,balance,"""Waakatereka ssente mmeka ku akawunti yo mu Exim bank?",44:53:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Exim bank] ]
banking,balance,Gamba mukyala wo ensimbi z'osigazzaayo ku akawunti yo mu Bank of India Uganda.,57:77:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Bank of India Uganda] ]
banking,balance,Olinayo ssente mmeka ku akawunti zo zombi mu Eco bank ne Bank of Baroda?,"45:53:SL:BANK_NAME,57:71:SL:BANK_NAME",[IN:balance [SL:BANK_NAME Eco bank] [SL:BANK_NAME Bank of Baroda] ]
banking,balance,Nninayo ssente mmeka ku akawunti yange mu bbanka ya UBA?,52:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME UBA] ]
banking,balance,Njagala kulaba ku sitaatimenti yange mmanye ensimbi ze nninayo ku akawunti yange mu Tropical bank,84:97:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Tropical bank] ]
banking,balance,Nkeberera ku nsimbi ze mmanjibwa ku akawunti yange mu UGAFODE,54:61:SL:BANK_NAME,[IN:balance [SL:BANK_NAME UGAFODE] ]
banking,balance,Nninayo ssente mmeka ku akawunti yange eya savings mu Pride Microfinance Limited?,"43:50:SL:ACCOUNT_TYPE,54:80:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE savings] [SL:BANK_NAME Pride Microfinance Limited] ]
banking,balance,Owezaayo ensimbi ezisukka mu mitwalo ataano ku akawunti yo mu Tropical bank?,"29:43:SL:MONEY,62:75:SL:BANK_NAME",[IN:balance [SL:MONEY mitwalo ataano] [SL:BANK_NAME Tropical bank] ]
banking,balance,Nsobola okukebera ensimbi ze nninayo ku akawunti yange mu Absa bank ku mutimbagano?,58:67:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Absa bank] ]
banking,balance,Olinayo ssente mmeka ku akawunti yo mu bbanka ya DFCU?,49:53:SL:BANK_NAME,[IN:balance [SL:BANK_NAME DFCU] ]
banking,balance,"""Ensimbi z'olina ku akawunti yo mu Post bank zimala okusasulira ebisale byo eby'essomero?","35:44:SL:BANK_NAME,64:88:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Post bank] [SL:BILL_TYPE ebisale byo eby'essomero] ]
banking,balance,Olinayo ku ssente eziwera ku akawunti yo mu Equity bank?,44:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Equity bank] ]
banking,balance,Ggyayo ensimbi eziri ku akawunti yange mu bbanka ya Stanbic ogulemu omwenge gwa bbiya kkuleeti kkumi.,"52:59:SL:BANK_NAME,86:100:SL:NUMBER",[IN:balance [SL:BANK_NAME Stanbic] [SL:NUMBER kkuleeti kkumi] ]
banking,balance,Olinayo ku ssente ezimala okugulayo terefayina empya ku akawunti yo eya Housing Finance?,"36:46:SL:SHOPPING_ITEM,72:87:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM terefayina] [SL:BANK_NAME Housing Finance] ]
banking,balance,Tuwezaayo ku nsimbi ku akawunti yaffe eya Diamond Trust tugendeko okuwummulamu?,42:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Diamond Trust] ]
banking,bill_balance,Omusajja w'amazzi anzigyeko ssente nnyingi leero.,,[IN:bill_balance ]
banking,bill_balance,Nteekeddwa okusasula vviza yange nsobole okugendako e Bungereza.,54:63:SL:COUNTRY,[IN:bill_balance [SL:COUNTRY Bungereza] ]
banking,bill_balance,Ommanja ssente mmeka ku kasasiro gw'oyodde.,,[IN:bill_balance ]
banking,bill_balance,Osuubira omwana wange agenda kusasula ssente mmeka ku ssomero?,,[IN:bill_balance ]
banking,bill_balance,Lwaki munsalako amasannyalaze nga mbasasudde?,,[IN:bill_balance ]
banking,bill_balance,Neetaaga okumanya engeri entuufu gye nina okusasulamu amazzi.,54:60:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazzi] ]
banking,bill_balance,Ebisale by'amazzi biyimiridde bitya ku buli liita?,0:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Ebisale by'amazzi] ]
banking,bill_balance,Nteekeddwa kusasula ssente mmeka ku yinsuwa y'emmotoka?,36:54:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE yinsuwa y'emmotoka] ]
banking,bill_balance,Obukuumi n'amasannyalaze nteekeddwa kubisasula ddi?,"0:8:SL:BILL_TYPE,11:24:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE Obukuumi] [SL:BILL_TYPE amasannyalaze] ]
banking,bill_balance,Yinsuwa y'amaka gange egenda kuntwalako ssente mmeka?,0:7:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Yinsuwa] ]
banking,bill_balance,Ssente mmeka ze nteekeddwa okusasula ku bujjanjabi bw'omwana?,40:60:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bujjanjabi bw'omwana] ]
banking,bill_balance,Amazzi ge nkozesezza omwezi guno ga ssente mmeka?,"0:6:SL:BILL_TYPE,21:32:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Amazzi] [SL:DATE omwezi guno] ]
banking,bill_balance,Obujjanjabi bw'amaaso leero bugenda kummalako ssente mmeka?,"0:21:SL:BILL_TYPE,22:27:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Obujjanjabi bw'amaaso] [SL:DATE leero] ]
banking,bill_balance,Ndowooza maama yansasulidde ebisale by'amazzi byonna.,28:45:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ebisale by'amazzi] ]
banking,bill_balance,"Nsuubira mummaja ssente ezitasukka 10,000 ku mazzi.","35:41:SL:MONEY,45:50:SL:BILL_TYPE","[IN:bill_balance [SL:MONEY 10,000] [SL:BILL_TYPE mazzi] ]"
banking,bill_balance,Ommanja ssente mmeka ku kulabirira abaana bombi?,,[IN:bill_balance ]
banking,bill_balance,Mbuulira ssente ezimmanjibwa ku mazzi.,32:37:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mazzi] ]
banking,bill_balance,Olina okumanya ssente ezimmanjibwa kuba ggwe abikolako.,,[IN:bill_balance ]
banking,bill_balance,Njagala kumanya ssente ze mmanjibwa ku looni yange.,,[IN:bill_balance ]
banking,bill_balance,Neetaaga ssente mmeka okusasula Yaka wange?,32:36:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Yaka] ]
banking,bill_balance,Osobola okumbuulira ssente z'ommanja ku dduuka omwezi guno?,47:58:SL:DATE,[IN:bill_balance [SL:DATE omwezi guno] ]
banking,bill_balance,Osobola okumbuulira ssente z'amafuta z'ommanja omwezi guno.,47:58:SL:DATE,[IN:bill_balance [SL:DATE omwezi guno] ]
banking,bill_balance,Osobola okumbuulira ebisale bya TV ebimmanjibwa wiiki eno.,"20:34:SL:BILL_TYPE,48:57:SL:DATE",[IN:bill_balance [SL:BILL_TYPE ebisale bya TV] [SL:DATE wiiki eno] ]
banking,bill_balance,Ssente mmeka ezimmanjibwa ku mazzi omwezi guno?,"29:34:SL:BILL_TYPE,35:46:SL:DATE",[IN:bill_balance [SL:BILL_TYPE mazzi] [SL:DATE omwezi guno] ]
banking,bill_balance,Ogenda kunsaba ssente mmeka okuntwalako e Kampala?,42:49:SL:CITY_OR_PROVINCE,[IN:bill_balance [SL:CITY_OR_PROVINCE Kampala] ]
banking,bill_balance,Mbuulira ssente mmeka ze ngenda okusaasaanya ku ntambula.,,[IN:bill_balance ]
banking,bill_balance,Ssente mmeka ze neetaaga okuyingiza wano amasannyalaze?,,[IN:bill_balance ]
banking,bill_balance,Ommanja ssente mmeka ku ssabbuuni gwe wampola luli?,24:33:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM ssabbuuni] ]
banking,bill_balance,Ggaasi ono afumba ogenda kumunguza ssente mmeka?,0:6:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM Ggaasi] ]
banking,bill_balance,Neetaaga okumanya ssente ezimmanjibwa ku masannyalaze n'amazzi.,"41:53:SL:BILL_TYPE,56:62:SL:BILL_TYPE",[IN:bill_balance [SL:BILL_TYPE masannyalaze] [SL:BILL_TYPE amazzi] ]
banking,bill_balance,Nsaba ombuulire ssente ezimmanjibwa ku ntambula.,,[IN:bill_balance ]
banking,bill_balance,Omwana wange onaamutwaliranga ssente mmeka ku ssomero?,,[IN:bill_balance ]
banking,bill_balance,Neetaaga okumanya ssente ezeetaagibwa ku bukuumi bw'awaka.,,[IN:bill_balance ]
banking,bill_balance,Ssente mmeka ze nnaabanga nsasula ku mutimbagano?,37:48:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mutimbagano] ]
banking,bill_balance,Entambula yange nina kugisaasaanyizaako ssente mmeka? ,,[IN:bill_balance ]
banking,bill_balance,Omulundi ogwasooka nasasula ssente mmeka ku mazzi?,44:49:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mazzi] ]
banking,bill_balance,Nteekeddwa kusaasaanya ssente mmeka ku masannyalaze agafumba?,39:51:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE masannyalaze] ]
banking,bill_balance,Ssente ezo ze zibadde zimmanjibwa ku kasasiro.,,[IN:bill_balance ]
banking,bill_balance,Nteekeddwa okumanya engeri gye nsobola okusasulamu amazzi nga nkozesa omutimbagano.,51:57:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazzi] ]
banking,bill_balance,Osobola okumbuulira ssente ze neetaaga okuyingiza amazzi mu nnyumba?,,[IN:bill_balance ]
banking,bill_balance,Mbuulira ku ssente ezisookerwako ng'osasula amazzi.,44:50:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazzi] ]
banking,bill_balance,Nsaba ontegeeze ku ssente ze nteekeddwa okusasula ku startimes yange.,53:62:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE startimes] ]
banking,bill_balance,Ssente mmeka ze nteekeddwa okusasula ku GOTV yange?,40:44:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE GOTV] ]
banking,bill_balance,Osobola okutunula ku ssimu yange n'olaba ssente ze nsasudde ku mazzi.,63:68:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE mazzi] ]
banking,bill_balance,Ssente mmeka ze mu mummanja ku kasasiro ono?,,[IN:bill_balance ]
banking,bill_balance,Ezo ze ssente ezimmanjibwa ku masannyalaze g'omwezi guno.,"30:42:SL:BILL_TYPE,45:56:SL:DATE",[IN:bill_balance [SL:BILL_TYPE masannyalaze] [SL:DATE omwezi guno] ]
banking,bill_balance,Ssente mmeka ze neetaaga okusaasaanya ku ssimu mu mwezi guno?,50:60:SL:DATE,[IN:bill_balance [SL:DATE mwezi guno] ]
banking,bill_balance,Ssente ze nasasudde ku masannyalaze zaabadde nnyingi.,23:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE masannyalaze] ]
banking,bill_balance,Lwaki essimu emmalako ssente nnyingi buli mwezi?,37:47:SL:DATE,[IN:bill_balance [SL:DATE buli mwezi] ]
banking,bill_balance,Buli lwe nfumba ku masannyalaze nsasaanya ssente nnyingi.,,[IN:bill_balance ]
banking,bill_balance,Omwezi guno sigenda kusaasaanya ssente ku mwenge.,0:11:SL:DATE,[IN:bill_balance [SL:DATE Omwezi guno] ]
banking,bill_balance,Omwenge gwammalako ssente nnyingi omwezi oguwedde.,34:49:SL:DATE,[IN:bill_balance [SL:DATE omwezi oguwedde] ]
banking,bill_balance,Engoye z'oyambala ozisaasaanyizaako ssente mmeka?,0:6:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM Engoye] ]
banking,bill_balance,Mukazi wange asasula ssente nnyingi ku ngoye.,39:44:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM ngoye] ]
banking,bill_balance,Ssente mmeka z'osaasaanya ku ngatto mu mwaka ogumu?,"29:35:SL:SHOPPING_ITEM,39:50:SL:DATE",[IN:bill_balance [SL:SHOPPING_ITEM ngatto] [SL:DATE mwaka ogumu] ]
banking,bill_balance,Ensawo ze nkwata nazo zibeera za buseere nnyo.,,[IN:bill_balance ]
banking,bill_balance,Kebera ku mmeyiro yo olabe ssente ezikubanjibwa.,,[IN:bill_balance ]
banking,bill_balance,Ssente mmeka ze neetaaga okukanisa emmotoka?,,[IN:bill_balance ]
banking,bill_balance,Ssente mmeka ze ngenda okusaasaanya ku nnyumba eyo?,,[IN:bill_balance ]
banking,bill_balance,Okulongoosa ennyumba kugenda kuntwalako ssente eziwera.,,[IN:bill_balance ]
banking,bill_balance,Kebera ku mutimbagano olabe ssente z'amazannyalaze ze mmanjibwa.,37:50:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazannyalaze] ]
banking,bill_balance,Omanyi ssente ze mmanjibwa omusajja asomba kasasiro?,43:51:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kasasiro] ]
banking,bill_balance,Ssente mmeka ze neetaaga okusasula omusajja akuuma ewaka?,,[IN:bill_balance ]
banking,bill_balance,Osobola okumbuulira ssente ze mmanjibwa ku Zuku TV?,43:50:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Zuku TV] ]
banking,bill_balance,Buli lwe ndwawo okusasula amazzi nga bagansalako.,26:32:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE amazzi] ]
banking,bill_balance,Lwaki omwezi guno tukozesezza amazzi ga ssente nnyingi?,6:17:SL:DATE,[IN:bill_balance [SL:DATE omwezi guno] ]
banking,bill_balance,Amasannyalaze nkozesezza ga ssente mmeka wiiki eno?,"0:13:SL:BILL_TYPE,41:50:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Amasannyalaze] [SL:DATE wiiki eno] ]
banking,bill_balance,Buli wiiki nteekeddwa okusaasaanya ssente ku kugula amawulire.,"0:10:SL:DATE,52:61:SL:SHOPPING_ITEM",[IN:bill_balance [SL:DATE Buli wiiki] [SL:SHOPPING_ITEM amawulire] ]
banking,bill_balance,Olina ssente zonna z'ommanja ku mazzi?,,[IN:bill_balance ]
banking,bill_balance,Ommanja ssente mmeka ku bisale by'essomero?,24:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE bisale by'essomero] ]
banking,bill_balance,Nteekeddwa kusasula ssente mmeka ez'obupangisa?,33:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ez'obupangisa] ]
banking,bill_balance,Ommanja ssente mmeka ku masannyalaze omwezi guno?,"24:36:SL:BILL_TYPE,37:48:SL:DATE",[IN:bill_balance [SL:BILL_TYPE masannyalaze] [SL:DATE omwezi guno] ]
banking,bill_balance,Entambula egenda kummalako ssente mmeka leero?,40:45:SL:DATE,[IN:bill_balance [SL:DATE leero] ]
banking,bill_balance,Obujjanjabi bummazeeko ssente nnyingi leero?,38:43:SL:DATE,[IN:bill_balance [SL:DATE leero] ]
