domain,intent,text,spans,logical_form,xtreme-up,source_language
travel,translate,How could I say that and give me a plate in the sand,"24:28:SL:DISH_OR_FOOD,34:38:SL:NUMBER,46:53:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD wɔhɛ] [SL:NUMBER ɖeka] [SL:LANGUAGE_NAME kebugbe] ],DISH_OR_FOOD: wɔhɛ $$ NUMBER: ɖeka $$ LANGUAGE_NAME: kebugbe,ewe
travel,translate,He knows how to tell a hotel in a nutshell,43:48:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME anufo] ],LANGUAGE_NAME: anufo,ewe
travel,translate,"If I am unable to eat, how can I thank you?",3:10:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Dapango] ],CITY_OR_PROVINCE: Dapango,ewe
travel,translate,I can thank you for my help,30:36:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ],LANGUAGE_NAME: kabiye,ewe
travel,translate,he can be upset and angry at me too,28:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ],LANGUAGE_NAME: ncam,ewe
travel,translate,can you tell me where the food is,31:34:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ],LANGUAGE_NAME: tem,ewe
travel,translate,"If I am unreasonable, how can I be unreasonable?",6:13:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE dapango] ],CITY_OR_PROVINCE: dapango,ewe
travel,translate,How can I say that I rejoice in you in the day of trial?,46:52:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME fɔ̃gbe] ],LANGUAGE_NAME: fɔ̃gbe,ewe
travel,translate,how can I tell you if I'm your brother,,[IN:translate ],,ewe
travel,translate,I could have been attacked,19:22:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ],LANGUAGE_NAME: tem,ewe
travel,translate,can i turn my back to go to the park in yoruba,34:40:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ],LANGUAGE_NAME: yoruba,ewe
travel,translate,"in yoruba, how do you say i'm going to go back to my place",3:9:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ],LANGUAGE_NAME: yoruba,ewe
travel,translate,in the language of the Adja how do you say xede,3:10:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME adjagbe] ],LANGUAGE_NAME: adjagbe,ewe
travel,translate,"So they began to say to one another,",24:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME anufo] ],LANGUAGE_NAME: anufo,ewe
travel,translate,how can I say in Hausa that it's going to rain,23:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME haousa] ],LANGUAGE_NAME: haousa,ewe
travel,translate,"""how can I say """"sell my ticket to someone else"""" in my cell""",51:57:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ],LANGUAGE_NAME: kabiye,ewe
travel,translate,how can I order lunch in a restaurant,"18:27:SL:MEAL_PERIOD,31:35:SL:LANGUAGE_NAME",[IN:translate [SL:MEAL_PERIOD ŋdɔnuɖuɖu] [SL:LANGUAGE_NAME moba] ],MEAL_PERIOD: ŋdɔnuɖuɖu $$ LANGUAGE_NAME: moba,ewe
travel,translate,"They said, ""Let's get out of here.",31:35:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ],LANGUAGE_NAME: ncam,ewe
travel,translate,How can I explain the Bible to a group of people who are not religious?,25:36:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kotokoliawo] ],LANGUAGE_NAME: kotokoliawo,ewe
travel,translate,How can a ship be steered by a fisherman?,34:40:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ],LANGUAGE_NAME: kabiye,ewe
travel,translate,what myth is called the life of a pig,"18:24:SL:DISH_OR_FOOD,28:31:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD agbeli] [SL:LANGUAGE_NAME tem] ],DISH_OR_FOOD: agbeli $$ LANGUAGE_NAME: tem,ewe
travel,translate,how is honey called in dapaong,"13:20:SL:DISH_OR_FOOD,24:31:SL:CITY_OR_PROVINCE",[IN:translate [SL:DISH_OR_FOOD anyitsi] [SL:CITY_OR_PROVINCE dapaong] ],DISH_OR_FOOD: anyitsi $$ CITY_OR_PROVINCE: dapaong,ewe
travel,translate,How can they be justified?,26:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME fɔ̃gbe] ],LANGUAGE_NAME: fɔ̃gbe,ewe
travel,translate,what is the myth about the names of fruits in nawd,35:41:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME nawdem] ],LANGUAGE_NAME: nawdem,ewe
travel,translate,How can anyone say in my language that I am afraid,26:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME nawdem] ],LANGUAGE_NAME: nawdem,ewe
travel,translate,So they called the name of the city Socodah.,"12:20:SL:DISH_OR_FOOD,24:30:SL:CITY_OR_PROVINCE",[IN:translate [SL:DISH_OR_FOOD ƒodzogbɔ] [SL:CITY_OR_PROVINCE Sokode] ],DISH_OR_FOOD: ƒodzogbɔ $$ CITY_OR_PROVINCE: Sokode,ewe
travel,translate,what is the name of the boat in Dapangoe,24:31:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Dapango] ],CITY_OR_PROVINCE: Dapango,ewe
travel,translate,what name do they call me in my village,"16:18:SL:DISH_OR_FOOD,22:25:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD te] [SL:LANGUAGE_NAME tem] ],DISH_OR_FOOD: te $$ LANGUAGE_NAME: tem,ewe
travel,translate,how do you call the trees in moba,22:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME moba] ],LANGUAGE_NAME: moba,ewe
travel,translate,how they make excuses for me,25:28:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ],LANGUAGE_NAME: tem,ewe
travel,translate,"""so I can say with confidence """"I don't enjoy your meetings""""""",21:25:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ],LANGUAGE_NAME: ncam,ewe
travel,translate,How can they talk to the old man in Kara?,38:42:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Kara] ],CITY_OR_PROVINCE: Kara,ewe
travel,translate,what is the best way to say sorry in yoruba,37:43:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ],LANGUAGE_NAME: yoruba,ewe
travel,translate,So I apologize to him if I'm wrong,20:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ],LANGUAGE_NAME: kabiye,ewe
travel,translate,Then I would be able to defend myself if I were a Jew.,33:37:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME moba] ],LANGUAGE_NAME: moba,ewe
banking,transfer,It can show me how to transfer money from Tmoney to Flooz,"30:36:SL:PAYMENT_COMPANY,48:53:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY Flooz] ],PAYMENT_COMPANY: Tmoney $$ PAYMENT_COMPANY: Flooz,ewe
banking,transfer,Withdraw money from my checking account to my savings account,"13:24:SL:ACCOUNT_TYPE,32:44:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE zazãgaɖaka] [SL:ACCOUNT_TYPE gadzraɖoɖaka] ],ACCOUNT_TYPE: zazãgaɖaka $$ ACCOUNT_TYPE: gadzraɖoɖaka,ewe
banking,transfer,What can I withdraw from your Ecobank bank account to DiamondBank,"23:30:SL:BANK_NAME,48:59:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Ecobank] [SL:BANK_NAME DiamondBank] ],BANK_NAME: Ecobank $$ BANK_NAME: DiamondBank,ewe
banking,transfer,"Send me from Millenium to Phloze, and to Hebron, two hundred thousand rams.","3:22:SL:MONEY,27:36:SL:BANK_NAME,40:45:SL:PAYMENT_COMPANY,53:59:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã akpe alafa eve] [SL:BANK_NAME Millenium] [SL:PAYMENT_COMPANY Flooz] [SL:PAYMENT_COMPANY Hebron] ],MONEY: frã akpe alafa eve $$ BANK_NAME: Millenium $$ PAYMENT_COMPANY: Flooz $$ PAYMENT_COMPANY: Hebron,ewe
banking,transfer,Put my son's school fees on his safe,12:18:SL:BILL_TYPE,[IN:transfer [SL:BILL_TYPE sukufe] ],BILL_TYPE: sukufe,ewe
banking,transfer,i give ten percent of my income to my family,"18:20:SL:NUMBER,24:29:SL:NUMBER",[IN:transfer [SL:NUMBER 10] [SL:NUMBER alafa] ],NUMBER: 10 $$ NUMBER: alafa,ewe
banking,transfer,I can't take five thousand francs from the old bank and put it in a new one,15:33:SL:MONEY,[IN:transfer [SL:MONEY frã akpe akpe atɔ] ],MONEY: frã akpe akpe atɔ,ewe
banking,transfer,I have two hundred thousand in my FUSEC safe deposit box on my father's millenium,"3:17:SL:MONEY,25:30:SL:BANK_NAME,57:66:SL:BANK_NAME",[IN:transfer [SL:MONEY akpe alafa eve] [SL:BANK_NAME FUSEC] [SL:BANK_NAME millenium] ],MONEY: akpe alafa eve $$ BANK_NAME: FUSEC $$ BANK_NAME: millenium,ewe
banking,transfer,Help me get twelve thousand francs from my flooz and Tmoney's deposit on the commie's hebron,"18:34:SL:MONEY,43:48:SL:PAYMENT_COMPANY,54:60:SL:PAYMENT_COMPANY,72:76:SL:PERSONAL_NAME,80:86:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã akpe wuieve] [SL:PAYMENT_COMPANY flooz] [SL:PAYMENT_COMPANY Tmoney] [SL:PERSONAL_NAME kɔmi] [SL:PAYMENT_COMPANY hebron] ],MONEY: frã akpe wuieve $$ PAYMENT_COMPANY: flooz $$ PAYMENT_COMPANY: Tmoney $$ PERSONAL_NAME: kɔmi $$ PAYMENT_COMPANY: hebron,ewe
banking,transfer,You can take my fourteen thousand francs and put it in my personal tax register,10:31:SL:MONEY,[IN:transfer [SL:MONEY frã akpe akpe wuiene] ],MONEY: frã akpe akpe wuiene,ewe
banking,transfer,He kept sending me at least six thousand dollars from UTB to Bank of Africa,"18:31:SL:MONEY,44:47:SL:BANK_NAME,55:69:SL:BANK_NAME",[IN:transfer [SL:MONEY akpe akpe ade] [SL:BANK_NAME UTB] [SL:BANK_NAME Bank of Africa] ],MONEY: akpe akpe ade $$ BANK_NAME: UTB $$ BANK_NAME: Bank of Africa,ewe
banking,transfer,Is it allowed to transfer one million from floo to Tmoney,"18:31:SL:MONEY,36:40:SL:PAYMENT_COMPANY,44:50:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY milliɔ̃n ɖeka] [SL:PAYMENT_COMPANY floo] [SL:PAYMENT_COMPANY Tmoney] ],MONEY: milliɔ̃n ɖeka $$ PAYMENT_COMPANY: floo $$ PAYMENT_COMPANY: Tmoney,ewe
banking,transfer,But the fire of a million has fallen on Hebron,"10:21:SL:MONEY,29:35:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃ ɖeka] [SL:PAYMENT_COMPANY hebron] ],MONEY: miliɔ̃ ɖeka $$ PAYMENT_COMPANY: hebron,ewe
banking,transfer,Check my Orabank safe deposit box to see if there is any money left. I'm thinking of paying the UTB with it,"8:15:SL:BANK_NAME,73:76:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Orabank] [SL:BANK_NAME UTB] ],BANK_NAME: Orabank $$ BANK_NAME: UTB,ewe
banking,transfer,I invited them to send money from my Hebron to my son in France,"28:34:SL:PAYMENT_COMPANY,54:60:SL:COUNTRY",[IN:transfer [SL:PAYMENT_COMPANY Hebron] [SL:COUNTRY France] ],PAYMENT_COMPANY: Hebron $$ COUNTRY: France,ewe
banking,transfer,Pay me for the game on the counter,24:34:SL:BILL_TYPE,[IN:transfer [SL:BILL_TYPE latrikifea] ],BILL_TYPE: latrikifea,ewe
banking,transfer,Please send twenty thousand francs from my bank account to Orabank,"13:35:SL:MONEY,44:61:SL:BANK_NAME,81:88:SL:BANK_NAME",[IN:transfer [SL:MONEY frã akpe akpe bla eve] [SL:BANK_NAME Gbɔɖemegadzraɖoƒe] [SL:BANK_NAME Orabank] ],MONEY: frã akpe akpe bla eve $$ BANK_NAME: Gbɔɖemegadzraɖoƒe $$ BANK_NAME: Orabank,ewe
banking,transfer,".deve 13,000 francs in my bank account; you will pay my hospital bill","4:21:SL:MONEY,52:59:SL:BILL_TYPE",[IN:transfer [SL:MONEY frã akpe wuietɔ̂] [SL:BILL_TYPE kɔdziga] ],MONEY: frã akpe wuietɔ̂ $$ BILL_TYPE: kɔdziga,ewe
banking,transfer,I can send a million to my Tmoney account from my bank account,"10:21:SL:MONEY,29:35:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃ ɖeka] [SL:PAYMENT_COMPANY Tmoney] ],MONEY: miliɔ̃ ɖeka $$ PAYMENT_COMPANY: Tmoney,ewe
banking,transfer,"Check, make sure no one is transferring money from one bank account to another",42:56:SL:ACCOUNT_TYPE,[IN:transfer [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] ],ACCOUNT_TYPE: gadzraɖoɖiɖaka,ewe
banking,transfer,transfer one million from ecobank to millennium,"3:15:SL:MONEY,20:27:SL:BANK_NAME,35:43:SL:BANK_NAME",[IN:transfer [SL:MONEY miliɔ̃n ɖeka] [SL:BANK_NAME Ecobank] [SL:BANK_NAME milenium] ],MONEY: miliɔ̃n ɖeka $$ BANK_NAME: Ecobank $$ BANK_NAME: milenium,ewe
banking,transfer,"by a credit check, he can withdraw 500 thousand francs from the bank account to the credit card",20:40:SL:MONEY,[IN:transfer [SL:MONEY frã akpe alafa atɔ̃] ],MONEY: frã akpe alafa atɔ̃,ewe
banking,transfer,Put 25000 francs from my safe into my school safe,4:14:SL:MONEY,[IN:transfer [SL:MONEY frã 25000] ],MONEY: frã 25000,ewe
banking,transfer,I can withdraw money from my atlanticbank bank account and deposit it in my bank account,"20:32:SL:BANK_NAME,33:45:SL:ACCOUNT_TYPE,57:68:SL:ACCOUNT_TYPE",[IN:transfer [SL:BANK_NAME Atlantikbank] [SL:ACCOUNT_TYPE gadzraɖoɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] ],BANK_NAME: Atlantikbank $$ ACCOUNT_TYPE: gadzraɖoɖaka $$ ACCOUNT_TYPE: gazazãɖaka,ewe
banking,transfer,i took money from orabank and deposited it in my western union bank account,"9:16:SL:BANK_NAME,31:44:SL:PAYMENT_COMPANY",[IN:transfer [SL:BANK_NAME Orabank] [SL:PAYMENT_COMPANY western union] ],BANK_NAME: Orabank $$ PAYMENT_COMPANY: western union,ewe
banking,transfer,can you transfer me about 25000 francs from millenium to flooz,"18:28:SL:MONEY,33:42:SL:BANK_NAME,50:55:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 25000] [SL:BANK_NAME Millenium] [SL:PAYMENT_COMPANY flooz] ],MONEY: frã 25000 $$ BANK_NAME: Millenium $$ PAYMENT_COMPANY: flooz,ewe
banking,transfer,he took 250 euros from hebron and put it on my flower,"3:12:SL:MONEY,17:23:SL:PAYMENT_COMPANY,38:43:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY euros 250] [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY flloz] ],MONEY: euros 250 $$ PAYMENT_COMPANY: hebron $$ PAYMENT_COMPANY: flloz,ewe
banking,transfer,please can I transfer 100000 francs from my UTB to western union,"21:32:SL:MONEY,41:44:SL:BANK_NAME,51:64:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 100000] [SL:BANK_NAME UTB] [SL:PAYMENT_COMPANY western Union] ],MONEY: frã 100000 $$ BANK_NAME: UTB $$ PAYMENT_COMPANY: western Union,ewe
banking,transfer,help me transfer money from my bank to another,,[IN:transfer ],,ewe
banking,transfer,put my money in my two safes,,[IN:transfer ],,ewe
banking,transfer,I have permission to transfer five million from my bank account to Tmoney,"18:29:SL:MONEY,52:58:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃n atɔ] [SL:PAYMENT_COMPANY Tmoney] ],MONEY: miliɔ̃n atɔ $$ PAYMENT_COMPANY: Tmoney,ewe
banking,transfer,"If I wanted to transfer money from Flooz to Hebron or Tmoney to Hebron, which would be easier","21:26:SL:PAYMENT_COMPANY,30:36:SL:PAYMENT_COMPANY,45:51:SL:PAYMENT_COMPANY,55:61:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Flooz] [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY hebron] ],PAYMENT_COMPANY: Flooz $$ PAYMENT_COMPANY: hebron $$ PAYMENT_COMPANY: Tmoney $$ PAYMENT_COMPANY: hebron,ewe
banking,transfer,how did they manage to take money from Hebron and put it on flood,"26:32:SL:PAYMENT_COMPANY,45:50:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY flooz] ],PAYMENT_COMPANY: hebron $$ PAYMENT_COMPANY: flooz,ewe
banking,transfer,he took a million francs from a safe deposit box and put it on the budget,"3:20:SL:MONEY,56:70:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY frã miliɔ̃n ɖeka] [SL:ACCOUNT_TYPE gazazãɖakatɔa] ],MONEY: frã miliɔ̃n ɖeka $$ ACCOUNT_TYPE: gazazãɖakatɔa,ewe
banking,transfer,take two hundred thousand from my savings account: from the savings account to the savings account,"3:17:SL:MONEY,26:41:SL:ACCOUNT_TYPE,49:60:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY akpe alafa eve] [SL:ACCOUNT_TYPE gadzra:doɖiɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] ],MONEY: akpe alafa eve $$ ACCOUNT_TYPE: gadzra:doɖiɖaka $$ ACCOUNT_TYPE: gazazãɖaka,ewe
banking,transfer,i sent money from my bank account and another from my checking account through western union,"13:27:SL:ACCOUNT_TYPE,44:55:SL:ACCOUNT_TYPE,69:82:SL:PAYMENT_COMPANY",[IN:transfer [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] [SL:PAYMENT_COMPANY western union] ],ACCOUNT_TYPE: gadzraɖoɖiɖaka $$ ACCOUNT_TYPE: gazazãɖaka $$ PAYMENT_COMPANY: western union,ewe
banking,transfer,how can i transfer money from tmoney to fusek,"25:31:SL:PAYMENT_COMPANY,35:40:SL:BANK_NAME",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:BANK_NAME FUSEC] ],PAYMENT_COMPANY: Tmoney $$ BANK_NAME: FUSEC,ewe
banking,transfer,I want to withdraw money from UTB and put my heart in an ECOBANK safe deposit box,"19:22:SL:BANK_NAME,37:44:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME UTB] [SL:BANK_NAME ECOBANK] ],BANK_NAME: UTB $$ BANK_NAME: ECOBANK,ewe
banking,transfer,I transferred 350 000 francs from my bank account to the Komi River,"3:15:SL:MONEY,23:37:SL:ACCOUNT_TYPE,47:51:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY frã 350 000] [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] [SL:PERSONAL_NAME Kɔmi] ],MONEY: frã 350 000 $$ ACCOUNT_TYPE: gadzraɖoɖiɖaka $$ PERSONAL_NAME: Kɔmi,ewe
banking,transfer,send me 10000 francs from my Millennium to the UTB safe,"3:13:SL:MONEY,21:29:SL:BANK_NAME,36:39:SL:BANK_NAME",[IN:transfer [SL:MONEY frã 10000] [SL:BANK_NAME Milenium] [SL:BANK_NAME UTB] ],MONEY: frã 10000 $$ BANK_NAME: Milenium $$ BANK_NAME: UTB,ewe
