domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,balance,Can the money left in the Tyme Bank account buy a bed?,36:45:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Tyme Bank] ],BANK_NAME: Tyme Bank,sot
banking,balance,How much money is in ABSA bank ,22:26:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,balance,How much is left in the FNB bank ,26:29:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,How much money is left in the Standard Bank account?,28:41:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Standard Bank] ],BANK_NAME: Standard Bank,sot
banking,balance,How much money is left in the FNB bank?,33:36:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,Remove the remaining amount from Capitec and put it into ABSA,"29:36:SL:BANK_NAME,53:57:SL:BANK_NAME",[IN:balance [SL:BANK_NAME Capitec] [SL:BANK_NAME ABSA] ],BANK_NAME: Capitec $$ BANK_NAME: ABSA,sot
banking,balance,How long would it take to send money to America from South Africa to get to him?,"19:26:SL:COUNTRY,35:47:SL:COUNTRY",[IN:balance [SL:COUNTRY Amerika] [SL:COUNTRY Afrika Borwa] ],COUNTRY: Amerika $$ COUNTRY: Afrika Borwa,sot
banking,balance,Do you need an ID to check the balance in your Discovery account?,77:86:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Discovery] ],BANK_NAME: Discovery,sot
banking,balance,How much money do I have in my Investec account?,47:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Investec] ],BANK_NAME: Investec,sot
banking,balance,The bank saves you money.,,[IN:balance ],,sot
banking,balance,How much is in the FNB account,32:35:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,How much is in the ABSA bank?,11:15:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,balance,"I want to buy tomatoes, will my money be enough?",17:23:SL:DISH_OR_FOOD,[IN:balance [SL:DISH_OR_FOOD tamati] ],DISH_OR_FOOD: tamati,sot
banking,balance,How much is left in FNB,21:24:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,if I want to buy a car with money in the bank is that enough?,,[IN:balance ],,sot
banking,balance,Can the bank help me with a loan?,,[IN:balance ],,sot
banking,balance,"look at the money that went into the bank, how much",,[IN:balance ],,sot
banking,balance,Can the bank give you all your money back,,[IN:balance ],,sot
banking,balance,Bank loans must be paid on time.,,[IN:balance ],,sot
banking,balance,How much money do I have left in the bank?,,[IN:balance ],,sot
banking,balance,What is required to borrow money from a bank,,[IN:balance ],,sot
banking,balance,"I want to buy a suit, will the money in the FNB bank be enough?",51:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,paying debts on time saves money.,,[IN:balance ],,sot
banking,balance,How much do I owe for school?,,[IN:balance ],,sot
banking,balance,How much do I owe on my house?,,[IN:balance ],,sot
banking,balance,How much money is left,,[IN:balance ],,sot
banking,balance,How much money do I have in my Nedbank account?,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,balance,what do I need to open a bank account?,,[IN:balance ],,sot
banking,balance,how do I use mobile banking?,,[IN:balance ],,sot
banking,balance,what if I lose my credit card?,,[IN:balance ],,sot
banking,balance,how do I get a credit card?,,[IN:balance ],,sot
banking,balance,how can I update my bank details?,,[IN:balance ],,sot
banking,balance,Do I have enough money to buy a car?,,[IN:balance ],,sot
banking,balance,How much money can I withdraw from the machine per day?,,[IN:balance ],,sot
banking,balance,can I change my credit card number?,,[IN:balance ],,sot
banking,balance,"if I want to close an account, what do I do?",,[IN:balance ],,sot
banking,balance,"if I want to borrow money, what do I do?",,[IN:balance ],,sot
banking,balance,can I combine my accounts?,,[IN:balance ],,sot
banking,balance,can I withdraw money from a foreign bank's ATM?,,[IN:balance ],,sot
banking,balance,if I withdraw money from the ATM how much does the tiger charge?,,[IN:balance ],,sot
banking,balance,How much are FNB banking services,27:30:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,can you see the money in your bank account?,,[IN:balance ],,sot
banking,balance,How much is in Capitec's account?,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Capitec] ],BANK_NAME: Capitec,sot
banking,balance,Do I have $500 in my FNB account?,"12:16:SL:MONEY,34:37:SL:BANK_NAME",[IN:balance [SL:MONEY R500] [SL:BANK_NAME FNB] ],MONEY: R500 $$ BANK_NAME: FNB,sot
banking,balance,How much is left in the Nedbank account,32:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,balance,How much money is in the Discovery bank?,30:44:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Discovery bank] ],BANK_NAME: Discovery bank,sot
banking,balance,Why didn't you put your money in the bank?,,[IN:balance ],,sot
banking,balance,how much money is left in the bag,,[IN:balance ],,sot
banking,balance,How much is ABSA banking services,27:31:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,balance,Is there enough money in the FNB bank?,46:49:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,balance,How much is left in the wallet,,[IN:balance ],,sot
banking,bill_balance,How much money do I have left to pay for college?,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I have left to pay for my children's schooling?,28:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa sekolo] ],BILL_TYPE: sekoloto sa sekolo,sot
banking,bill_balance,How much do I have left to pay off the iPhone 14 bill?,43:52:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM iPhone 14] ],SHOPPING_ITEM: iPhone 14,sot
banking,bill_balance,What if I lose my job and run up a bank debt?,38:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ],BILL_TYPE: sekoloto sa banka,sot
banking,bill_balance,How much is my electricity bill,,[IN:bill_balance ],,sot
banking,bill_balance,How much is my water bill?,12:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ],BILL_TYPE: metsi,sot
banking,bill_balance,How much do I owe for my child's schooling?,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the rent?,,[IN:bill_balance ],,sot
banking,bill_balance,How much does it cost to pay for the Edgars card,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the household electricity,0:9:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Motlakase] ],BILL_TYPE: Motlakase,sot
banking,bill_balance,How much is my wifi,0:4:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Wifi] ],BILL_TYPE: Wifi,sot
banking,bill_balance,How much to pay the municipality,,[IN:bill_balance ],,sot
banking,bill_balance,How much does a housekeeper earn,,[IN:bill_balance ],,sot
banking,bill_balance,How much are my debts in total,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe Woolworths,,[IN:bill_balance ],,sot
banking,bill_balance,How many times do I have to go to the bathroom every month,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe the DSTV?,10:14:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE DSTV] ],BILL_TYPE: DSTV,sot
banking,bill_balance,How much is my bill for bread and meat?,,[IN:bill_balance ],,sot
banking,bill_balance,How much is electricity,0:9:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Motlakase] ],BILL_TYPE: Motlakase,sot
banking,bill_balance,How much I paid for the store,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I earn per month on a contract phone,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I pay for sneakers?,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the car debt now?,0:17:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa koloi] ],BILL_TYPE: Sekoloto sa koloi,sot
banking,bill_balance,How much is my gasoline,0:7:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Petrole] ],BILL_TYPE: Petrole,sot
banking,bill_balance,How much is diesel,0:6:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Diesel] ],BILL_TYPE: Diesel,sot
banking,bill_balance,How much do I owe the restaurant?,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe the municipality?,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe the library?,,[IN:bill_balance ],,sot
banking,bill_balance,Can I pay my mortgage using a banking app?,,[IN:bill_balance ],,sot
banking,bill_balance,Where can I get my bank account,,[IN:bill_balance ],,sot
banking,bill_balance,How long will it take to pay off a bank loan?,29:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ],BILL_TYPE: sekoloto sa banka,sot
banking,bill_balance,How much can I pay for electricity per month,37:46:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE motlakase] ],BILL_TYPE: motlakase,sot
banking,bill_balance,How much water can I pay per month,37:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ],BILL_TYPE: metsi,sot
banking,bill_balance,How much can i pay for wifi per month,37:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE wifi] ],BILL_TYPE: wifi,sot
banking,bill_balance,How much can I pay for gas per month,37:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kgase] ],BILL_TYPE: kgase,sot
banking,bill_balance,How much can I pay for Spur meals a month,46:50:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME Spur] ],RESTAURANT_NAME: Spur,sot
banking,bill_balance,Give me my water bill,22:27:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE metsi] ],BILL_TYPE: metsi,sot
banking,bill_balance,Give me my electricity bill,22:31:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE motlakase] ],BILL_TYPE: motlakase,sot
banking,bill_balance,I can pay the hotel bill with a reasonable amount of money,20:38:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa hotele] ],BILL_TYPE: sekoloto sa hotele,sot
banking,bill_balance,I can pay the hotel bill with a credit card,,[IN:bill_balance ],,sot
banking,bill_balance,Will I be able to pay my car bill in full?,,[IN:bill_balance ],,sot
banking,bill_balance,Will I be able to pay my mortgage in full?,,[IN:bill_balance ],,sot
banking,bill_balance,How much is my clothing bill,,[IN:bill_balance ],,sot
banking,bill_balance,I need to know how much my car is owed,,[IN:bill_balance ],,sot
banking,bill_balance,How much can I borrow to buy a telephone,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the mortgage,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the telephone bill?,0:29:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa kontraka ya founu] ],BILL_TYPE: Sekoloto sa kontraka ya founu,sot
banking,bill_balance,How much is the laptop contract fee,24:30:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM laptop] ],SHOPPING_ITEM: laptop,sot
banking,bill_balance,How much is the medical aidi contract fee,,[IN:bill_balance ],,sot
banking,bill_balance,How much is the car lease debt,,[IN:bill_balance ],,sot
banking,bill_balance,Do I have a debt that shows up on my credit score?,,[IN:bill_balance ],,sot
banking,bill_balance,I can see my credit score,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe for Woolworths shoes?,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I owe for my Nike shoes?,,[IN:bill_balance ],,sot
banking,bill_balance,How much ADT do I owe?,10:13:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ADT] ],BILL_TYPE: ADT,sot
banking,bill_balance,How much do I have to pay for Sixty 60?,,[IN:bill_balance ],,sot
banking,bill_balance,How much should I pay for Nandos?,29:35:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME Nandos] ],RESTAURANT_NAME: Nandos,sot
banking,bill_balance,How much should I pay for the TV bill?,29:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE akhaontong ya thelevishene] ],BILL_TYPE: akhaontong ya thelevishene,sot
banking,bill_balance,How much do I owe on the refrigerator bill?,,[IN:bill_balance ],,sot
banking,bill_balance,How much should I pay for the Macro?,,[IN:bill_balance ],,sot
banking,bill_balance,How much do I have to pay for the News Cafe?,29:38:SL:RESTAURANT_NAME,[IN:bill_balance [SL:RESTAURANT_NAME News Cafe] ],RESTAURANT_NAME: News Cafe,sot
banking,bill_balance,How long does it take to pay off a thousand dollars in debt?,,[IN:bill_balance ],,sot
banking,bill_balance,How long does it take to pay off a million dollar debt,39:47:SL:NUMBER,[IN:bill_balance [SL:NUMBER miliyone] ],NUMBER: miliyone,sot
banking,bill_balance,How long does it take to pay off a debt of five thousand,39:55:SL:MONEY,[IN:bill_balance [SL:MONEY dikete tse hlano] ],MONEY: dikete tse hlano,sot
banking,bill_balance,How long does it take to pay off a ten thousand dollar debt,39:57:SL:MONEY,[IN:bill_balance [SL:MONEY dikete tse leshome] ],MONEY: dikete tse leshome,sot
banking,bill_balance,How long does it take to pay off a debt of two thousand,,[IN:bill_balance ],,sot
banking,bill_balance,How much does it take to pay off a mortgage,,[IN:bill_balance ],,sot
banking,bill_balance,How long does it take to pay off a bank loan,25:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE sekoloto sa banka] ],BILL_TYPE: sekoloto sa banka,sot
banking,bill_balance,How long does it take to pay off a mortgage,,[IN:bill_balance ],,sot
banking,bill_balance,What items can I borrow?,,[IN:bill_balance ],,sot
banking,bill_balance,What was the total amount of bills paid last month?,,[IN:bill_balance ],,sot
banking,bill_balance,What was the total amount of debt incurred last year?,,[IN:bill_balance ],,sot
banking,bill_balance,How much of Ackermas's beehive is left?,,[IN:bill_balance ],,sot
banking,bill_balance,How much of the Truworths debt do I have left to pay off?,0:21:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa Truworths] ],BILL_TYPE: Sekoloto sa Truworths,sot
banking,bill_balance,How much is Foschini's debt?,0:20:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa Foschini] ],BILL_TYPE: Sekoloto sa Foschini,sot
banking,bill_balance,How much did I owe Mr. Price today?,,[IN:bill_balance ],,sot
banking,bill_balance,How much did I save when I bought potatoes at Shoprite today?,28:36:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD ditapole] ],DISH_OR_FOOD: ditapole,sot
banking,bill_balance,How much did I save on the Telkom when I went and bought a tablet for a kid today?,50:56:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM tablet] ],SHOPPING_ITEM: tablet,sot
banking,bill_balance,How much do I have left to pay for my iPad?,0:4:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM iPad] ],SHOPPING_ITEM: iPad,sot
banking,bill_balance,How much do I owe Adidas?,0:24:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Sekoloto sa ka sa Adidas] ],BILL_TYPE: Sekoloto sa ka sa Adidas,sot
banking,freeze_account,Help me to open a Tym Bank account,,[IN:freeze_account ],,sot
banking,freeze_account,I want to close my Nedbank account immediately,29:36:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,What factors can cause an account to be closed?,,[IN:freeze_account ],,sot
banking,freeze_account,Give me the rules for closing accounts,,[IN:freeze_account ],,sot
banking,freeze_account,Open an account for ABSA,19:23:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,freeze_account,how long does it take to open a closed account?,,[IN:freeze_account ],,sot
banking,freeze_account,What are the reasons why a bank might close an account?,,[IN:freeze_account ],,sot
banking,freeze_account,what happens to the bank account?,,[IN:freeze_account ],,sot
banking,freeze_account,"""Then what should I do with my money, when I am in trouble?",,[IN:freeze_account ],,sot
banking,freeze_account,What would have happened if you had taken the money to the bank?,,[IN:freeze_account ],,sot
banking,freeze_account,"When I opened an account and had a deposit, what did I do?",,[IN:freeze_account ],,sot
banking,freeze_account,can my bank help me open a bank account that is being held by another bank?,,[IN:freeze_account ],,sot
banking,freeze_account,Where can I get help if my account is closed?,,[IN:freeze_account ],,sot
banking,freeze_account,Will the bank refund the stolen money to my account?,,[IN:freeze_account ],,sot
banking,freeze_account,What are the reasons for closing the account?,,[IN:freeze_account ],,sot
banking,freeze_account,How long would it take a bank to open an account for an innocent person?,,[IN:freeze_account ],,sot
banking,freeze_account,Open an account with NSFAS,20:25:SL:PAYMENT_COMPANY,[IN:freeze_account [SL:PAYMENT_COMPANY NSFAS] ],PAYMENT_COMPANY: NSFAS,sot
banking,freeze_account,Help me to close all my accounts,,[IN:freeze_account ],,sot
banking,freeze_account,Has my Capitec account been suspended?,21:28:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ],BANK_NAME: Capitec,sot
banking,freeze_account,I have to close the ABSA account for children,39:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,freeze_account,"The bank has closed my Nedbank account, how can I help?",27:34:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,Please sign my account,,[IN:freeze_account ],,sot
banking,freeze_account,Stop depositing money into a closed account,,[IN:freeze_account ],,sot
banking,freeze_account,Please close my bank account,,[IN:freeze_account ],,sot
banking,freeze_account,Sign up for a Discovery account,18:27:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ],BANK_NAME: Discovery,sot
banking,freeze_account,Close the account immediately,,[IN:freeze_account ],,sot
banking,freeze_account,Close the account now,,[IN:freeze_account ],,sot
banking,freeze_account,Suspend my bank account,,[IN:freeze_account ],,sot
banking,freeze_account,please close my FNB account,33:36:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,Please close my Nedbank account,34:41:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,Suspend my Nedbank bank account,51:58:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,Suspend services for the Capitec account,36:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ],BANK_NAME: Capitec,sot
banking,freeze_account,Open an ABSA account now,18:22:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,freeze_account,can you pay your bills if the bank closes your accounts?,,[IN:freeze_account ],,sot
banking,freeze_account,Please block the Discovery account.,28:37:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ],BANK_NAME: Discovery,sot
banking,freeze_account,Call Discovery and ask for an account,9:18:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Discovery] ],BANK_NAME: Discovery,sot
banking,freeze_account,Please open a Tyme Bank account,18:27:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Tyme Bank] ],BANK_NAME: Tyme Bank,sot
banking,freeze_account,What happens when an account is closed,,[IN:freeze_account ],,sot
banking,freeze_account,Use a Tyme Bank credit card,25:34:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Tyme Bank] ],BANK_NAME: Tyme Bank,sot
banking,freeze_account,Please sign my account,,[IN:freeze_account ],,sot
banking,freeze_account,please close all ABSA accounts,39:43:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,freeze_account,i want my account closed now,,[IN:freeze_account ],,sot
banking,freeze_account,Fill out my account immediately,,[IN:freeze_account ],,sot
banking,freeze_account,How much is in the FNB account?,32:35:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,Block money in the FNB account,34:37:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,List all services in the Capitec account,48:55:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ],BANK_NAME: Capitec,sot
banking,freeze_account,Block services for withdrawals from FNB accounts,62:65:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,Open an account with Nedbank,17:24:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,Block services for depositing money into FNB accounts,62:65:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,Close the Nedbank account,17:24:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Nedbank] ],BANK_NAME: Nedbank,sot
banking,freeze_account,Suspend the FNB account for a while,17:20:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,"I don't want a FNB bank account anymore, close it immediately",36:39:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,I need the Capitec account closed immediately,25:32:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Capitec] ],BANK_NAME: Capitec,sot
banking,freeze_account,Open an account with ABSA,18:22:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME ABSA] ],BANK_NAME: ABSA,sot
banking,freeze_account,Check if the FNB account is closed,23:26:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME FNB] ],BANK_NAME: FNB,sot
banking,freeze_account,"Open an account with Nedbank, ABSA and Capitec","18:25:SL:BANK_NAME,27:31:SL:BANK_NAME,35:42:SL:BANK_NAME",[IN:freeze_account [SL:BANK_NAME Nedbank] [SL:BANK_NAME ABSA] [SL:BANK_NAME Capitec] ],BANK_NAME: Nedbank $$ BANK_NAME: ABSA $$ BANK_NAME: Capitec,sot
banking,freeze_account,Can I close two accounts at the same time,,[IN:freeze_account ],,sot
banking,freeze_account,I want my account closed,,[IN:freeze_account ],,sot
banking,freeze_account,Keep all accounts,,[IN:freeze_account ],,sot
banking,freeze_account,please open a Standard Bank account,29:42:SL:BANK_NAME,[IN:freeze_account [SL:BANK_NAME Standard Bank] ],BANK_NAME: Standard Bank,sot
