domain,intent,text,spans,logical_form
banking,balance,Sika ahe na mewɔ wɔ me FBN sikakorabea no mu?,23:26:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FBN] ]
banking,balance,Sika dodoɔ bɛn na ɛwɔ me ABSA sikakorabea no mu?,25:29:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ]
banking,balance,So wobԑtumi aka sika a ɛwɔ me sikakorabea hɔ no ho asɛm akyerɛ me?,,[IN:balance ]
banking,balance,So wobԑtumi aka sika dodoɔ a ɛwɔ me sikakorabea hɔ no akyerɛ me?,,[IN:balance ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me sikakorabea no mu?,,[IN:balance ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me MTN sikakorabea no so?,,[IN:balance ]
banking,balance,So wonim me sika dodoɔ ahe   ɛwɔ me PayPal sikakorabea no so?,36:42:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY PayPal] ]
banking,balance,Sika dodoɔ ahe na me wɔ Telecel kotokuo no so?,24:39:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Telecel kotokuo] ]
banking,balance,So wonim sika dodoɔ ɛwɔ me CalBank akontaabu?,27:34:SL:BANK_NAME,[IN:balance [SL:BANK_NAME CalBank] ]
banking,balance,Sika ahe na mede asie wɔ me MTN sika kotoku no mu?,28:43:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY MTN sika kotoku] ]
banking,balance,Wobԑtumi aka sika dodoɔ a ɛwɔ me Bitcoin sikakorabea no so akyerɛ me?,33:40:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Bitcoin] ]
banking,balance,Dɛn na ɛkari pɛ wɔ me Access sikakorabea no sikasɛm nyinaa mu?,22:28:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Access] ]
banking,balance,Sika sɛn na ɛwɔ me GBC sikakorabea no mu seesei?,"19:22:SL:BANK_NAME,41:47:SL:TIME",[IN:balance [SL:BANK_NAME GBC] [SL:TIME seesei] ]
banking,balance,Seesei me sika ahe na mɛwɔ wɔ me UT sikakorabea no mɔ?,"0:6:SL:TIME,33:35:SL:BANK_NAME",[IN:balance [SL:TIME Seesei] [SL:BANK_NAME UT] ]
banking,balance,So wobԑtumi akyerɛ me sika dodo ɛwɔ ADB sikakorabea no seesei?,"36:39:SL:BANK_NAME,55:61:SL:TIME",[IN:balance [SL:BANK_NAME ADB] [SL:TIME seesei] ]
banking,balance,wobԑtumi akyerɛ me sika dodoɔ a aka wɔ me Calbank sikakorabea app no so?,42:49:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Calbank] ]
banking,balance,So wonim sika dodoɔ a ɛwɔ me Access sikakorabea?,29:35:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Access] ]
banking,balance,So wobԑtumi aka sika dodoɔ ɛwɔ me pɛnhyen nhyehyԑeԑ no mu seesei no ho asɛm akyerɛ me?,58:64:SL:TIME,[IN:balance [SL:TIME seesei] ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me GBC kaade no so?,25:28:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GBC] ]
banking,balance,Wobԑtumi aka sika a ɛwɔ me Access kaade no so ho asɛm akyerɛ me?,27:33:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Access] ]
banking,balance,Hwehwɛ me Ecobank akontaabu a ɛwɔ me sikakorabea no mu .,10:17:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Ecobank] ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me ABSA sikakorabea no so?,25:29:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ]
banking,balance,So sika bi wɔ me Amazon Pay no so anaa?,17:27:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Amazon Pay] ]
banking,balance,Mesrɛ wɔ sika bi wɔ me ABD account no so anaa?,23:26:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABD] ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me Zeepay account no so?,25:31:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Zeepay] ]
banking,balance,Wobԑtumi aka sika pɔtee a ɛwɔ me Bitcoin account no mu akyerɛ me?,33:40:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Bitcoin] ]
banking,balance,"Mesrɛ wo, wonim sika a aka wɔ me ABN AMRO savings account no so?","33:41:SL:BANK_NAME,42:57:SL:ACCOUNT_TYPE",[IN:balance [SL:BANK_NAME ABN AMRO] [SL:ACCOUNT_TYPE savings account] ]
banking,balance,Wonim sika a aka wɔ me Bank of Baroda account no so anaa?,23:37:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Bank of Baroda] ]
banking,balance,wobԑtumi aka sika dodoɔ pɔtee a mɛwɔ wɔ Capital Bank (Botswana) account no mu akyerɛ me?,"40:47:SL:BANK_NAME,54:62:SL:COUNTRY",[IN:balance [SL:BANK_NAME Capital] [SL:COUNTRY Botswana] ]
banking,balance,So sika a ɛwɔ me Stanbic sikakorabea no mu no dɔɔso sɛ mɛtumi di atɔ Benz nhwɛso foforo afe 2023?,"17:24:SL:BANK_NAME,92:96:SL:DATE",[IN:balance [SL:BANK_NAME Stanbic] [SL:DATE 2023] ]
banking,balance,So sika a ɛwɔ me Bank Al-Maghrib account no mu no dɔɔso sɛ mɛtumi di atɔ Samsung TV nhwɛso foforo afe 2024?,"17:32:SL:BANK_NAME,73:83:SL:SHOPPING_ITEM,102:106:SL:DATE",[IN:balance [SL:BANK_NAME Bank Al-Maghrib] [SL:SHOPPING_ITEM Samsung TV] [SL:DATE 2024] ]
banking,balance,Kyerɛ me sika dodoɔ a ɛwɔ me Banque Atlantique sikakorabea no so?,29:46:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Banque Atlantique] ]
banking,balance,Kyerɛ me sika dodoɔ a ɛwɔ me FDH Bank sikakorabea no so?,29:32:SL:BANK_NAME,[IN:balance [SL:BANK_NAME FDH] ]
banking,balance,So sika a ɛwɔ CitiBank account no betumi atua me abeefo badwemma afidie foforo no?,14:22:SL:BANK_NAME,[IN:balance [SL:BANK_NAME CitiBank] ]
banking,balance,Sika a ɛwɔ me Access Bank Rwanda account no betumi atua me nsou ka no?,"14:20:SL:BANK_NAME,26:32:SL:COUNTRY,59:66:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME Access] [SL:COUNTRY Rwanda] [SL:BILL_TYPE nsou ka] ]
banking,balance,So mɛtumi de sika a mɛwɔ wɔ me Telecel Cash mu no atɔ Jacoje pɛtia foforo no?,"31:43:SL:PAYMENT_COMPANY,54:66:SL:SHOPPING_ITEM",[IN:balance [SL:PAYMENT_COMPANY Telecel Cash] [SL:SHOPPING_ITEM Jacoje pɛtia] ]
banking,balance,mɛtumi de sika a mɛwɔ wɔ me ZeePay account mu no atua me ba sukuu ka no?,"28:34:SL:PAYMENT_COMPANY,60:68:SL:BILL_TYPE",[IN:balance [SL:PAYMENT_COMPANY ZeePay] [SL:BILL_TYPE sukuu ka] ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me MTN kotokuo no so?,25:36:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY MTN kotokuo] ]
banking,balance,Sika dodoɔ ahe na ɛwɔ me CalBank kiddie akontabuo no so?,25:32:SL:BANK_NAME,[IN:balance [SL:BANK_NAME CalBank] ]
banking,balance,Sika ahe na ɛwɔ me UMB sikakoeabea no so?,19:22:SL:BANK_NAME,[IN:balance [SL:BANK_NAME UMB] ]
banking,balance,So sika bi wɔ me UBA sikakorabea no so anaa?,17:20:SL:BANK_NAME,[IN:balance [SL:BANK_NAME UBA] ]
banking,balance,Sika ahe na aka wɔ me Bitcoin sikakorabea no so?,22:29:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Bitcoin] ]
banking,balance,wobԑtumi aka sika dodoɔ pɔtee a mɛwɔ wɔ OmniBSIC Sikakorabea no mu akyerɛ me?,40:48:SL:BANK_NAME,[IN:balance [SL:BANK_NAME OmniBSIC] ]
banking,balance,So mɛwɔ sika a ɛdɔɔso wɔ me Fidelity Sikakorabea no mu a mede bɛtɔ asukotwea adaka no?,28:36:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Fidelity] ]
banking,balance,So mɛwɔ sika a ɛdɔɔso wɔ me Bank of Africa Sikakorabea no mu a mede bɛtɔ iPhone 15 no?,"28:42:SL:BANK_NAME,73:82:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Bank of Africa] [SL:SHOPPING_ITEM iPhone 15] ]
banking,balance,So sika a ɛwɔ me Amazon akontaa no mu dɔɔso a mede betua PlayStation 5 foforo no ka?,"17:23:SL:PAYMENT_COMPANY,57:70:SL:SHOPPING_ITEM",[IN:balance [SL:PAYMENT_COMPANY Amazon] [SL:SHOPPING_ITEM PlayStation 5] ]
banking,balance,So me CalBank Sikakorabea no mu sika a aka no dɔɔso ma mɛtumi atua DSTV ketewa no ho ka?,"6:13:SL:BANK_NAME,67:87:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME CalBank] [SL:BILL_TYPE DSTV ketewa no ho ka] ]
banking,balance,So sika pii wɔ me ABSA Sikakorabea no mu a mede bɛtɔ me sini tekiti no?,18:22:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ABSA] ]
banking,balance,Mɛwɔ sika pii wɔ me UBA Sikakorabea no mu a mede bɛtua Zoomlion ka no?,"20:23:SL:BANK_NAME,55:66:SL:BILL_TYPE",[IN:balance [SL:BANK_NAME UBA] [SL:BILL_TYPE Zoomlion ka] ]
banking,balance,So wonim sika a ɛwɔ me Ecobank account no mu?,23:30:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Ecobank] ]
banking,balance,So wonim sika a ɛwɔ me Ezipay Ghana account no mu?,23:35:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Ezipay Ghana] ]
banking,balance,Sika ahe na ɛwɔ me WorldRemit account no so?,19:29:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY WorldRemit] ]
banking,balance,Mesrɛ wɔ sika bi wɔ me Hubtel account no so anaa?,23:29:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Hubtel] ]
banking,balance,Sika dodoɔ sɛn na aka wɔ me JUMIA Online account no so?,,[IN:balance ]
banking,balance,Wobԑtumi aka sika dodoɔ ahe na ɛwɔ me TransferGo account no so ama me?,38:48:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY TransferGo] ]
banking,balance,So mɛtumi ɛdi Ecobank app no so anya me sikasem nhyehyԑeԑ?,14:21:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Ecobank] ]
banking,balance,Mɛtumi ɛdi GCB Mobile App no so anya me sikasem nhyehyԑeԑ anaa?,11:14:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GCB] ]
banking,balance,Sika ahe na mɛwɔ wɔ me Paystar Ghana account no so?,23:36:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Paystar Ghana] ]
banking,balance,So mɛwɔ sika bɛboro 5000 cedis wɔ me Binance sikakorabea no mu?,"20:30:SL:MONEY,37:44:SL:BANK_NAME",[IN:balance [SL:MONEY 5000 cedis] [SL:BANK_NAME Binance] ]
banking,balance,Mɛwɔ sika nboro 100 cedis wɔ me CalBank App no so?,"16:25:SL:MONEY,32:39:SL:BANK_NAME",[IN:balance [SL:MONEY 100 cedis] [SL:BANK_NAME CalBank] ]
banking,balance,Hwɛ sika dodoɔ a ɛwɔ me Waya account no so.,24:28:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Waya] ]
banking,balance,Hwɛ sika dodoɔ a ɛwɔ me WorldRemit account no so.,24:34:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY WorldRemit] ]
banking,balance,Sika ahe na mɛwɔ wɔ me ItapCredit account no mu?,23:33:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY ItapCredit] ]
banking,balance,So ɛbɛyɛ yiye sɛ mede me sika a mede ato hɔ no bɛtɔ MacPro 2024?,"52:58:SL:SHOPPING_ITEM,59:63:SL:DATE",[IN:balance [SL:SHOPPING_ITEM MacPro] [SL:DATE 2024] ]
banking,balance,Hwɛ sɛ mɛtumi de sika a ɛwɔ me GhanaPay account no so atɔ me Amazon Premium nhyehyԑeԑ.,"31:39:SL:PAYMENT_COMPANY,61:85:SL:BILL_TYPE",[IN:balance [SL:PAYMENT_COMPANY GhanaPay] [SL:BILL_TYPE Amazon Premium nhyehyԑeԑ] ]
banking,balance,So sika a mɛwɔ wɔ me Consolidated Bank Ghana account hɔ no dɔɔso ma mɛtumi adi atu kwan anaa?,21:44:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Consolidated Bank Ghana] ]
banking,bill_balance,"Sԑ metua me GoogleOne akatua nhyehyԑeԑ no a, sika sԑn na ԑbԑka wɔ me aacount no mu?",12:28:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE GoogleOne akatua] ]
banking,bill_balance,Ma me nhu sika a ԑbԑka wɔ me momo no so sԑ meyi 50 GHS ma m’adamfo a,"29:33:SL:PAYMENT_COMPANY,48:54:SL:MONEY",[IN:bill_balance [SL:PAYMENT_COMPANY momo] [SL:MONEY 50 GHS] ]
banking,bill_balance,Sika sԑn na menya wɔ me Beige susu no mu?,24:29:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Beige] ]
banking,bill_balance,Hwԑ sԑ sika a aka wɔ me telecel cash no so no boro 100 GHS a,"24:36:SL:PAYMENT_COMPANY,51:58:SL:MONEY",[IN:bill_balance [SL:PAYMENT_COMPANY telecel cash] [SL:MONEY 100 GHS] ]
banking,bill_balance,"Wɔ Oforisuo bosome a atwa mu no, meyii 100 GHS firii me Stanbic sikakora account no mu. Sԑn na aka wɔ so?","3:28:SL:DATE,39:46:SL:MONEY,56:63:SL:BANK_NAME",[IN:bill_balance [SL:DATE Oforisuo bosome a atwa mu] [SL:MONEY 100 GHS] [SL:BANK_NAME Stanbic] ]
banking,bill_balance,"Sԑ metua me EA play akatua nhyehyԑeԑ no saa bosome yi a, me sika sԑn na ԑbԑka","12:26:SL:BILL_TYPE,44:53:SL:DATE",[IN:bill_balance [SL:BILL_TYPE EA play akatua] [SL:DATE bosome yi] ]
banking,bill_balance,"Metua me Prudential bank efietɔ bosea no a, sika sԑn na ԑbԑka?",9:19:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Prudential] ]
banking,bill_balance,"Sԑ metua me New York Times akatua nhyehyԑeԑ no ԑnnԑ a, me sika sԑn na ԑbԑka","12:33:SL:BILL_TYPE,47:51:SL:TIME",[IN:bill_balance [SL:BILL_TYPE New York Times akatua] [SL:TIME ԑnnԑ] ]
banking,bill_balance,Sika sԑn na aka wɔ me telecel fiber akatua nhyehyԑeԑ no so?,22:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE telecel fiber akatua] ]
banking,bill_balance,"Wɔ Ͻpԑnima bosome a atwa mu no, meyi 3000 GHS firii me Stanbic sikakora account no mu de manee me maame. Hwԑ sika a aka wɔ so ma me","3:27:SL:DATE,37:45:SL:MONEY,55:62:SL:BANK_NAME",[IN:bill_balance [SL:DATE Ͻpԑnima bosome a atwa mu] [SL:MONEY 3000 GHS] [SL:BANK_NAME Stanbic] ]
banking,bill_balance,Hwԑ sԑ sika a aka wɔ me Access bank sikakora account no so no boro 200 GHS a,"24:30:SL:BANK_NAME,67:74:SL:MONEY",[IN:bill_balance [SL:BANK_NAME Access] [SL:MONEY 200 GHS] ]
banking,bill_balance,Mepԑ sԑ mehu sika a na ԑwԑ me GCB kaade no so wɔ Ahinime bosome no mu,"30:33:SL:BANK_NAME,49:63:SL:DATE",[IN:bill_balance [SL:BANK_NAME GCB] [SL:DATE Ahinime bosome] ]
banking,bill_balance,"Wɔ Kitawonsa bosome mu no, na sika sԑn na ԑwɔ me Omni bank sikakora account no mu?","3:12:SL:DATE,49:53:SL:BANK_NAME",[IN:bill_balance [SL:DATE Kitawonsa] [SL:BANK_NAME Omni] ]
banking,bill_balance,Hwԑ sԑ sika a aka wɔ me Fidelity bank sikakora account no so no boro 350 GHS a,"24:32:SL:BANK_NAME,69:76:SL:MONEY",[IN:bill_balance [SL:BANK_NAME Fidelity] [SL:MONEY 350 GHS] ]
banking,bill_balance,Mepԑ sԑ mehu sika a na ԑwɔ me Zenith kaade no so wɔ Oforisuo bosome no mu,"30:36:SL:BANK_NAME,52:60:SL:DATE",[IN:bill_balance [SL:BANK_NAME Zenith] [SL:DATE Oforisuo] ]
banking,bill_balance,"Ahinime bosome a atwa mu yi no, meyii 700 GHS firii me Republic bank sikakora account no mu. Sԑn na aka wɔ so?","0:24:SL:DATE,38:45:SL:MONEY,55:63:SL:BANK_NAME",[IN:bill_balance [SL:DATE Ahinime bosome a atwa mu] [SL:MONEY 700 GHS] [SL:BANK_NAME Republic] ]
banking,bill_balance,"Metua me dan ka bosome yi a, sika sԑn na ԑbԑka?","9:15:SL:BILL_TYPE,16:25:SL:DATE",[IN:bill_balance [SL:BILL_TYPE dan ka] [SL:DATE bosome yi] ]
banking,bill_balance,Sika sԑn na aka wɔ me anyimam ahoɔden akatua nhyehyԑeԑ no so?,22:44:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE anyimam ahoɔden akatua] ]
banking,bill_balance,Hwԑ ԑka a mede wɔ me Spotify nhyehyԑeԑ no so,,[IN:bill_balance ]
banking,bill_balance,Ma me nhu sika a aka wɔ me Nsuo akatua nhyehyԑeԑ no so,27:38:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Nsuo akatua] ]
banking,bill_balance,Sika sԑn na aka wɔ me MTN momo no so?,22:30:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY MTN momo] ]
banking,bill_balance,"Wɔ Oforisuo bosome mu no, na sika sԑn na ԑwɔ me ADB account no mu?","3:18:SL:DATE,48:51:SL:BANK_NAME",[IN:bill_balance [SL:DATE Oforisuo bosome] [SL:BANK_NAME ADB] ]
banking,bill_balance,Mepԑ sԑ mehu sika a ԑbԑka sԑ metua me Netflix akatua nhyehyԑeԑ no bosome yi a,"38:62:SL:BILL_TYPE,66:75:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Netflix akatua nhyehyԑeԑ] [SL:DATE bosome yi] ]
banking,bill_balance,Ma me nhu sika a ԑbԑka sԑ metua ayaresa ka a mede no a,32:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ayaresa ka] ]
banking,bill_balance,Sika sԑn na aka wɔ me ba no sukuu fiisi a metuaa no afe n’ahyԑaseԑ no,"28:39:SL:BILL_TYPE,52:66:SL:DATE",[IN:bill_balance [SL:BILL_TYPE sukuu fiisi] [SL:DATE afe n’ahyԑaseԑ] ]
banking,bill_balance,Sika sԑn na aka wɔ me telecel Cash no so?,22:34:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY telecel Cash] ]
banking,bill_balance,Mepԑ sԑ mehu sika a aka wɔ me ADB account no mu,30:33:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME ADB] ]
banking,bill_balance,"Sԑ metua me dstv akatua nhyehyԑeԑ no saa bosome yi a, me sika sԑn na ԑbԑka","12:23:SL:BILL_TYPE,41:50:SL:DATE",[IN:bill_balance [SL:BILL_TYPE dstv akatua] [SL:DATE bosome yi] ]
banking,bill_balance,Sika sԑn na aka sԑ metua wɔ bosea a megyee sԑ mede bԑtɔ hyԑn no so?,,[IN:bill_balance ]
banking,bill_balance,Hwԑ ԑka a mede wɔ me Stanbic account no so?,21:28:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Stanbic] ]
banking,bill_balance,Ma me nhu sika a aka sԑ metua wɔ bosea a mebɔɔ sԑ mede bԑkɔ sukuu no so,,[IN:bill_balance ]
banking,bill_balance,Sika sԑn na aka wɔ me Airtel Tigo cash no so?,22:38:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Airtel Tigo cash] ]
banking,bill_balance,"Wɔ Ayԑwohommɔbɔ bosome mu no, na sika sԑn na ԑwɔ me Ecobank account no mu?","3:15:SL:DATE,52:59:SL:BANK_NAME",[IN:bill_balance [SL:DATE Ayԑwohommɔbɔ] [SL:BANK_NAME Ecobank] ]
banking,bill_balance,Mepԑ sԑ mehu sika a ԑbԑka sԑ metua me bosea no mu ɔha nkyԑmu aduonu a,50:67:SL:NUMBER,[IN:bill_balance [SL:NUMBER ɔha nkyԑmu aduonu] ]
banking,bill_balance,Ma me nhu sika a ԑbԑka sԑ metua me maame ayaresa ka no ɔha nkyԑmu du a,"41:51:SL:BILL_TYPE,55:68:SL:NUMBER",[IN:bill_balance [SL:BILL_TYPE ayaresa ka] [SL:NUMBER ɔha nkyԑmu du] ]
banking,bill_balance,Sika sԑn na aka wɔ me apɔmuden sukuu akatua nhyehyԑeԑ a metua no so,22:43:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE apɔmuden sukuu akatua] ]
banking,bill_balance,"Wɔ Ͻpԑnima bosome mu no, na sika sԑn na ԑwɔ me Old Mutual sikakora account no mu?",3:10:SL:DATE,[IN:bill_balance [SL:DATE Ͻpԑnima] ]
banking,bill_balance,Mepԑ sԑ mehu sika a aka wɔ me Stanbic account no mu,30:37:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Stanbic] ]
banking,bill_balance,"Sԑ metua me amazon prime akatua nhyehyԑeԑ no saa bosome yi a, me sika sԑn na ԑbԑka","12:31:SL:BILL_TYPE,49:58:SL:DATE",[IN:bill_balance [SL:BILL_TYPE amazon prime akatua] [SL:DATE bosome yi] ]
banking,bill_balance,"Metua me Calbank bosea no a, sika sԑn na ԑbԑka?",9:16:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME Calbank] ]
banking,bill_balance,"Sԑ metua me Daily Graphic akatua nhyehyԑeԑ no ԑnnԑ a, me sika sԑn na ԑbԑka","12:32:SL:BILL_TYPE,46:50:SL:TIME",[IN:bill_balance [SL:BILL_TYPE Daily Graphic akatua] [SL:TIME ԑnnԑ] ]
banking,bill_balance,Sika sԑn na aka wɔ me MTN boraodband akatua nhyehyԑeԑ no so?,22:43:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE MTN boraodband akatua] ]
banking,bill_balance,Hwԑ ԑka a mede wɔ me Apple Music nhyehyԑeԑ no so?,,[IN:bill_balance ]
banking,bill_balance,Ma me nhu sika a aka wɔ me Zoomlion nwura sesa akatua nhyehyԑeԑ no so,27:53:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE Zoomlion nwura sesa akatua] ]
banking,bill_balance,Ma me nhu sika a ԑbԑka sԑ metua me TV license ka a mede no a,35:45:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE TV license] ]
banking,bill_balance,"Wɔ Ͻpԑnima bosome mu no, na sika sԑn na ԑwɔ me Stanchart account no mu?","3:10:SL:DATE,47:56:SL:BANK_NAME",[IN:bill_balance [SL:DATE Ͻpԑnima] [SL:BANK_NAME Stanchart] ]
banking,bill_balance,Mepԑ sԑ mehu sika a ԑbԑka sԑ metua me Hulu akatua nhyehyԑeԑ no bosome yi a,"38:49:SL:BILL_TYPE,63:72:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Hulu akatua] [SL:DATE bosome yi] ]
banking,bill_balance,"Sԑ metua me Disney+ akatua nhyehyԑeԑ no bosome yi a, sika sԑn na ԑbԑka?","12:26:SL:BILL_TYPE,40:49:SL:DATE",[IN:bill_balance [SL:BILL_TYPE Disney+ akatua] [SL:DATE bosome yi] ]
banking,bill_balance,Sika sԑn na aka sԑ me tua ansa na me nsa aka me Udemy CyberSecurity abodin krataa no?,,[IN:bill_balance ]
banking,bill_balance,Sika sԑn na aka wɔ me Payoneer account no so?,22:30:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Payoneer] ]
banking,bill_balance,Mepԑ sԑ mehu sika a aka wɔ me Paypal account no mu,30:36:SL:PAYMENT_COMPANY,[IN:bill_balance [SL:PAYMENT_COMPANY Paypal] ]
