domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,balance,Tell me the balance of the money in my bank account now,50:57:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,What is the total amount of money in my Fidelity bank account?,45:53:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Fidelity] ],BANK_NAME: Fidelity,hau
banking,balance,how can I check the remaining money in my savings account?,,[IN:balance ],,hau
banking,balance,I want you to tell me the balance of the money in my bank account right now,60:67:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,How do I check the total amount in my Taj bank account?,47:50:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Taj] ],BANK_NAME: Taj,hau
banking,balance,How do I know that the money I sent you has not gone into your bank account?,,[IN:balance ],,hau
banking,balance,How many naira do I have in my Gt bank account?,"6:11:SL:CURRENCY,57:59:SL:BANK_NAME",[IN:balance [SL:CURRENCY naira] [SL:BANK_NAME Gt] ],CURRENCY: naira $$ BANK_NAME: Gt,hau
banking,balance,How much do I have in my Gt bank account?,51:53:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Gt] ],BANK_NAME: Gt,hau
banking,balance,Or can you tell me the balance of the money in my bank account right now,62:69:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,Or can you tell me the balance of the money in my bank account right now,62:69:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,Can you tell me the total amount in my Zenith bank account?,54:60:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Zenith] ],BANK_NAME: Zenith,hau
banking,balance,what is the easiest way to check the money in the bank account of GT bank?,72:74:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GT] ],BANK_NAME: GT,hau
banking,balance,what do i have in my bank account now,33:40:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,what is the total amount of money in my Fidelity bank account?,40:48:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Fidelity] ],BANK_NAME: Fidelity,hau
banking,balance,what is the total amount of money in my bank account in Jaiz?,40:44:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Jaiz] ],BANK_NAME: Jaiz,hau
banking,balance,what is the total amount of money in Taj's bank account?,40:43:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Taj] ],BANK_NAME: Taj,hau
banking,balance,what is the total amount of money in Zenith's bank account?,40:46:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Zenith] ],BANK_NAME: Zenith,hau
banking,balance,what is the total account balance in my current bank account?,46:53:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,How much do I have in my Gt bank account?,"0:5:SL:CURRENCY,51:53:SL:BANK_NAME",[IN:balance [SL:CURRENCY Naira] [SL:BANK_NAME Gt] ],CURRENCY: Naira $$ BANK_NAME: Gt,hau
banking,balance,How much money is left in my bank account right now?,"0:5:SL:CURRENCY,55:62:SL:TIME",[IN:balance [SL:CURRENCY Naira] [SL:TIME a yanzu] ],CURRENCY: Naira $$ TIME: a yanzu,hau
banking,balance,How much do I have in my Gt bank account?,45:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Gt] ],BANK_NAME: Gt,hau
banking,balance,how much money I have in my bank account,,[IN:balance ],,hau
banking,balance,how much money is left in my bank account now?,49:56:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,is there enough naira in my access bank account to buy a new purse,"20:25:SL:CURRENCY,42:48:SL:BANK_NAME,72:76:SL:SHOPPING_ITEM",[IN:balance [SL:CURRENCY Naira] [SL:BANK_NAME Access] [SL:SHOPPING_ITEM jaka] ],CURRENCY: Naira $$ BANK_NAME: Access $$ SHOPPING_ITEM: jaka,hau
banking,balance,is there enough naira in my zenith bank account to buy a new bag,"20:25:SL:CURRENCY,42:48:SL:BANK_NAME,72:76:SL:SHOPPING_ITEM",[IN:balance [SL:CURRENCY Naira] [SL:BANK_NAME zenith] [SL:SHOPPING_ITEM jaka] ],CURRENCY: Naira $$ BANK_NAME: zenith $$ SHOPPING_ITEM: jaka,hau
banking,balance,Is there money in the traveler's savings account,,[IN:balance ],,hau
banking,balance,Is there a lot of money in the traveler's savings account,,[IN:balance ],,hau
banking,balance,Do I have enough money in my Access bank account to buy this watch?,"47:53:SL:BANK_NAME,73:78:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Access] [SL:SHOPPING_ITEM agogo] ],BANK_NAME: Access $$ SHOPPING_ITEM: agogo,hau
banking,balance,Do I have enough money in my bank account to buy this watch?,"47:49:SL:BANK_NAME,69:74:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME GT] [SL:SHOPPING_ITEM agogo] ],BANK_NAME: GT $$ SHOPPING_ITEM: agogo,hau
banking,balance,Do I have enough money in my Jaiz bank account to buy this watch?,"47:51:SL:BANK_NAME,71:76:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Jaiz] [SL:SHOPPING_ITEM agogo] ],BANK_NAME: Jaiz $$ SHOPPING_ITEM: agogo,hau
banking,balance,Do I have enough money in my UBA account to buy this watch?,"47:50:SL:BANK_NAME,70:75:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME UBA] [SL:SHOPPING_ITEM agogo] ],BANK_NAME: UBA $$ SHOPPING_ITEM: agogo,hau
banking,balance,How many Naira do I have in my Gt bank account?,"5:10:SL:CURRENCY,56:58:SL:BANK_NAME",[IN:balance [SL:CURRENCY Naira] [SL:BANK_NAME Gt] ],CURRENCY: Naira $$ BANK_NAME: Gt,hau
banking,balance,how can I check if there is enough money in the traveler's account,,[IN:balance ],,hau
banking,balance,You can check if there is enough money in the traveler's account,,[IN:balance ],,hau
banking,balance,You can tell me the balance of the money in my bank account now,59:66:SL:TIME,[IN:balance [SL:TIME a yanzu] ],TIME: a yanzu,hau
banking,balance,Can I have a hundred thousand in my Diamond account?,"14:23:SL:MONEY,45:52:SL:BANK_NAME",[IN:balance [SL:MONEY dubu dari] [SL:BANK_NAME Diamond] ],MONEY: dubu dari $$ BANK_NAME: Diamond,hau
banking,balance,Tell me how much I have in my Fidelity bank account?,54:62:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Fidelity] ],BANK_NAME: Fidelity,hau
banking,balance,what is the total amount of money in my bank account of GT?,40:42:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GT] ],BANK_NAME: GT,hau
banking,balance,what is the total amount of money in my union bank account?,40:45:SL:BANK_NAME,[IN:balance [SL:BANK_NAME union] ],BANK_NAME: union,hau
banking,balance,Do I have enough money in my Fidelity bank account to buy this watch?,"47:55:SL:BANK_NAME,75:80:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME Fidelity] [SL:SHOPPING_ITEM agogo] ],BANK_NAME: Fidelity $$ SHOPPING_ITEM: agogo,hau
banking,balance,Do I have enough money in my Jaiz bank account to buy this car?,47:51:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Jaiz] ],BANK_NAME: Jaiz,hau
banking,balance,Do I have enough money in my UBA bank account to buy new shoes,"42:45:SL:BANK_NAME,67:74:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME UBA] [SL:SHOPPING_ITEM takalmi] ],BANK_NAME: UBA $$ SHOPPING_ITEM: takalmi,hau
banking,balance,Can you tell me if there is enough money in my UBA bank account to buy new shoes,"57:60:SL:BANK_NAME,82:89:SL:SHOPPING_ITEM",[IN:balance [SL:BANK_NAME UBA] [SL:SHOPPING_ITEM takalmi] ],BANK_NAME: UBA $$ SHOPPING_ITEM: takalmi,hau
banking,bill_balance,How much will I have to pay this month?,"2:14:SL:DATE,33:66:SL:BILL_TYPE",[IN:bill_balance [SL:DATE wannan watan] [SL:BILL_TYPE kuɗin iskar gas da wutar lantarki] ],DATE: wannan watan $$ BILL_TYPE: kuɗin iskar gas da wutar lantarki,hau
banking,bill_balance,Dear God can you tell me how much is my dstv and netflix?,39:60:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin dstv da netflix] ],BILL_TYPE: kuɗin dstv da netflix,hau
banking,bill_balance,Can you see my total electricity bill for this year?,"25:45:SL:BILL_TYPE,49:64:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan shekarar] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan shekarar,hau
banking,bill_balance,Check if I have paid the water bill and gotv for this month?,"20:39:SL:BILL_TYPE,43:55:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwan da gotv] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwan da gotv $$ DATE: wannan watan,hau
banking,bill_balance,What is the total netflix revenue?,22:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin netflix] ],BILL_TYPE: kuɗin netflix,hau
banking,bill_balance,How much is the total cost of netflix?,22:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin netflix] ],BILL_TYPE: kuɗin netflix,hau
banking,bill_balance,How much should I pay for the dstv?,17:27:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] ],BILL_TYPE: kuɗin dstv,hau
banking,bill_balance,How much will I have to pay this month?,"7:19:SL:DATE,38:71:SL:BILL_TYPE",[IN:bill_balance [SL:DATE wannan watan] [SL:BILL_TYPE kuɗin iskar gas da wutar lantarki] ],DATE: wannan watan $$ BILL_TYPE: kuɗin iskar gas da wutar lantarki,hau
banking,bill_balance,How much gas will I have to pay this month?,"7:19:SL:DATE,38:53:SL:BILL_TYPE",[IN:bill_balance [SL:DATE wannan watan] [SL:BILL_TYPE kuɗin iskar gas] ],DATE: wannan watan $$ BILL_TYPE: kuɗin iskar gas,hau
banking,bill_balance,How much will I have to pay this month?,"7:19:SL:DATE,38:66:SL:BILL_TYPE",[IN:bill_balance [SL:DATE wannan watan] [SL:BILL_TYPE kuɗin ruwa da wutar lantarki] ],DATE: wannan watan $$ BILL_TYPE: kuɗin ruwa da wutar lantarki,hau
banking,bill_balance,How much is the three-month gas bill?,"13:28:SL:BILL_TYPE,36:44:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin iskar gas] [SL:DATE wata uku] ],BILL_TYPE: kuɗin iskar gas $$ DATE: wata uku,hau
banking,bill_balance,How much is the store's electricity cost?,13:34:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarkin] ],BILL_TYPE: kuɗin wutar lantarkin,hau
banking,bill_balance,Can you check if I paid for the netflix?,29:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin netflix] ],BILL_TYPE: kuɗin netflix,hau
banking,bill_balance,Can you check if I have paid the water bill this month?,"29:39:SL:BILL_TYPE,41:53:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,Can you check if I have paid my electricity bill this month?,"29:50:SL:BILL_TYPE,51:63:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarkin] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin wutar lantarkin $$ DATE: wannan watan,hau
banking,bill_balance,Can you tell me how much is the two month gotv?,"29:39:SL:BILL_TYPE,44:53:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin gotv] [SL:DATE wata biyu] ],BILL_TYPE: kuɗin gotv $$ DATE: wata biyu,hau
banking,bill_balance,Please tell me how much is my dstv fee this month?,"32:42:SL:BILL_TYPE,51:63:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin dstv $$ DATE: wannan watan,hau
banking,bill_balance,Please tell me how much is my dstv?,32:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] ],BILL_TYPE: kuɗin dstv,hau
banking,bill_balance,Please tell me how much is my gas bill?,32:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gas] ],BILL_TYPE: kuɗin gas,hau
banking,bill_balance,Please tell me how much is my gas bill?,32:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gas] ],BILL_TYPE: kuɗin gas,hau
banking,bill_balance,Please tell me how much is the gas?,32:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gas] ],BILL_TYPE: kuɗin gas,hau
banking,bill_balance,Please tell me how much is my gotv?,32:42:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gotv] ],BILL_TYPE: kuɗin gotv,hau
banking,bill_balance,Please tell me how much I have to pay this month,"33:43:SL:BILL_TYPE,44:56:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,God's man tell me how much to charge for gas and water,40:63:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa da iskar gas] ],BILL_TYPE: kuɗin ruwa da iskar gas,hau
banking,bill_balance,How much is my gas bill?,18:33:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin iskar gas] ],BILL_TYPE: kuɗin iskar gas,hau
banking,bill_balance,My God how much will I pay rent this month,"24:34:SL:BILL_TYPE,35:47:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,Dear God can you tell me how much is my dstv for this month?,"40:50:SL:BILL_TYPE,59:71:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin dstv $$ DATE: wannan watan,hau
banking,bill_balance,please let me know how much is my gas bill,32:41:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gas] ],BILL_TYPE: kuɗin gas,hau
banking,bill_balance,See how much I pay rent this week,"23:33:SL:BILL_TYPE,34:46:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan satin] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan satin,hau
banking,bill_balance,See how much I have to pay this month,"23:33:SL:BILL_TYPE,34:46:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,See how much I have to pay for electricity this month,"23:43:SL:BILL_TYPE,44:56:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan watan,hau
banking,bill_balance,Tell me how much is my phone bill?,27:37:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin waya] ],BILL_TYPE: kuɗin waya,hau
banking,bill_balance,Tell me how much I will pay rent this month,"23:33:SL:BILL_TYPE,34:46:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,I want to know how much I will pay rent this month,39:51:SL:DATE,[IN:bill_balance [SL:DATE wannan watan] ],DATE: wannan watan,hau
banking,bill_balance,How much will I pay for rent this month?,"15:25:SL:BILL_TYPE,26:38:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,How much do I have to pay for the water?,,[IN:bill_balance ],,hau
banking,bill_balance,How much will I have to pay for electricity this week?,"15:35:SL:BILL_TYPE,36:48:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan satin] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan satin,hau
banking,bill_balance,How will I pay my electricity bill this month?,"15:35:SL:BILL_TYPE,36:48:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan watan,hau
banking,bill_balance,How will I pay my electricity bill?,15:35:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] ],BILL_TYPE: kuɗin wutar lantarki,hau
banking,bill_balance,What is my total dstv bill for this month?,"23:33:SL:BILL_TYPE,40:52:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin dstv $$ DATE: wannan watan,hau
banking,bill_balance,What is the total cost of dstv?,23:33:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin dstv] ],BILL_TYPE: kuɗin dstv,hau
banking,bill_balance,What is the total electricity bill for that year?,"23:43:SL:BILL_TYPE,47:62:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan shekarar] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan shekarar,hau
banking,bill_balance,By God how much should I pay for water and electricity?,24:52:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa da wutar lantarki] ],BILL_TYPE: kuɗin ruwa da wutar lantarki,hau
banking,bill_balance,how much will I pay for the lanatrkin?,,[IN:bill_balance ],,hau
banking,bill_balance,By God how much should I pay electricity bill?,24:44:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] ],BILL_TYPE: kuɗin wutar lantarki,hau
banking,bill_balance,how much money do I have left to pay for my toilet bill?,"0:5:SL:CURRENCY,33:44:SL:BILL_TYPE",[IN:bill_balance [SL:CURRENCY naira] [SL:BILL_TYPE kudin ruwan] ],CURRENCY: naira $$ BILL_TYPE: kudin ruwan,hau
banking,bill_balance,Tell me how much I will pay for rent.,23:33:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] ],BILL_TYPE: kuɗin ruwa,hau
banking,bill_balance,how much is our water bill this month?,"8:18:SL:BILL_TYPE,26:38:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kudin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kudin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,Tell me how much I will pay for water and electricity.,23:51:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa da wutar lantarki] ],BILL_TYPE: kuɗin ruwa da wutar lantarki,hau
banking,bill_balance,How much to pay for gas and phone bills,16:36:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE kuɗin gas da na waya] ],BILL_TYPE: kuɗin gas da na waya,hau
banking,bill_balance,how much is the average monthly water bill?,"8:13:SL:CURRENCY,29:39:SL:BILL_TYPE",[IN:bill_balance [SL:CURRENCY naira] [SL:BILL_TYPE kudin ruwa] ],CURRENCY: naira $$ BILL_TYPE: kudin ruwa,hau
banking,bill_balance,How much is the total water bill this week,"34:38:SL:DISH_OR_FOOD,39:51:SL:DATE",[IN:bill_balance [SL:DISH_OR_FOOD ruwa] [SL:DATE wannan satin] ],DISH_OR_FOOD: ruwa $$ DATE: wannan satin,hau
banking,bill_balance,How much is the total water bill this month,39:51:SL:DATE,[IN:bill_balance [SL:DATE wannan watan] ],DATE: wannan watan,hau
banking,bill_balance,How much is the total cost of water?,34:38:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD ruwa] ],DISH_OR_FOOD: ruwa,hau
banking,bill_balance,How much is my total electricity bill this month,49:61:SL:DATE,[IN:bill_balance [SL:DATE wannan watan] ],DATE: wannan watan,hau
banking,bill_balance,How much will I pay rent this week,"14:24:SL:BILL_TYPE,25:37:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan satin] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan satin,hau
banking,bill_balance,How much will I pay rent this month,"14:24:SL:BILL_TYPE,25:37:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin ruwa] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin ruwa $$ DATE: wannan watan,hau
banking,bill_balance,How much will I pay for electricity this month,"14:34:SL:BILL_TYPE,35:47:SL:DATE",[IN:bill_balance [SL:BILL_TYPE kuɗin wutar lantarki] [SL:DATE wannan watan] ],BILL_TYPE: kuɗin wutar lantarki $$ DATE: wannan watan,hau
