domain,intent,text,spans,logical_form,xtreme-up,source_language
banking,balance,How much money is left in my Union bank account?,35:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ilè-ìfowópamọ́ Union] ],BANK_NAME: ilè-ìfowópamọ́ Union,yor
banking,balance,Remind me how much is left in my bank account.,,[IN:balance ],,yor
banking,balance,Do I have enough dollars in my Dollar wallet?,"13:18:SL:CURRENCY,33:54:SL:ACCOUNT_TYPE",[IN:balance [SL:CURRENCY dọ́là] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],CURRENCY: dọ́là $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,Do I still have money in my Current account?,21:35:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpamọ́ Current] ],ACCOUNT_TYPE: àpamọ́ Current,yor
banking,balance,I want to know the total amount left in my Union Bank wallet.,49:60:SL:BANK_NAME,[IN:balance [SL:BANK_NAME báǹkì Union] ],BANK_NAME: báǹkì Union,yor
banking,balance,Tell me how much is left in my Zenith wallet.,35:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME báǹkì Zenith] ],BANK_NAME: báǹkì Zenith,yor
banking,balance,How much money is in my Zenith wallet?,37:43:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Zenith] ],BANK_NAME: Zenith,yor
banking,balance,Tell me how much I have saved in my GTB wallet.,39:42:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GTB] ],BANK_NAME: GTB,yor
banking,balance,I want to know the amount in my Access wallet.,41:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Access] ],BANK_NAME: Access,yor
banking,balance,Please calculate the balance in my TitanTrust wallet.,48:58:SL:BANK_NAME,[IN:balance [SL:BANK_NAME TitanTrust] ],BANK_NAME: TitanTrust,yor
banking,balance,I want to know how much money is left in my Union wallet.,42:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Union] ],BANK_NAME: Union,yor
banking,balance,Do I have any money left in my Union savings account?,34:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ilè ìfowópamọ́ Union] ],BANK_NAME: ilè ìfowópamọ́ Union,yor
banking,balance,"Do I have 200,000 in my FirstBank wallet?","12:20:SL:MONEY,41:50:SL:BANK_NAME","[IN:balance [SL:MONEY ₦200,000] [SL:BANK_NAME FirstBank] ]","MONEY: ₦200,000 $$ BANK_NAME: FirstBank",yor
banking,balance,Check my GTB wallet and tell me how much I have there.,18:21:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GTB] ],BANK_NAME: GTB,yor
banking,balance,Who is in my Geegpay wallet?,32:39:SL:PAYMENT_COMPANY,[IN:balance [SL:PAYMENT_COMPANY Geegpay] ],PAYMENT_COMPANY: Geegpay,yor
banking,balance,How much is the total amount I have in my Wema wallet?,50:54:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Wema] ],BANK_NAME: Wema,yor
banking,balance,What's left in my Zenith wallet?,30:36:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Zenith] ],BANK_NAME: Zenith,yor
banking,balance,"I want to buy clothes, what do I have in my Access wallet?","10:13:SL:SHOPPING_ITEM,37:58:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM aṣọ] [SL:BANK_NAME ilé-ìfowópamọ́ Access] ],SHOPPING_ITEM: aṣọ $$ BANK_NAME: ilé-ìfowópamọ́ Access,yor
banking,balance,"If I withdraw 3,000 from my Zenith wallet, how much will be left?","12:18:SL:MONEY,44:50:SL:BANK_NAME","[IN:balance [SL:MONEY ₦3,000] [SL:BANK_NAME Zenith] ]","MONEY: ₦3,000 $$ BANK_NAME: Zenith",yor
banking,balance,Can you check my Lotus wallet to see how much is left?,28:33:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Lotus] ],BANK_NAME: Lotus,yor
banking,balance,How much do I have in my UBA account?,25:34:SL:BANK_NAME,[IN:balance [SL:BANK_NAME báǹkì UBA] ],BANK_NAME: báǹkì UBA,yor
banking,balance,Is there any money left in my Dollar wallet?,15:36:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,Tell me how much is left in my GTB account.,27:30:SL:BANK_NAME,[IN:balance [SL:BANK_NAME GTB] ],BANK_NAME: GTB,yor
banking,balance,What is currently in my Access folder?,"0:18:SL:TIME,44:50:SL:BANK_NAME",[IN:balance [SL:TIME Lọ́wọ́lọ́wọ́ báyìí] [SL:BANK_NAME Access] ],TIME: Lọ́wọ́lọ́wọ́ báyìí $$ BANK_NAME: Access,yor
banking,balance,And is there any money left in my Jaiz wallet?,35:39:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Jaiz] ],BANK_NAME: Jaiz,yor
banking,balance,"I want to pay my client, remind me of the amount left in my Access bank account.",68:88:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ìlé ifowopamọ Access] ],BANK_NAME: ìlé ifowopamọ Access,yor
banking,balance,"If I withdraw 10,000 naira from my Current wallet, how much will be left?","12:33:SL:MONEY,44:66:SL:ACCOUNT_TYPE",[IN:balance [SL:MONEY ẹgbẹ̀rún mẹ́wàá náírà] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Current] ],MONEY: ẹgbẹ̀rún mẹ́wàá náírà $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Current,yor
banking,balance,What's in my Dollar wallet?,17:38:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,Do I still have a total of N3 million in my Savings and Current account?,"33:53:SL:MONEY,59:81:SL:ACCOUNT_TYPE,86:93:SL:ACCOUNT_TYPE",[IN:balance [SL:MONEY mílíọ̀nù mẹ́ta náírà] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Savings] [SL:ACCOUNT_TYPE Current] ],MONEY: mílíọ̀nù mẹ́ta náírà $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Savings $$ ACCOUNT_TYPE: Current,yor
banking,balance,How much money did I have in my savings account last month?,"3:14:SL:DATE,34:56:SL:ACCOUNT_TYPE",[IN:balance [SL:DATE oṣù tó kọjá] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Savings] ],DATE: oṣù tó kọjá $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Savings,yor
banking,balance,Remind me how much was in my Dollar savings account last month.,"29:46:SL:ACCOUNT_TYPE,53:66:SL:DATE",[IN:balance [SL:ACCOUNT_TYPE àpamọ́ owó Dollar] [SL:DATE oṣù tí ó kọjá] ],ACCOUNT_TYPE: àpamọ́ owó Dollar $$ DATE: oṣù tí ó kọjá,yor
banking,balance,"I have to know if I have about 6,000 naira in my Wema bank safe.","29:49:SL:MONEY,62:81:SL:BANK_NAME",[IN:balance [SL:MONEY ẹgbẹ̀rún mẹ́fà náírà] [SL:BANK_NAME ilé ìfowópamọ́ Wema] ],MONEY: ẹgbẹ̀rún mẹ́fà náírà $$ BANK_NAME: ilé ìfowópamọ́ Wema,yor
banking,balance,Please put the remaining amount in my Dollar wallet.,30:51:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,Add up the amount in my Firstbank safe deposit box from the last six months.,"45:54:SL:BANK_NAME,63:79:SL:DATE",[IN:balance [SL:BANK_NAME Firstbank] [SL:DATE oṣù mẹ́fà sẹ́yìn] ],BANK_NAME: Firstbank $$ DATE: oṣù mẹ́fà sẹ́yìn,yor
banking,balance,"At the end of April, how much money was left in my student's bank account at Wema Bank?","9:18:SL:DATE,47:63:SL:ACCOUNT_TYPE,70:89:SL:BANK_NAME",[IN:balance [SL:DATE oṣù Kẹrin] [SL:ACCOUNT_TYPE àpamọ́ akẹ́ẹ̀kọ́] [SL:BANK_NAME ilé ìfowópamọ́ Wema] ],DATE: oṣù Kẹrin $$ ACCOUNT_TYPE: àpamọ́ akẹ́ẹ̀kọ́ $$ BANK_NAME: ilé ìfowópamọ́ Wema,yor
banking,balance,I want to know if I have 3 million naira in my Zenith bank account.,"28:48:SL:MONEY,61:81:SL:BANK_NAME",[IN:balance [SL:MONEY mílíọ̀nù mẹ́ta náírà] [SL:BANK_NAME ìlé ifowopamọ Zenith] ],MONEY: mílíọ̀nù mẹ́ta náírà $$ BANK_NAME: ìlé ifowopamọ Zenith,yor
banking,balance,"If I get two million naira, how much will be left in my bank account?",13:32:SL:MONEY,[IN:balance [SL:MONEY mílíọ̀nù méjì naira] ],MONEY: mílíọ̀nù méjì naira,yor
banking,balance,Check the amount left in my Union wallet.,42:47:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Union] ],BANK_NAME: Union,yor
banking,balance,I want to know how much I have in my Union Bank safe deposit box.,35:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ilé ìfowópamọ́ Union] ],BANK_NAME: ilé ìfowópamọ́ Union,yor
banking,balance,Check the amount left in my bank account.,,[IN:balance ],,yor
banking,balance,Do I still have money in my savings account?,22:36:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpamọ́ Savings] ],ACCOUNT_TYPE: àpamọ́ Savings,yor
banking,balance,"Do I have about 3,000 naira in my bank account?",12:32:SL:MONEY,[IN:balance [SL:MONEY ẹgbẹ̀rún mẹ́ta naira] ],MONEY: ẹgbẹ̀rún mẹ́ta naira,yor
banking,balance,The money was in my Zenith bank wallet from about three months ago.,"32:44:SL:BANK_NAME,57:73:SL:DATE",[IN:balance [SL:BANK_NAME Zenith báǹkì] [SL:DATE oṣù mẹ́ta sẹ́yìn] ],BANK_NAME: Zenith báǹkì $$ DATE: oṣù mẹ́ta sẹ́yìn,yor
banking,balance,"Let me see if I have 100,000 in my Access bank, to buy clothes ","25:33:SL:MONEY,41:53:SL:BANK_NAME,66:69:SL:SHOPPING_ITEM","[IN:balance [SL:MONEY ₦100,000] [SL:BANK_NAME Access banki] [SL:SHOPPING_ITEM aṣọ] ]","MONEY: ₦100,000 $$ BANK_NAME: Access banki $$ SHOPPING_ITEM: aṣọ",yor
banking,balance,How much is left in my dorm wallet?,18:37:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ dorm] ],ACCOUNT_TYPE: àpò ìfowópamọ́ dorm,yor
banking,balance,I want to know how much is in my Diamond wallet,29:51:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ilè-ìfowópamọ́ Diamond] ],BANK_NAME: ilè-ìfowópamọ́ Diamond,yor
banking,balance,Is there any money left in my student's wallet?,29:53:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ akẹ́kọ̀ọ́] ],ACCOUNT_TYPE: àpò ìfowópamọ́ akẹ́kọ̀ọ́,yor
banking,balance,"Do you have N2,000 left in my bank account?",49:68:SL:MONEY,[IN:balance [SL:MONEY ẹgbẹ̀rún méjì Náírà] ],MONEY: ẹgbẹ̀rún méjì Náírà,yor
banking,balance,"At the end of February, how much was left in my Wema wallet?","9:17:SL:DATE,43:62:SL:BANK_NAME",[IN:balance [SL:DATE oṣù Kejì] [SL:BANK_NAME ilé-ìfowópamọ́ Wema] ],DATE: oṣù Kejì $$ BANK_NAME: ilé-ìfowópamọ́ Wema,yor
banking,balance,"I have a salary, how much is the total amount I have in my Wema wallet?",70:74:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Wema] ],BANK_NAME: Wema,yor
banking,balance,"I have sent 10,000 to my customer, how much is left in my Union bank account?","9:24:SL:MONEY,69:89:SL:BANK_NAME",[IN:balance [SL:MONEY ẹgbẹ̀rún mẹ́wàá] [SL:BANK_NAME ilè-ìfowópamọ́ Union] ],MONEY: ẹgbẹ̀rún mẹ́wàá $$ BANK_NAME: ilè-ìfowópamọ́ Union,yor
banking,balance,"I want to buy another phone, what is in my Access wallet?","10:15:SL:SHOPPING_ITEM,45:66:SL:BANK_NAME",[IN:balance [SL:SHOPPING_ITEM fóònù] [SL:BANK_NAME ilè-ìfowópamọ́ Access] ],SHOPPING_ITEM: fóònù $$ BANK_NAME: ilè-ìfowópamọ́ Access,yor
banking,balance,"In my Jaiz wallet, tell me how much money I have there?",25:29:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Jaiz] ],BANK_NAME: Jaiz,yor
banking,balance,"I have a salary, how much is the total amount I have in my Zenith wallet?",70:76:SL:BANK_NAME,[IN:balance [SL:BANK_NAME Zenith] ],BANK_NAME: Zenith,yor
banking,balance,How much money do I have in my Dollar wallet?,32:53:SL:ACCOUNT_TYPE,[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,"Do I still have $3,000 in my Dollar wallet?","17:23:SL:MONEY,29:50:SL:ACCOUNT_TYPE","[IN:balance [SL:MONEY $3,000] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ]","MONEY: $3,000 $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar",yor
banking,balance,Is my balance in my bank account $500?,"51:59:SL:COUNTRY,63:67:SL:MONEY",[IN:balance [SL:COUNTRY Amẹ́ríkà] [SL:MONEY $500] ],COUNTRY: Amẹ́ríkà $$ MONEY: $500,yor
banking,balance,"Is there $1,000 left in my Dollar wallet?","20:46:SL:ACCOUNT_TYPE,53:58:SL:MONEY",[IN:balance [SL:ACCOUNT_TYPE àsùnwọ̀n ìfowópamọ́ Dollar] [SL:MONEY $1000] ],ACCOUNT_TYPE: àsùnwọ̀n ìfowópamọ́ Dollar $$ MONEY: $1000,yor
banking,balance,"Check the amount left in my savings account, and tell me how much it is.",,[IN:balance ],,yor
banking,balance,"Three months have passed, how much money do I have in my UBA account?","0:23:SL:DATE,87:90:SL:BANK_NAME",[IN:balance [SL:DATE Oṣù mẹ́ta ti kọjá báyìí] [SL:BANK_NAME UBA] ],DATE: Oṣù mẹ́ta ti kọjá báyìí $$ BANK_NAME: UBA,yor
banking,balance,How much is left in my Current wallet from 2022?,"20:42:SL:ACCOUNT_TYPE,51:60:SL:DATE",[IN:balance [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Current] [SL:DATE ọdún 2022] ],ACCOUNT_TYPE: àpò ìfowópamọ́ Current $$ DATE: ọdún 2022,yor
banking,balance,Please see the amount in my Dorm savings account from 2023?,"27:51:SL:ACCOUNT_TYPE,60:69:SL:DATE",[IN:balance [SL:ACCOUNT_TYPE àsùnwọ̀n ìfowópamọ́ Dorm] [SL:DATE ọdún 2023] ],ACCOUNT_TYPE: àsùnwọ̀n ìfowópamọ́ Dorm $$ DATE: ọdún 2023,yor
banking,balance,"At the end of 2023, how much money will be left in my Unity Savings account?","55:71:SL:ACCOUNT_TYPE,78:98:SL:BANK_NAME",[IN:balance [SL:ACCOUNT_TYPE àsùnwọ̀n Savings] [SL:BANK_NAME ilé-ìfowópamọ́ Unity] ],ACCOUNT_TYPE: àsùnwọ̀n Savings $$ BANK_NAME: ilé-ìfowópamọ́ Unity,yor
banking,balance,How many dollars do I have in my dollar wallet?,"18:24:SL:CURRENCY,39:60:SL:ACCOUNT_TYPE",[IN:balance [SL:CURRENCY Dollar] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],CURRENCY: Dollar $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,balance,"By the end of 2023, how much will be left in my Wema bank account?","10:19:SL:DATE,60:79:SL:BANK_NAME",[IN:balance [SL:DATE ọdún 2023] [SL:BANK_NAME ilé ìfowópamọ́ Wema] ],DATE: ọdún 2023 $$ BANK_NAME: ilé ìfowópamọ́ Wema,yor
banking,balance,"Check if I still have 30,000 in my Diamond wallet.","27:34:SL:MONEY,44:66:SL:BANK_NAME","[IN:balance [SL:MONEY ₦30,000] [SL:BANK_NAME ilè-ìfowópamọ́ Diamond] ]","MONEY: ₦30,000 $$ BANK_NAME: ilè-ìfowópamọ́ Diamond",yor
banking,balance,Can you check my wallet and see how much is left?,,[IN:balance ],,yor
banking,balance,How much money is left in my Zenith wallet?,34:55:SL:BANK_NAME,[IN:balance [SL:BANK_NAME ilé-ìfowópamọ́ Zenith] ],BANK_NAME: ilé-ìfowópamọ́ Zenith,yor
banking,balance,How much is the balance in my UBA wallet?,49:52:SL:BANK_NAME,[IN:balance [SL:BANK_NAME UBA] ],BANK_NAME: UBA,yor
banking,balance,"If I take $200 out of my Dollar wallet, how much will be left?","12:16:SL:MONEY,27:48:SL:ACCOUNT_TYPE",[IN:balance [SL:MONEY $200] [SL:ACCOUNT_TYPE àpò ìfowópamọ́ Dollar] ],MONEY: $200 $$ ACCOUNT_TYPE: àpò ìfowópamọ́ Dollar,yor
banking,bill_balance,Have I settled the money for the father of the animal?,,[IN:bill_balance ],,yor
banking,bill_balance,How much money do I want for the cook's mother?,,[IN:bill_balance ],,yor
banking,bill_balance,Have I paid the bill for the mother-in-law?,17:20:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD iṣu] ],DISH_OR_FOOD: iṣu,yor
banking,bill_balance,Let me know how much I paid for the salt.,30:34:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD iyọ̀] ],DISH_OR_FOOD: iyọ̀,yor
banking,bill_balance,Have I paid the maid's bill yet?,33:38:SL:TIME,[IN:bill_balance [SL:TIME báyìí] ],TIME: báyìí,yor
banking,bill_balance,How much do I have left to pay for my hair?,32:40:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó irun] ],BILL_TYPE: owó irun,yor
banking,bill_balance,How much do I have left to send for the ransom?,38:52:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ìfọjàsíṣẹ́] ],BILL_TYPE: owó ìfọjàsíṣẹ́,yor
banking,bill_balance,Let me calculate the amount of money that is left over.,26:31:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME Bọ́lá] ],PERSONAL_NAME: Bọ́lá,yor
banking,bill_balance,Tell me exactly how much I should pay for the wedding.,33:40:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME Yétúndé] ],PERSONAL_NAME: Yétúndé,yor
banking,bill_balance,Check my account book for the amount I owe the association.,59:66:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó àjọ] ],BILL_TYPE: owó àjọ,yor
banking,bill_balance,Tell me how much I should pay to Jadezulla.,41:50:SL:PERSONAL_NAME,[IN:bill_balance [SL:PERSONAL_NAME Jádesọ́lá] ],PERSONAL_NAME: Jádesọ́lá,yor
banking,bill_balance,Calculate the amount I have to pay for the charity.,41:55:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ìtọrẹ àánú] ],BILL_TYPE: owó ìtọrẹ àánú,yor
banking,bill_balance,How much do I have to pay back for the interest on my loan?,36:43:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD pọ̀nmọ́] ],DISH_OR_FOOD: pọ̀nmọ́,yor
banking,bill_balance,Count with me the cost of salt and the harp I bought together.,"26:30:SL:DISH_OR_FOOD,35:41:SL:DISH_OR_FOOD",[IN:bill_balance [SL:DISH_OR_FOOD iyọ̀] [SL:DISH_OR_FOOD èlùbọ́] ],DISH_OR_FOOD: iyọ̀ $$ DISH_OR_FOOD: èlùbọ́,yor
banking,bill_balance,Will I have no more money to pay after the meal?,52:61:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM àwo ìjẹun] ],SHOPPING_ITEM: àwo ìjẹun,yor
banking,bill_balance,How much is my mortgage payment?,13:20:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ilé] ],BILL_TYPE: owó ilé,yor
banking,bill_balance,How much did I pay for the car?,14:22:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ọkọ̀] ],BILL_TYPE: owó ọkọ̀,yor
banking,bill_balance,Tell me how much I paid for the electricity.,17:24:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó iná] ],BILL_TYPE: owó iná,yor
banking,bill_balance,How much did I pay for the dress?,14:21:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó aṣọ] ],BILL_TYPE: owó aṣọ,yor
banking,bill_balance,Help me calculate how much I have to pay for the shoes.,47:51:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM bàtà] ],SHOPPING_ITEM: bàtà,yor
banking,bill_balance,Give me the total amount I have to pay for the dress.,49:52:SL:SHOPPING_ITEM,[IN:bill_balance [SL:SHOPPING_ITEM aṣọ] ],SHOPPING_ITEM: aṣọ,yor
banking,bill_balance,How much is my business debt?,13:26:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ilé-ìtajà] ],BILL_TYPE: owó ilé-ìtajà,yor
banking,bill_balance,How much does the father of the newborn have to pay for the release of his bride and newborn?,40:48:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ìdásílẹ̀] ],BILL_TYPE: ìdásílẹ̀,yor
banking,bill_balance,How much does the boy's mother have to pay for her son's release from the police station?,47:84:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE ìtúsílẹ̀ ọmọ rẹ̀ kúrò ní àgọ̀ ọlọ́pàá] ],BILL_TYPE: ìtúsílẹ̀ ọmọ rẹ̀ kúrò ní àgọ̀ ọlọ́pàá,yor
banking,bill_balance,Calculate with the girl the price of the purchase.,,[IN:bill_balance ],,yor
banking,bill_balance,Give me the total amount of money I owe the association.,36:43:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó àjọ] ],BILL_TYPE: owó àjọ,yor
banking,bill_balance,I calculated how much I would need to start a commercial fishing business.,52:55:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD ẹja] ],DISH_OR_FOOD: ẹja,yor
banking,bill_balance,Calculate for me the amount of money I have to pay for the treasure I bought.,51:54:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD iṣu] ],DISH_OR_FOOD: iṣu,yor
banking,bill_balance,Tell me how much money I have left over from the meat I bought.,14:18:SL:DISH_OR_FOOD,[IN:bill_balance [SL:DISH_OR_FOOD ẹran] ],DISH_OR_FOOD: ẹran,yor
banking,bill_balance,"Indicate the amount of money I would have left if I withdrew 50,000 from my Wema account.","41:48:SL:MONEY,66:70:SL:BANK_NAME","[IN:bill_balance [SL:MONEY ₦50,000] [SL:BANK_NAME Wema] ]","MONEY: ₦50,000 $$ BANK_NAME: Wema",yor
banking,bill_balance,"Let me calculate how much I would save if I spent 10,000 on a ticket.",48:55:SL:MONEY,"[IN:bill_balance [SL:MONEY ₦10,000] ]","MONEY: ₦10,000",yor
banking,bill_balance,"How much will my car loan be if I pay 50,000 now?","7:21:SL:BILL_TYPE,45:52:SL:MONEY,53:63:SL:TIME","[IN:bill_balance [SL:BILL_TYPE gbèsè owó ọkọ̀] [SL:MONEY ₦50,000] [SL:TIME ní ìsinyìí] ]","BILL_TYPE: gbèsè owó ọkọ̀ $$ MONEY: ₦50,000 $$ TIME: ní ìsinyìí",yor
banking,bill_balance,"Tell me what the market price would be if I subtract oil from 5,000.","53:58:SL:DISH_OR_FOOD,59:65:SL:MONEY","[IN:bill_balance [SL:DISH_OR_FOOD òróró] [SL:MONEY ₦5,000] ]","DISH_OR_FOOD: òróró $$ MONEY: ₦5,000",yor
banking,bill_balance,How much is the pension I want to pay?,,[IN:bill_balance ],,yor
banking,bill_balance,How much interest is left on my BlueRidge loan?,39:48:SL:BANK_NAME,[IN:bill_balance [SL:BANK_NAME BlueRidge] ],BANK_NAME: BlueRidge,yor
banking,bill_balance,How do I know how much money is left in my Luno account?,,[IN:bill_balance ],,yor
banking,bill_balance,"If I withdraw 5,000 to buy a game ticket, how much money will be left in my Opay account?","12:18:SL:MONEY,62:66:SL:PAYMENT_COMPANY","[IN:bill_balance [SL:MONEY ₦5,000] [SL:PAYMENT_COMPANY Opay] ]","MONEY: ₦5,000 $$ PAYMENT_COMPANY: Opay",yor
banking,bill_balance,"If I spend 50,000 for a flight to Abuja, how much money will be left in my GT account?","12:19:SL:MONEY,50:55:SL:CITY_OR_PROVINCE,91:93:SL:BANK_NAME","[IN:bill_balance [SL:MONEY ₦50,000] [SL:CITY_OR_PROVINCE Abuja] [SL:BANK_NAME GT] ]","MONEY: ₦50,000 $$ CITY_OR_PROVINCE: Abuja $$ BANK_NAME: GT",yor
banking,bill_balance,Who do I pay insurance to?,14:31:SL:BILL_TYPE,[IN:bill_balance [SL:BILL_TYPE owó ètò ìdójútòfò] ],BILL_TYPE: owó ètò ìdójútòfò,yor
