domain,intent,text,spans,logical_form
travel,translate,ale ke miagblɔ woezɔ le kabiyè me ɖo,24:30:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiyè] ]
travel,translate,ale ke magblɔ be mese veve le kabiye mee,30:36:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ale ke woate ŋu gblɔ gakevi le anufogbe mee,31:39:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME anufogbe] ]
travel,translate,Yɔ nemidzraƒe nam le fɔ̃gbe me,"3:7:SL:DISH_OR_FOOD,21:27:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD nemi] [SL:LANGUAGE_NAME fɔ̃gbe] ]
travel,translate,Ale ke wodoa woezɔ̃ na ame le moba me,30:34:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME moba] ]
travel,translate,gblɔ ale si kokombawo yɔa hadzigbalẽ nam,12:21:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kokombawo] ]
travel,translate,Ale ke kokombawo doa xede na amee,7:14:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kokomba] ]
travel,translate,ale ke wodoa taflatse le Sokode ɖoe,25:31:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Sokode] ]
travel,translate,ale ke woate ŋu gblɔ medo domedzui le ifɛgbe me,38:44:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ifɛgbe] ]
travel,translate,ale ke woate ŋu gblɔ edze ŋunye le ikposo me,35:41:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ikposo] ]
travel,translate,ale ke woadaa akpe na ame le twi me,29:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME twi] ]
travel,translate,Ɖe mesu akpe o ɖe twi me nam,18:21:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME twi] ]
travel,translate,nu kae nye woezɔ le igo me,20:23:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,ale ke woate ŋu gblɔ zã nenyo le igo me,34:37:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,nyakpe kae nye ŋudii le igo me,24:27:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,trɔ akpe nam ɖe igo me,16:19:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,trɔ mefɔ̃ nyuie ɖe igo me nam,19:22:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,nyakpe kae nye mefɔ̃ nyuie le igo me,30:33:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,ale ke wodoa woezɔ̃ le igo me,23:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,eʋegbe ƒe kɔtagbe kae gblɔna situ ɖe yayra teƒe lena,0:6:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME eʋegbe] ]
travel,translate,ale ke wodoa fiɛ̃gbedodo le igo me,28:31:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,fia ale si mado zã bɔkɔ na ame le igo me,35:38:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,ale kee nye ŋudii le igo me,21:24:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,trɔ xede nam ɖe igo me,16:19:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,ale ke magblɔ wɔalɛ le kabiye me,23:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,trɔ woezɔ nam ɖe kabiye me,17:23:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,le kabiye me ɖe ale ke woate ŋu agblɔ na ame be do gbe na ame ɖo,3:9:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ale ke woagblɔ ŋdii le kabiye me ɖo,23:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ale ke mate ŋu mate do ŋudigbe le igo me ɖo,34:37:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME igo] ]
travel,translate,le Sokoɖe ɖe ale ke mate ŋu gblɔ be dzi le veyem ɖo,3:9:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Sokoɖe] ]
travel,translate,ale kee nye woezɔ̃ le ncam me,22:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ]
travel,translate,le twi me ɖe ale ke miegblɔa be ahom le tutum,3:6:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME twi] ]
travel,translate,ale ke mate ŋu gblɔe do wɔhɛ agba ɖeka nam le kebugbe me,"24:28:SL:DISH_OR_FOOD,34:38:SL:NUMBER,46:53:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD wɔhɛ] [SL:NUMBER ɖeka] [SL:LANGUAGE_NAME kebugbe] ]
travel,translate,Enya ale si woate gblɔ amedzrodzeƒea ɖe le anufo me,43:48:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME anufo] ]
travel,translate,"Ne Dapangotɔ menye ɖe, ale ke magblɔ akpe na wò ɖo",3:10:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Dapango] ]
travel,translate,ate ŋu ɖe meda akpe na wò ɖe kabiye me nam hã,30:36:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ate ŋu ɖe dzi le dzɔ yem ɖe ncam me nam hã,28:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ]
travel,translate,ate ŋu ɖe afi ka nuɖuƒea le ɖe tem me nam hã,31:34:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ]
travel,translate,"nenye dapangotɔ menye ɖe, ale ke magblɔ woezɔ ɖo",6:13:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE dapango] ]
travel,translate,ale ke mate ŋu gblɔ mekpɔ dzidzɔ ɖe ŋu wò le fɔ̃gbe mee,46:52:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME fɔ̃gbe] ]
travel,translate,ale ke mate ŋu gblɔ fiɛ̃ na wò nenye be adja menye,,[IN:translate ]
travel,translate,ate ŋu ɖe woezɔ ɖe tem me nam hã,19:22:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ]
travel,translate,ate ŋu trɔ medzi be mayi kpɔxa ɖe yoruba me nam hã,34:40:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ]
travel,translate,"le yoruba me ɖe, ale ke woagblɔ megbɔna gbɔwo tsɔ ɖo",3:9:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ]
travel,translate,le adjagbe me ɖe ale ke wogblɔa xede ɖo,3:10:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME adjagbe] ]
travel,translate,ale ke wogblɔa wɔalɛ le anufo me ɖo,24:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME anufo] ]
travel,translate,ale ke mate ŋu gblɔ le haousa me be tsi le dzadza ge ɖo,23:29:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME haousa] ]
travel,translate,"""ale ke mate gblɔ """"dzra nye tiketia na amebu"""" le kabiye mee""",51:57:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ale ke mate ŋu yɔ ŋdɔnuɖuɖu le moba me,"18:27:SL:MEAL_PERIOD,31:35:SL:LANGUAGE_NAME",[IN:translate [SL:MEAL_PERIOD ŋdɔnuɖuɖu] [SL:LANGUAGE_NAME moba] ]
travel,translate,ale ke wogblɔa mina míadzo le ncam mee,31:35:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ]
travel,translate,ale ke mate gblɔ xede le kotokoliawo gbɔ,25:36:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kotokoliawo] ]
travel,translate,ale ke nate ŋu gblɔ ɖo tɔdziʋu le kabiye me,34:40:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,nyakpe ka woheyɔa agbeli le tem me,"18:24:SL:DISH_OR_FOOD,28:31:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD agbeli] [SL:LANGUAGE_NAME tem] ]
travel,translate,ale ke woyɔa anyitsi le dapaong ɖo,"13:20:SL:DISH_OR_FOOD,24:31:SL:CITY_OR_PROVINCE",[IN:translate [SL:DISH_OR_FOOD anyitsi] [SL:CITY_OR_PROVINCE dapaong] ]
travel,translate,ale ke woagblɔ dze eme le fɔ̃gbe me,26:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME fɔ̃gbe] ]
travel,translate,nyakpe ka woheyɔa atikutsetsewo le nawdem me,35:41:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME nawdem] ]
travel,translate,ale ke ame ate ŋu gblɔ le nawdem me be edzi ŋɔ̃ mahã,26:32:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME nawdem] ]
travel,translate,ale ke woyɔ ƒodzogbɔ le Sokode,"12:20:SL:DISH_OR_FOOD,24:30:SL:CITY_OR_PROVINCE",[IN:translate [SL:DISH_OR_FOOD ƒodzogbɔ] [SL:CITY_OR_PROVINCE Sokode] ]
travel,translate,ale ke woyɔa tɔdziʋu le Dapangoe,24:31:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Dapango] ]
travel,translate,ŋkɔ ka woyɔa na te le tem me,"16:18:SL:DISH_OR_FOOD,22:25:SL:LANGUAGE_NAME",[IN:translate [SL:DISH_OR_FOOD te] [SL:LANGUAGE_NAME tem] ]
travel,translate,ale ke woyɔa atiwo le moba me,22:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME moba] ]
travel,translate,ale ke wodoa taflatse le tem me,25:28:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME tem] ]
travel,translate,"""ale mate ŋu gblɔ le ncam me be """"nyemekpɔ dzidzɔ le miaƒe takpekpea ŋu o""""""",21:25:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME ncam] ]
travel,translate,ale ke woate ŋu ƒo nu na ametsitsi le Kara ɖo,38:42:SL:CITY_OR_PROVINCE,[IN:translate [SL:CITY_OR_PROVINCE Kara] ]
travel,translate,mɔ nyuitɔ ka nu woado taflatse le le yoruba me,37:43:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME yoruba] ]
travel,translate,Ale ke maɖe kuku le kabiye me nenye be meda voe,20:26:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME kabiye] ]
travel,translate,ale ke maɖe ɖokuinye nu nenye be mobavi menye,33:37:SL:LANGUAGE_NAME,[IN:translate [SL:LANGUAGE_NAME moba] ]
banking,transfer,Ate ŋu afia ale si maɖe ga le Tmoney dzi ayi ɖe Flooz dzia,"30:36:SL:PAYMENT_COMPANY,48:53:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY Flooz] ]
banking,transfer,Ɖe ga le nye zazãgaɖaka dzi yi gadzraɖoɖaka me,"13:24:SL:ACCOUNT_TYPE,32:44:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE zazãgaɖaka] [SL:ACCOUNT_TYPE gadzraɖoɖaka] ]
banking,transfer,Neni mate ŋu ɖe le wò Ecobank gaɖaka dzi ɖa ɖe DiamondBank tɔ dzi,"23:30:SL:BANK_NAME,48:59:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Ecobank] [SL:BANK_NAME DiamondBank] ]
banking,transfer,Ɖe frã akpe alafa eve tso Millenium yi Flooz dzi to Hebron me nam,"3:22:SL:MONEY,27:36:SL:BANK_NAME,40:45:SL:PAYMENT_COMPANY,53:59:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã akpe alafa eve] [SL:BANK_NAME Millenium] [SL:PAYMENT_COMPANY Flooz] [SL:PAYMENT_COMPANY Hebron] ]
banking,transfer,Ɖe vinye ƒe sukufe le nye gaɖaka dzi da ɖe etɔ dzi,12:18:SL:BILL_TYPE,[IN:transfer [SL:BILL_TYPE sukufe] ]
banking,transfer,ɖe nye ga ƒe akpa 10 ɖe alafa dzi hema na ƒomea,"18:20:SL:NUMBER,24:29:SL:NUMBER",[IN:transfer [SL:NUMBER 10] [SL:NUMBER alafa] ]
banking,transfer,ɖe mate ŋu aɖe frã akpe akpe atɔ tso gaɖakanye xoxoa dzi da ɖe bubu dzia,15:33:SL:MONEY,[IN:transfer [SL:MONEY frã akpe akpe atɔ] ]
banking,transfer,Ɖe akpe alafa eve le nye FUSEC gaɖaka dzi da ɖe tɔnye ƒe millenium tɔ dzi,"3:17:SL:MONEY,25:30:SL:BANK_NAME,57:66:SL:BANK_NAME",[IN:transfer [SL:MONEY akpe alafa eve] [SL:BANK_NAME FUSEC] [SL:BANK_NAME millenium] ]
banking,transfer,Kpe ɖe ŋunye maɖe frã akpe wuieve tso nye flooz kple Tmoney dome da ɖe kɔmi ƒe hebron dzi,"18:34:SL:MONEY,43:48:SL:PAYMENT_COMPANY,54:60:SL:PAYMENT_COMPANY,72:76:SL:PERSONAL_NAME,80:86:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã akpe wuieve] [SL:PAYMENT_COMPANY flooz] [SL:PAYMENT_COMPANY Tmoney] [SL:PERSONAL_NAME kɔmi] [SL:PAYMENT_COMPANY hebron] ]
banking,transfer,Ate ŋu ɖe frã akpe akpe wuiene le nye ŋutɔ ƒe gaɖaka dzi da ɖe nye adzɔ tɔ dzia,10:31:SL:MONEY,[IN:transfer [SL:MONEY frã akpe akpe wuiene] ]
banking,transfer,Ekem yi edzi naɖe akpe akpe ade ya teti tso UTB dzi yi Bank of Africa dzi nam,"18:31:SL:MONEY,44:47:SL:BANK_NAME,55:69:SL:BANK_NAME",[IN:transfer [SL:MONEY akpe akpe ade] [SL:BANK_NAME UTB] [SL:BANK_NAME Bank of Africa] ]
banking,transfer,Mɔɖeɖe li be maɖe milliɔ̃n ɖeka tso floo yi Tmoney mahã,"18:31:SL:MONEY,36:40:SL:PAYMENT_COMPANY,44:50:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY milliɔ̃n ɖeka] [SL:PAYMENT_COMPANY floo] [SL:PAYMENT_COMPANY Tmoney] ]
banking,transfer,Ke dzo ɖe miliɔ̃ ɖekaa da ɖe hebron dzi nam,"10:21:SL:MONEY,29:35:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃ ɖeka] [SL:PAYMENT_COMPANY hebron] ]
banking,transfer,Kpɔ nye Orabank ƒe gaɖaka me nenye ga le edzi susuiɖe matsɔ axe fe ɖo ɖe UTB hã,"8:15:SL:BANK_NAME,73:76:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME Orabank] [SL:BANK_NAME UTB] ]
banking,transfer,Mekpe wo be nàɖe ga le nye Hebron dzi ɖo ɖe Vinye le France,"28:34:SL:PAYMENT_COMPANY,54:60:SL:COUNTRY",[IN:transfer [SL:PAYMENT_COMPANY Hebron] [SL:COUNTRY France] ]
banking,transfer,Tonye gaɖakaa dzi nàxe latrikifea nam,24:34:SL:BILL_TYPE,[IN:transfer [SL:BILL_TYPE latrikifea] ]
banking,transfer,Meɖe kuku ɖo frã akpe akpe bla eve tso nye Gbɔɖemegadzraɖoƒe gadzraɖoƒea dzi yi Orabank nam,"13:35:SL:MONEY,44:61:SL:BANK_NAME,81:88:SL:BANK_NAME",[IN:transfer [SL:MONEY frã akpe akpe bla eve] [SL:BANK_NAME Gbɔɖemegadzraɖoƒe] [SL:BANK_NAME Orabank] ]
banking,transfer,.de frã akpe wuietɔ̂ le nye gaɖa;ka me nàhaxe nye kɔdziga,"4:21:SL:MONEY,52:59:SL:BILL_TYPE",[IN:transfer [SL:MONEY frã akpe wuietɔ̂] [SL:BILL_TYPE kɔdziga] ]
banking,transfer,Ate ŋu ɖo miliɔ̃ ɖeka ɖe nye Tmoney dzi tso nye gaɖaka dzia,"10:21:SL:MONEY,29:35:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃ ɖeka] [SL:PAYMENT_COMPANY Tmoney] ]
banking,transfer,"Meɖekuku, kpɔ egbɔ ame aɖeke nagaɖe ga le gadzraɖoɖiɖaka me yi bubu dzi o",42:56:SL:ACCOUNT_TYPE,[IN:transfer [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] ]
banking,transfer,ɖe miliɔ̃n ɖeka tso Ecobank dzi yi milenium dzi nam,"3:15:SL:MONEY,20:27:SL:BANK_NAME,35:43:SL:BANK_NAME",[IN:transfer [SL:MONEY miliɔ̃n ɖeka] [SL:BANK_NAME Ecobank] [SL:BANK_NAME milenium] ]
banking,transfer,"meɖekuku, ate ŋu ɖe frã akpe alafa atɔ̃ tso gadzraɖoɖake me yi gagbalẽtɔ dzia",20:40:SL:MONEY,[IN:transfer [SL:MONEY frã akpe alafa atɔ̃] ]
banking,transfer,Tsɔ frã 25000 le nye gaɖaka dzi yi nye suku ƒe gaɖaka dzi,4:14:SL:MONEY,[IN:transfer [SL:MONEY frã 25000] ]
banking,transfer,ate ŋu ɖe ga le nye Atlantikbank gadzraɖoɖaka dzi ada ɖe gazazãɖaka mea,"20:32:SL:BANK_NAME,33:45:SL:ACCOUNT_TYPE,57:68:SL:ACCOUNT_TYPE",[IN:transfer [SL:BANK_NAME Atlantikbank] [SL:ACCOUNT_TYPE gadzraɖoɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] ]
banking,transfer,ɖe ga le Orabank dzi ahaɖo nye western union gaɖomɔnu dzi,"9:16:SL:BANK_NAME,31:44:SL:PAYMENT_COMPANY",[IN:transfer [SL:BANK_NAME Orabank] [SL:PAYMENT_COMPANY western union] ]
banking,transfer,àte ŋu ɖe ga abe frã 25000 tso Millenium dzi yi flooz dzi nam mahã,"18:28:SL:MONEY,33:42:SL:BANK_NAME,50:55:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 25000] [SL:BANK_NAME Millenium] [SL:PAYMENT_COMPANY flooz] ]
banking,transfer,ɖe euros 250 tso hebron dzi da ɖe nye flloz dzi nam,"3:12:SL:MONEY,17:23:SL:PAYMENT_COMPANY,38:43:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY euros 250] [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY flloz] ]
banking,transfer,meɖe kuku ate ŋu tsɔ frã 100000 tso nye UTB da ɖe western Union dzia,"21:32:SL:MONEY,41:44:SL:BANK_NAME,51:64:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 100000] [SL:BANK_NAME UTB] [SL:PAYMENT_COMPANY western Union] ]
banking,transfer,kpe ɖe ŋunye matsɔ ga tso bank nye yi bubu dzi,,[IN:transfer ]
banking,transfer,ma nye gawo ɖe nye gaɖaka eveawo dome,,[IN:transfer ]
banking,transfer,mɔɖeɖe li be maɖo miliɔ̃n atɔ tso nye gaɖaka dzi yi Tmoney dzia,"18:29:SL:MONEY,52:58:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY miliɔ̃n atɔ] [SL:PAYMENT_COMPANY Tmoney] ]
banking,transfer,"ne mebe matsɔ ga tso Flooz yi hebron dzi alo Tmoney yi hebron dzi ɖe, kae le bɔbɔe","21:26:SL:PAYMENT_COMPANY,30:36:SL:PAYMENT_COMPANY,45:51:SL:PAYMENT_COMPANY,55:61:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Flooz] [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY hebron] ]
banking,transfer,ale ke wote ŋu ɖea ga tso hebron dzi dana ɖe flooz dzii,"26:32:SL:PAYMENT_COMPANY,45:50:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY hebron] [SL:PAYMENT_COMPANY flooz] ]
banking,transfer,ɖe frã miliɔ̃n ɖeka le gaɖaka si me ga sɔ gbɔ le da ɖe gazazãɖakatɔa dzi,"3:20:SL:MONEY,56:70:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY frã miliɔ̃n ɖeka] [SL:ACCOUNT_TYPE gazazãɖakatɔa] ]
banking,transfer,ɖe akpe alafa eve tso nye gadzra:doɖiɖaka dzi yi gazazãɖaka dzi nam,"3:17:SL:MONEY,26:41:SL:ACCOUNT_TYPE,49:60:SL:ACCOUNT_TYPE",[IN:transfer [SL:MONEY akpe alafa eve] [SL:ACCOUNT_TYPE gadzra:doɖiɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] ]
banking,transfer,ɖe ga aɖe le gadzraɖoɖiɖaka me kple bubu le gazazãɖaka me ɖo ɖem to western union,"13:27:SL:ACCOUNT_TYPE,44:55:SL:ACCOUNT_TYPE,69:82:SL:PAYMENT_COMPANY",[IN:transfer [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] [SL:ACCOUNT_TYPE gazazãɖaka] [SL:PAYMENT_COMPANY western union] ]
banking,transfer,ale ke mate ŋu ɖo ga tso Tmoney yi FUSEC dzi,"25:31:SL:PAYMENT_COMPANY,35:40:SL:BANK_NAME",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:BANK_NAME FUSEC] ]
banking,transfer,Medi be naɖe ga le UTB nye dzi da ɖe ECOBANK gaɖaka me nam,"19:22:SL:BANK_NAME,37:44:SL:BANK_NAME",[IN:transfer [SL:BANK_NAME UTB] [SL:BANK_NAME ECOBANK] ]
banking,transfer,ɖe frã 350 000 le nye gadzraɖoɖiɖaka me ɖo ɖe Kɔmi tɔa dzi,"3:15:SL:MONEY,23:37:SL:ACCOUNT_TYPE,47:51:SL:PERSONAL_NAME",[IN:transfer [SL:MONEY frã 350 000] [SL:ACCOUNT_TYPE gadzraɖoɖiɖaka] [SL:PERSONAL_NAME Kɔmi] ]
banking,transfer,ɖe frã 10000 le nye Milenium ɖo ɖe UTB gaɖaka me nam,"3:13:SL:MONEY,21:29:SL:BANK_NAME,36:39:SL:BANK_NAME",[IN:transfer [SL:MONEY frã 10000] [SL:BANK_NAME Milenium] [SL:BANK_NAME UTB] ]
banking,transfer,Meɖe kuku ɖo nye gaa ɖe dutagadzraɖoƒe nam,,[IN:transfer ]
banking,transfer,De ga le nye gazazaɖaka me tso gaɣlaɖiɖaka la me,"13:23:SL:ACCOUNT_TYPE,31:42:SL:ACCOUNT_TYPE",[IN:transfer [SL:ACCOUNT_TYPE gazazaɖaka] [SL:ACCOUNT_TYPE gaɣlaɖiɖaka] ]
banking,transfer,Yi dzi nàɖe ga frã 900000 le UTB dzi ahada ɖe nye Western Union dzi,"16:27:SL:MONEY,31:34:SL:BANK_NAME,52:65:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 900000] [SL:BANK_NAME UTB] [SL:PAYMENT_COMPANY Western Union] ]
banking,transfer,Trɔ nye ga ɖe bank bubu nam,,[IN:transfer ]
banking,transfer,Tsɔ ga siwo katã le Tmoney dzi da ɖe flooz dzi nam,"21:27:SL:PAYMENT_COMPANY,38:43:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY flooz] ]
banking,transfer,ate ŋu lɔ ganyea le aɖaka la me ɖo ɖe gaɖaka yeye sia dzia,,[IN:transfer ]
banking,transfer,Ate ŋu ɖo gaa ɖe dutagaɖaka dzi nam mahã,,[IN:transfer ]
banking,transfer,Trɔ nye Tmoney gaa kɔ ɖe Flooz dzi nam,"8:14:SL:PAYMENT_COMPANY,25:30:SL:PAYMENT_COMPANY",[IN:transfer [SL:PAYMENT_COMPANY Tmoney] [SL:PAYMENT_COMPANY Flooz] ]
banking,transfer,ɖe frã 10000 le Hebron dzi da ɖe Flooz dzi nam,"3:13:SL:MONEY,17:23:SL:PAYMENT_COMPANY,34:39:SL:PAYMENT_COMPANY",[IN:transfer [SL:MONEY frã 10000] [SL:PAYMENT_COMPANY Hebron] [SL:PAYMENT_COMPANY Flooz] ]
banking,transfer,ɖe frã 10000 le kevinyea dzi da ɖe kaɖivia dzi nam,3:13:SL:MONEY,[IN:transfer [SL:MONEY frã 10000] ]
banking,transfer,medi be nàɖe frã 200000 tso Diamond gadzraɖoɖakaa me ɖe Ecobank nam,"14:25:SL:MONEY,30:37:SL:BANK_NAME,58:65:SL:BANK_NAME",[IN:transfer [SL:MONEY frã 200000] [SL:BANK_NAME Diamond] [SL:BANK_NAME Ecobank] ]
banking,transfer,ɖo frã 5000 tso Hebron yi FUSEC nam,"3:12:SL:MONEY,17:23:SL:PAYMENT_COMPANY,27:32:SL:BANK_NAME",[IN:transfer [SL:MONEY frã 5000] [SL:PAYMENT_COMPANY Hebron] [SL:BANK_NAME FUSEC] ]
